text	emotions
i didnt know that if we we feel jealous	anger
i dont feel like being like a bitch or being stubborn this is my public apology	anger
i am feeling so agitated even as i blog	anger
i feel like i should deactivate the account so im no longer bothered	anger
i see the wisdom in this point of view emotionally im feeling pissed and scared	anger
im really feeling like winters already here because its so cold all the time already	anger
i see teachers and principals feeling stressed looking at students formal benchmark assessments leading up to state exams	anger
i have a feeling everything will go smoothly tomorrow even if someone says something hateful and i have to set their shit straight oh and eric is being sweet	anger
i was stupid enough to show it to my cousin and now shes into it and it really bothers me how she watches it just to laugh cause its stupid and corny actually i dont even want her to watch my favorite tv shows and i feel so aggravated since im the one who showed it to her	anger
i feel for feeling irritated because i have nothing to be irritated for	anger
i feel like i m being suffocated and it s so aggravated	anger
i feel vaguely disgusted at my own status as an immigrant i guess the image of someone from eastern europe being a lazy unskilled benefits scrounger is just too strong	anger
i often feel that she is constantly irritated at me for everything i do	anger
i can t be sarcastic and humourous or smart when i don t feel sarcastic and humourous or smart	anger
i aspire that very much as i feel im constantly running somewhere being impatient and restless	anger
i like the feeling htat may is about two blinks away	anger
i feel like being distracted right now	anger
i remember feeling really rushed	anger
i have this nagging feeling that im going to be pissed in about five minutes	anger
i feel so rude	anger
i feel rebellious and nostalgic desirous for some things to be preserved in their original incarnation	anger
i told her everything about how i was suffering through those weeks of grief and feeling like i will be hated by her forever	anger
i buttered my toast awhile ago and suddenly i feel irritated	anger
i have attended in the past year or so i found myself feeling impatient with e	anger
i feel like i belong and most of all i don t get that cranky feeling that takes over me and makes me get into imaginary arguments in my head or results in me deleting some people from my facebook	anger
im feeling so greedy for all of them	anger
i dont understand why i cant tell him how i feel without him getting mad at me	anger
ive got to admit it ive been feeling mentally annoyed these few days	anger
i always feel a bit frustrated when i wait a year and sometimes two for a conclusion to a series	anger
i am at home i am feeling even more agitated than before	anger
i feel so entirely enraged with this safety nazi horseshit that i have to comment or else my teeth will explode	anger
i have also been prescribed ambien years ago and feel this is a very dangerous sleeping pill	anger
i think about mull over it i can feel myself becoming irritated and i dont want to have those feelings in my chest today	anger
when i patronized a certain tavern which had prostitutes	anger
i dont find that bad i dont feel bitter about it because hey its a good thing to be able to work together with your partner i had that chance before and its fun singtel times its not a bad thing they can do that too i just do whatever i can lor	anger
i all just a quickie post today im feeling vile and the interenet is being hit and miss at the moment so im grabbing it while its working	anger
i also feel like mentioning he was pretty rude about it never apologized and basically put the blame back on me for buying a used product and daring to expect that the original dust cover would be included but maybe i dont need to go quite that far	anger
im the only one admitting this and the people who feel i have wronged them cant see beyond that	anger
i feel that my intelligence has been insulted that someone at either activision or blizzard said oh theyll think this is a great idea	anger
i feel petty on those who follow religion	anger
i guess i had just become disillusioned with high school and started feeling a bit distracted by this or that for whatever particular reason	anger
i feel selfish leaving them behind for the time that we are away	anger
i feel insulted by that could fool me but	anger
i can feel his cold rage swirling about him like a palpable aura of unholy might	anger
ive been feeling increasingly aggravated lately and i dont quite know why	anger
i feel offended whenever someone asks me to keep quiet when im loud and noisy which isnt as much as last year	anger
i couldn t help but wonder why people are so unhappy with themselves and feel the need to resort to dangerous measures to improve their image	anger
ill make sure so n so gets a little special time from me to talk to only them because they feel like its rude if i dont talk to people who are on my friends list	anger
im feeling fucking furious	anger
i feel i should point out i do not view or belong to any site that publishes or sells violent pornography no doubt many of you think of me as pervy or dodgy in matters like this	anger
i just wanted to feel like someone bothered to think about me and maybe she did but i just cant feel it	anger
i feel like not myself and i become so irritated by everyone	anger
i have a fucking good reasons to feel fucked up	anger
i feel hated betrayed paranoid childish and hurt	anger
i can feel hated for no reason	anger
i think that the male reader should read this text in the mindset that not all women feel this way as to not get offended but to see it as something to learn by	anger
im reminded of kacey musgraves in a very good way and like with her they share the same affection for downbeat rural americana that feels all too real particularly because vile doesnt hold back from including himself in his message	anger
i woke up this morning feeling very grouchy	anger
i love my friends and all but none of them would be able to understand how i feel and even if they did i think its rude to offload all your problems onto friends	anger
i feel like i would be hated on by the victorians right now	anger
i feel dissatisfied disinterested	anger
i am going to fall down i think it will be on special occaisions or when im feeling particularly stressed or a combination of the two	anger
i want to tell all my friends to tell me if theres anything i could do to help if theyre feeling stressed and in distress	anger
i do tell nikka whats going on how i feel how frustrated i am and she listens and wags her tail	anger
i feel like a heartless jerk	anger
i really hope he doesnt act on these feelings because im going to be so pissed if they try to add him into the mix and try to make this some stupid love triangle	anger
i feel a bit petty to be talking about our bathroom in such a way	anger
i like feeling less stressed and will enjoy getting all that time to practice so soon	anger
i feel a bit rude saying that because you cant see her face but i think its really beautiful and subtle and its not often that im impressed by cropping cap choice	anger
i do feel impatient and frustrated at not having a plan set in stone	anger
i feel like i live my life in a really fucked up romantic comedy	anger
i feel all sorts of fucked up in the head right now	anger
i could feel outraged by her obvious greed and insensitivity	anger
i feel that this is a dangerous situation and have complained to the supplier	anger
i never rely on just the feeling i think that would be dangerous but couple that with what the bible and the spirit actually say	anger
i realized i didnt ever want to feel grouchy around the holidays ever again	anger
i feel so jealous they all sit near each other while im just fucking at the middle of the fucking back	anger
i did some dishes and laundry but just piled it on the folding table since i didnt feel like putting it away at that moment lol this is dangerous because my cat marty always goes up and steals socks and takes them to wherever he hides them and we cant find his hiding spot lol	anger
i also would not see things the way i do or would have become as independent as i feel i can be with out our past relationship and being so damn stubborn towards him growing up	anger
i hurt his feelings but i was way too stubborn to take it back	anger
i ate ice cream to further feel the cold and ate ramen to feel the warm as well	anger
i feel as if im falling in a vicious circle is my vision the interesting one	anger
i cant touch or feel or miss her hands were cold	anger
i find myself feeling resentful and angry with my boyfriend	anger
i feel insulted when some people imply that africa is not also a violent continent	anger
i hate that im feeling cranky and complaining when i have so much to be thankful for	anger
i want to resent others and feel jealous because i ve felt lack or been passed over	anger
i have started to feel stressed out and overwhelmed	anger
i found myself feeling as irritated and annoyed as tom cruise does in the film	anger
i know how u feel i hated how people say to just stop thinking about it but try to get help and distract yourself also try to get ur anxiety out in a healthy or helpful way	anger
i feel so bitter	anger
i feel so aggravated with myself	anger
i keep thinking that i ve struggles in life but whereas when i compare it with someone i feel the problems that i see are not of any use and not worth getting bothered	anger
i feel today i have to get this all out of me i have to scream and shout and rant and rave because i am mad so freaking angry	anger
i just feel like if you re really mad and want to have a fight then put your dukes up	anger
i prepared myself for a few weeks of sitting on the couch and watching the games on the telly i wasnt feeling at all bitter when joe phoned to say he had tickets to the victoria park opening ceremony party and tickets to the boxing if we wanted them that is	anger
i have every right to feel angry or sad or disconnected or lonely	anger
i feel angry because it seems like my friends dont give a damn about me at all	anger
i feel annoyed at daily chores like brushing my teeth or tidying up the kitchen but those diapers full of stinky stuff	anger
i feel like i can think circles around half of the situations that i allow myself to get angry at	anger
i sometimes feel envious of those that can do it differently i know that i have been created this way for a purpose	anger
im a university graduate temp that likes to craft to de stress and keep calm when im feeling frustrated or down	anger
i feel more aggravated then normal	anger
i feel it in my bones when the cold northwinds blow but when you put your arms around me i can feel it no more ive been guilty of a thousand crimes in matters of the heart but just the thought of losing you tears me apart	anger
i finally have the berserk feeling to chase her back but there is one dangerous thing that i do not know she s getting fine without me by her side	anger
i realized that my feelings toward myself had become bitter and self destructive	anger
i feel hes to freindly to all the girls and the only greedy child in me is extremly jealous	anger
i feel irritable a lot of the time usually for no reason	anger
i no longer feel like the victim or a tortured battered wife	anger
i still feel stressed sometimes when i think about it but its not all consuming	anger
ive always been a live and let live sort but lately im just feeling outraged by everything around me and i wonder why	anger
i feel disgusted of myself	anger
i feel resentful of stay at home moms	anger
i do feel guilt im not totally heartless eating me alive	anger
i had just begun to feel like a stick figure the cold had settled in	anger
i feel vile right now not so much cause i ve boozed but mostly cause i m just raging anxious and stressed over every situation i ve been confronted with	anger
i got to feeling rebellious	anger
a classmate answered accidentally the call of nature in the class during a tough mathematics examination	anger
i am guilty of feeling a little jealous sometimes	anger
i actually had no intention of practicing today but yesterday my shoulders and neck started feeling kind of tweeked and bothered and this class is only fifteen minutes so i went ahead and did it in my pajamas instead of yoga clothes no mat in sight	anger
i am feeling a little mad and havent had any dairy since that day	anger
i feel anybody got angry to me in an awkward silence	anger
i believe that god might condemn me i will resent him and feel jealous of those who are in good stead with him	anger
i died today i would want to die in his arms and i can tell you i wouldnt feel any pain even if i was getting tortured	anger
i started to feel a bit irritable around eight oclock when one of my actors who is featured in the second act came on stage with only a vague notion regarding what his lines were and an even vaguer notion regarding what his blocking was	anger
i know that im carrying an obvious prejudice into all of this because of my own feelings about watching them be repeatedly tortured on this topic	anger
im feeling a bit stressed this morning and dont know if its pms or just anxiety over things i want to do things i need to do and things i should be doing	anger
i could drink normally and feeling resentful and of thinking how the fuck can i do this forever and toying with thoughts of if it would really be such a big deal if i drank again	anger
i like the way this person makes me feel its a vicious cycle but ive grown to enjoy it goodnight	anger
i like having my own space to rest and relax without feeling rude if i dont want to talk to the person next to me	anger
i spent a good part of the day having feelings of everything is fucked	anger
i treasure them but i cant help feeling annoyed whenever she cares about her face so much and is excessively tidying up the house just cos her friends are coming over	anger
i just hope i will pass all of my classes very nicely ive been chugging away at my homework but its always very difficult for me especially at this time of year cause i feel so distracted and full of nice other things i want to do	anger
i went out with my sister	anger
i am trying to keep in check cause i have to say i am really feeling pretty bitchy these days	anger
when i tried to put up a tent some years ago	anger
i feel like i need to warn you there are few very violent scenes unlike any other but they are crucial to the movie and i promise you she gets her revenge	anger
i feel petty for misbehaving all morning and right there in the drop off area of terminal i burst out crying	anger
i got tired of feeling like i was some kind of obnoxious burden that people were glad to be rid of so screw that noise	anger
i make anonymous fliers and then feel pissed when i don t get credit	anger
i couldn t help but feel dissatisfied with them especially as they both ended and then i wrote this book	anger
i feel pity for those greedy fuckers regi who thinks that every next episode of a trilogy must contain even more action with even less connection along with logical ending	anger
i always yawn and feel like sleeping during lesson times one violent girl hehe told me this i think i should slap you to wake you up when you reached school so that you will be less sleepy that girl is really good at hitting people	anger
i feel i have a lot to be irritated about	anger
i cant look people in the eye and i feel rude	anger
i feel so envious now	anger
i omitted a fifth point on which i personally feel most strongly the vile issue of torture or in iraq read abuse	anger
i thought that would get her approval at least to the how much it means to me i quote that because it feels like i should but it is by no means fiction or sarcastic speech	anger
i feel bitter	anger
i am feeling wronged and therefore am not able to see what is truly happening	anger
i don t feel like i am dissatisfied because i don t have things i think i am dissatisfied because not much is changing in me and i still feel bad at times	anger
i have been feeling a bit bitchy as of late	anger
i feel like youre heartless	anger
i was surprised at my feeling offended	anger
i cant shake off my feelings of being offended and hurt no matter how hard i try and the conversation keeps consuming my every thought	anger
i feel frustrated from something going on that day or from something coming back from the past	anger
i still feel that i was offended but im in the wrong for what i said	anger
i actively work on in my daily life i often can t help comparing myself to others and feeling envious when their lots are better than mine	anger
i didnt feel grouchy	anger
i could feel myself getting annoyed	anger
i just seem to sit at home feeling irritable and like i want to cry all the time	anger
i ask him to put aside his still small voice and shout to me what i need to hear if i feel distracted or confused	anger
i would still feel offended about not being invited to this outing farewell party dinner or road trip	anger
i want to sock away a bunch of money for financial independence but i want to do it without feeling like a greedy selfish hoarder id better make sure that im saving money for the greater good as well as for myself	anger
im feeling kind of cranky tonight though so i think im going to vent instead of amusing and edifying you	anger
i still feel anger i feel outraged	anger
i even feel like im becoming a bitter woman on the inside even though i have no reason to be bitter	anger
i am feeling agitated and raging during an episode of mixed mania that raging energy means that somewhere inside of me i still feel hope	anger
i feel so badly for heathcliff and get angry at catherine every single time	anger
i decided to take more time off from work so i can rest relax and just feel less rushed so that will be a change	anger
ive been going to counselling not really to find a logical answer to fix the things that make me feel like im so fucked but really to get to know why i feel that way and to learn to accept it and know that its these things that make me who i am	anger
i guess well say i think us having success was so important because we didnt want him to feel rushed like he was hurting us like he had to come back as fast as he could	anger
im feeling very grouchy all of the sudden	anger
i not have had those feelings out in the forest it is a very real chance that i could have wondered too far and got myself into a dangerous position	anger
im less likely to dig through my closet feeling dissatisfied with everything	anger
i feel like i was just wronged and dont know if i am mentally able to forgive	anger
i am anymore and because of this i feel cranky inside	anger
i feel like im a greedy person and by helping others im probably just subconsciously linking how ill some day reap the rewards for helping someone	anger
i do feel jealous	anger
i feel your greedy hands are cold	anger
i get the feeling that youre very sarcastic with your humor	anger
im mad at myself for feeling like im going to cry i have a bitchy attitude	anger
i feel very selfish at times	anger
i feel enraged with myself today and my body	anger
im feeling stressed or otherwise over stimulated i might take a virtual stroll through some texture galleries to calm my frazzled over sensitized nerves	anger
i knew god loved me because of the peace i would feel but how could i accept that love when i hated myself	anger
i started out super excited to see all the kids and do the crafts w them but by the end of the week i was feeling a little resentful toward all those blessed parents	anger
i hung up without feeling offended	anger
i also spent years as a junior doctor filling out paperwork working too much and feeling resentful about the tedious and unsupportive environment i often found myself in	anger
i often feel frustrated that we re not full time cruisers yet but today i m feeling calm and remembering that the three of us are working towards that goal	anger
i snapped feeling myself get agitated	anger
i hate now knowing how to do things so send me to a cardiac ward or orthopaedic ward so something completely different i feel it s dangerous and shouldn t happen	anger
i currently feel that im being as petty as the lot of you but this is the only way i can express it	anger
i dont know how i would feel about that i would be furious and i dont think we would be married	anger
i voice my opinion when i feel offended	anger
i feel like perhaps i have been quite stubborn in my old age wink and have witheld blessings from myself the last years or so by wanting to go my own way and not the way god preferred	anger
i still feel really grouchy this morning	anger
i didnt feel so i am heartless	anger
i feel rebellious and unwilling	anger
ive been feeling irritable and achey	anger
i feel really shity and violent and just fucked up	anger
i feel resentful when my own needs go neglected too long	anger
i didn t want to tell him because arun has these single line solutions to all my problems that leave me feeling extremely dissatisfied	anger
i feel jealous of other puppies because they do more tricks than i do or do the same tricks that i do but better	anger
i feel that vicious is not an attribute i want associated with me	anger
i remember feeling impatient for june just aching to be with our daughter and have her with us	anger
i get sucked in to my panic of the moment or start focusing on the aftermath of the cancer all consuming fatigue and widespread pain and neuralgia due to the chemo surgery and radiation and i feel resentful of it all	anger
i was just feeling so agitated after the test	anger
i should cut my hair to find work but i don t want to give in to that mentality and plus it also feels like they are not bothered on what i can do just what i look like	anger
i have times i feel bitchy and intolerant of others	anger
ive been feeling grumpy and sad these past few days if youll ask why	anger
im feeling a little cranky and then he starts randomly skipping through the program	anger
i feel like a jealous girlfriend upon reading his comments to some girl he met in manila	anger
i have to say that i really miss that feeling and i am a little jealous i dont get to have a snow day here in sunny sd	anger
i feel are the twistings of today and violent misunderstandings	anger
i can feel the cold pressing at the other side of those doors like a presence	anger
i feel agitated she said and we continued on to the corner of main and hastings where we saw three or four cops in the middle of a take down and my friend who has an anxiety disorder insisted we get on the wrong bus just to get away	anger
i am feeling stressed starting a new knitting project is a reliable way to make myself feel better and i have been doing it quite a bit	anger
i don t feel at all distracted said rep	anger
i fantasize about being pregnant and sometimes feel impatient about our decision to wait my compa ero and i decided that we need more time together to cultivate our relationship	anger
i went to the midwife yesterday feeling very cranky and sore	anger
im celebrating the girl that spent years or so on the couch so to speak feeling envious of those that ran	anger
i feel appalled by human sickness http www	anger
i will later but i m a grumpy artist right now and feel the need to vent my cranky displeasure out at the world	anger
i always feel pretty rude taking photos in churches if there isnt any indication of whether you can but there is a guide and some pictures a href http www	anger
i end up feeling resentful and upset	anger
i feel as if this must be what it feels to be mad	anger
saw my unfair report	anger
i just seem so stressed i feel like i get friggin irritated easily esp when it comes to results and work to be done	anger
i feel angry and guilty	anger
i feel i have to resist the urge to lie when im being lied about and not give way to being hated when so much hatred is coming towards me	anger
i feel very passionately about many things and that leads me to be quite stubborn	anger
i don t know why people forget once they were also fresher and please i am not at all interested in your attitude i am happy with mine i feel people are so selfish here nobody gives a damn about you they are like hathi ke daant dikhane ke or khaane ke or	anger
im sorry i bury thoughts and feelings and sometimes those thoughts and feelings come out in sarcastic comments	anger
i feel hated boring bland and unwanted	anger
i am less of a nag when things get accomplished so now that almost everything is done i feel less cranky and im sure brian loves that	anger
i remember at the time feeling quite insulted that he didn t even bother to stay and talk to us about anything else	anger
i have many things in my life that i need to let go of feelings ideas petty stuff expectations to do lists	anger
i feel resentful of my heart for wanting the one thing i seem not to have the fact that it has been the thing i have prayed for and asked for help with more than any other single thing in my life makes my faith shake	anger
i would feel less jealous when a was comforting n whilst i was with d	anger
i feel vaguely insulted that wristbands for the seats directly behind the bench only seem to have been given out for the rutgers game so even if youre vip for michigan lsu they wont let you sit there	anger
i found myself feeling so angry	anger
i feel greedy talking about all my presents	anger
i feel personally offended at that act whether it was for ignorance whether they just didn t know about it i feel like that s not an excuse ayana baines member of uc irvine s black student union told abc news affiliate kabc tv	anger
i followed ree s recipe except i ended up marinating my meat for a little longer than ree suggested not because i was feeling rebellious or didn t feel like following directions but because i got this all together and john ended up coming home late from work	anger
i found myself feeling envious of a woman at the market whom we stopped to buy fish from	anger
i have given my kids permission to talk about it as i feel that keeping it inside will make them bitter and angry	anger
i was feeling grouchy	anger
i have been feeling irritable and have thought of harming my self i do not however when i was young i would hit my self and lie on the ground naked punishing my self for being a bad child	anger
i feel rude that i havent been sharing the experience	anger
hearing of a filthy situation over the phone	anger
i get over it but some days when plans are cancelled or i find myself with nothing to do i start to feel frustrated and lonely	anger
i guess im just feeling a little insulted pretty broke and wondering why i should bother this year	anger
im a little hesitant to ask for request as sometimes i feel greedy for doing it and feel bad so if you want to go around asking for request go right ahead and do that just pm me when you find an artist that does requests and whatever you want in the art	anger
i feel there are indeed people or groups of people i have wronged and it s high time i apologized in order to feel that liberating feeling of a burden lifted off me	anger
i am not wavering about my response to christmas but feel bothered by my perception that my decision further minoritises us	anger
i aint sorry for the way i feel i know you think im bein insincere	anger
i feel irritable i might make an unkind remark	anger
i feel disgusted by my body and my choices	anger
i try to approach this thing called nature which is something im feeling a bit envious about	anger
i havent been on a real vacation in years and now im feeling all cranky about it	anger
i do when i feel jealous	anger
i was impressed with how dunham portrayed hannahs whole experience from trying to deny that its happening to feeling offended when you feel like someone is trying to minimise the distress its causing you	anger
i do take for myself i end up feeling selfish and like i need to make it up some how	anger
i cant imagine how fauna is feeling if i am getting this impatient	anger
i get in the van to go to the getty and meet lillys class and when we get off the freeway and go down the winding pre getty road i suddenly feel a wave of ice cold go from my chest down my whole body	anger
i wasnt sure if he would feel annoyed with me or think i was pushing my faith on him	anger
im not really feeling today ive somehow caught a cold blocked nose annoying cough and just not feeling great altogether	anger
i feeling it is their duty to make obnoxious and harassing comments if you dont happen to be wearing their football day uniform	anger
i mean obviously if youre a guy and a girl bugs you for so long then you will surely feel irritated and might lash out at her at times	anger
i am nuts for trying it on and i would feel rude explaining why i want to	anger
i reckon either way you bring it up she is going to feel insulted	anger
i was happy with it in the end and then i started feeling somewhat less aggravated and a lil bit better	anger
i do feel impatient sometimes im learning that patience is a virtue	anger
im already feeling really dissatisfied with me day were supposed to go get a christmas today	anger
i spent this morning looking for dofollow blogs and feel rude that i can t offer them the same service on my blog	anger
i know when you are feeling so grumpy wumpy it is hard to see the funny irony of facebook taking away your right to annoy people who dont want to be bothered because they are so busy	anger
when i realized that i was far behind the others in the language course and i could no longer catch up with the others	anger
i feel jealous of people who get happiness and success	anger
i was pretty angry with myself and flustered and feeling rushed and trying to push the pace and naturally that led to more mistakes nearly another five minutes over the rest of the course	anger
i think about our world situation i get the feeling that our violent behavior is born because we don t feel safe	anger
i really gotta ingrain this in my mind the next time i start to feel all grumpy amp moody	anger
i feel bitter alienated restricted angry let down and what more a failure	anger
i remember feeling very very violent and very disgusted the oscar winner tells access hollywood	anger
i feel disgusted with myself for even befriending you as if you were my best friend i dont feel like me and thats sad but fuck it	anger
i wonder what would happen if you give someone a anesthetic such that they remain awake but no longer feel pain and then tortured them p or if we want to be nice preform like open heart on them while still awake	anger
i find myself struggling struggling to remain calm even when i feel angry struggling to see god s purpose in my life when nothing seems to go right struggling to make sense of it all when all i feel is unwell and out of sorts all the time	anger
i can be so bold i contend that i feel too within my own breast the love and grief and anger of god himself toward his rebellious hurt and precious people	anger
i feel like i am so ka awa awa na i fell envious for my classmates and friends who are abroad and having a wonderful time touring the world	anger
i just feel agitated right now	anger
once i had to clean a lavatory which was obstructed it was in a friends country house and there was nobody there to help me	anger
im feeling pissed off or anything	anger
i feel dissatisfied not to mention gritting my teeth at the thought of a sequel	anger
i feel furious and confused and out of control and i m not loving it	anger
i just simply plucked out all their weaknesses and decided to see them that way and started feeling irritated by them and then ended up disliking them	anger
i cant feel cranky at times	anger
i like to debate and hear others opinions but when they feel so angered insulted by my rant that theirs is going to be completely irrational	anger
i was just sitting there drinking my coffee hoping it will pass and i wont be feeling pissed off for the rest of the day when all of a sudden i turn one song on and	anger
i feel less frustrated today but still	anger
i don t like thinking like that but sometimes it s hard not to feel hate towards someone that has wronged you	anger
i feel like i dont have the support now if your still reading this and are from the bismarck mandan area dont get offended because these are just my thoughts and my opinion	anger
i may feel this pain again and i may be irritable well i ll be honest i will probably be irritable but i ll have in the back of my head that picture of him scooping me up and breaking those chains and i ll trust him with it all because he gave it all for me	anger
i recently heard a sermon about heaven hell and eternity and as a result feel i must seriously ask myself if i really have room on my plate to be bothered by an earthly hierarchy filled with better wordsmiths than me	anger
i feel that he is bit rude and keeps unusually quiet for a guide cum driver	anger
i think or what i feel she never bothered to find out	anger
i cannot remember much about the way it ends but remember feeling vaguely irritated	anger
i feel dissatisfied is the sushi roll the rice is too sticky it will either break into pieces or stick on the plate	anger
i feel so angered that i feel like shredding the book	anger
i arrived at the clinic i sat there looking moody lol feeling emotionally tortured waiting for my name to be called finally yayyy	anger
i feel bitchy right now but its a powerful bitch	anger
i forgive myself that i have accepted and allowed myself to feel irritated by others while they ask obvious questions instead of seeing that it was me who was irritated about me not asking	anger
i feel as though a lot of these promotions are insincere trying to be that guy who claims he got the mets to retire	anger
i end up spending that twenty dollar bill on myself i feel a little selfish and guilty	anger
i am there i feel like i am caught between two sides in a brutally savage but ultimately aimless internecine battle	anger
i feel stressed tired and unhappy so i don t want to eat it	anger
i cant really feel that shes that bitchy type of woman	anger
i spent the rest of the evening feeling bitter the effort i had put into learning german has been wasted	anger
im feeling slightly irritable today	anger
i really dunno why i feel kinda dissatisfied with how they ended it	anger
i feel insulted and disrespected	anger
i wrestle with ideas or knowing how to execute a look on the computer designing when im not feeling it buckling under pressure or simply wanting to do unkind things to my boss whom i sleep with in case youre new here	anger
i hate you threads posted by people just whining because they feel wronged	anger
i kind of feel angry about that	anger
i am troublesome and pretend to be gentleman or feel unfriendly	anger
im feeling a bit distracted by something else	anger
i loathe it as a gamer said molyneux adding that it just makes me feel insulted	anger
i feel about his music mostly just envious of his complexion	anger
i could not believe it and thought there was some mistake for i loved to be with him and loved to hear him talk and so how could it be that he could feel unkind toward me when i had not done anything	anger
im feeling a bit bitter about it actually	anger
im feeling majorly rushed off my doc wearing feet at the moment	anger
i did get to feel my little boy kick a couple of times my daughter appears to be a bit stubborn	anger
i don t know about yours but my life feels like a vicious cycle	anger
i started to feel envious	anger
i must pay for my lovely day by feeling a bit vicious	anger
i am also a bit on the gentle side and the monks i feel get frustrated that i don t push things fast enough or hard enough	anger
i was left out of things which seemed to happen quite a lot i would simply feel hateful and angry for a few days and wonder why it had happened to me again	anger
i must say at this period of time im feeling more stressed than ever	anger
i am already feeling fucked in the ass before ive begun	anger
i am not high i mostly feel irritable and bored	anger
i feel so many friendships here are insincere	anger
i feel like im dangerous because no one can stand to touch me or hold me or kiss me or love me i hate myself	anger
i feel more than irritated	anger
i sometimes say things like its hard to be in public sometimes when im feeling grumpy because i cant be as grumpy in public because people will stare at me im probably screwing up my children	anger
after learning on the news about this man who killed more than women and habitually copulated into their inert bodies	anger
i can feel that he is mad even if hes not saying it b allow him to blow off some steam and c unfortunately unavoidably make me mad because is a clean house really all that important	anger
i feel decidedly not bothered about the state of literature i survey the ruins of the great estates the old castles the high halls and their decrepitude seem apt to me they no longer seem to demand any sort of restitution	anger
i was going i swear i should feel something here but instead im annoyed	anger
i feel and the faith that i find through the bitter sweet tears and the sleepless nights through the tears and sleepless nights the grace that i began to feel was amazing when i changed my mindset	anger
i feel slightly irritated	anger
i have just has eaten two cheese and chip sandwiches and feel pretty vile	anger
i feel a real connection to you but i can t help feeling a bit resentful of your insulated distanced writing and personal life as well	anger
i feel insulted when i see men representing themselves like this	anger
im feeling a little bitchy right now	anger
i feel envious of other peoples experiences not because i regret any of my own but because i want to have had theirs as well	anger
i hope there are no hard feelings about this its not like things could get any more bitter l o l	anger
i feel jealous of my new niece and sister and law	anger
im close to feeling disgusted and this coming from my own folks	anger
i feel angry at the laboratory that processed my blood tests	anger
i was done feeling pissed that there wasn t a magic yoga meditation to zap my monkey mind into quiescence was that i learned tools that allow me to choose when to follow a thought or emotion	anger
i looked at it and i was feeling kind of insulted	anger
i don t state anything right whenever it occurs or when he informs me i m being protective plus i closed down which i usually awaken feeling resentful the following day however whenever i tell him which i m upset he gets protective plus informs me i have a issue	anger
i ignored them even though i was feeling pretty damn annoyed i persevered and now ive noticed the other girls are bringing in healthier lunches	anger
i know i should be thankful that we even got a return but instead im feeling grumpy	anger
i need to run longer distances without feeling like i am being tortured	anger
im sure he might feel differently than i do about this topic but here i go on one of my bitchy vents	anger
ive just walked away without a backward glance and made that man come crawling back feeling petty and pathetic for feeling queasy over a tattoo that wasnt even on his body	anger
a relative of mine had come to see my husband to talk to him about a problem concerning his sister and me i was angry because this relative of mine did not dare to speak to me and instead spoke to my husband i got to know about it later the same day	anger
i still want to but i feel like i annoyed and irritated you	anger
i feel so blobby and irritable and im a terribly impatient sick person to boot	anger
i am feeling stressed img src http intentblog	anger
i didnt feel like being bothered by all those complications by asking him for any money for support she said	anger
i also feel more stressed just knowing that the down days are coming	anger
i don t like the way i feel when i participate in things that are petty or destructive	anger
i always feel disgusted at hearing that t	anger
i feel so despised	anger
i hated growing up i have no good memories of a life as an innocent child only the feeling of being hated and worthlessness consume the memories	anger
i feel simultaneously pissed off and embarrassed	anger
i looked around my house instead of seeing reason to complain and feel frustrated i now saw many reasons some very small and some large to be exceedingly grateful	anger
im not the kind of person who would open up and share about my feelings because i always feel that no one would be bothered to hear what i have to say or no one could relate to how i felt or experienced	anger
im rating this one quite low because i feel rather frustrated about my family at the mo and my extended family	anger
i just wanted to record my feelings because i hope one day when i am stressed and exhausted i want to be reminded and how extremely blessed i am	anger
i feel so disgusted in myself	anger
i hope you feel appalled at your behaviour but i suspect you wont	anger
i was hoping for and in the mouth could almost be described as slimy if you were feeling unkind	anger
i havent had much discipline when it comes to what i eat and this is the only program ive tried that really works and did not leave me feeling cranky and deprived	anger
i am feeling distracted from work	anger
im feeling stressed or worried about anything just sitting in this room makes me feel instantly better	anger
i do not feel angry	anger
i was also feeling irritated at the triage nurses questions and banging on the bed	anger
i feel petty wont you stay home israelis	anger
i feel so bitchy today	anger
i shall be visiting that restaurant a billion times and i shall take a picture of each visit and make a scrapbook out of it and so when they come back they will see the scrapbook and then feel jealous that they didnt go and then theyll know how i felt	anger
i was feeling grumpy this morning both work and personal life were making me grumpy	anger
i feel like im the only guy who bothered to review sean kingston but here it is anyways	anger
i will be going with this big black eye which disappoints me a little since i wanted to do the dress up thing and feel pretty rather then violent for once	anger
i feel like its not being reciprocated im damn near offended	anger
i have to say though that even contemplating the possibility feels very dangerous	anger
i hear friends and family describe trips they were on nights out on the town new this or that it s hard not to sometimes feel envious	anger
i asked she is his ex girlfriend and it is going to limit our practice sessions patrick i came here to see you said greta all the way from new york i know greta i said quietly feeling kind of rude	anger
im feeling slightly bitter and resentful	anger
im feeling a little greedy right now	anger
i was feeling rebellious so i ate it	anger
i was mad at myself for feeling bitter and jealous	anger
i started feeling resentful about having agreed to go up there	anger
some classmates said i did not do enough social work therefore i was not elected as a tree good student	anger
i need to think things through more carefully before saying writing or doing them even if i feel ive been wronged	anger
im so worn out and i feel like this vicious cycle is neverending	anger
i have decided to talk about the problem in this entry i shall begin by explaining why im feeling so aggravated lately	anger
