text	emotions
i am capable of consciously examining evidence to the contrary of this belief i spend more time examining what i think is evidence that supports this belief and it makes me feel in turns terrified miserable and hopeless	fear
i am also a mother of three married with several pets and am constantly feeling on the edge of a nervous breakdown now that of said children are teenagers	fear
i also have high hopes for but nonetheless feel a little skeptical towards the new site that entrepreneur is launching for women business owners	fear
i see a bear my muscles tense i feel afraid	fear
i want it to go well and i feel so out of control of most of the planning that i m terrified it s going to go bad and we re going to get blamed and it s not just any church it s our sending church ahhhh	fear
i cant speak because i feel so shy i hope you wont ask me why	fear
i did not come to center the feeling of being distressed did not go away	fear
im pretty rubbish or they feel intimidated aye right	fear
im feeling paranoid now	fear
i can be able to do that since im feeling ultimately reluctant to socialise nowadays	fear
i was feeling restless and not really too eager to jump from one city right to the next via a major highway	fear
i am feeling uncertain and i would rather have the feeling of certainty in this particular situation	fear
i used to go to the park there whenever i feel in distressed and read a novel	fear
i was travelling alone at that time but never did i feel scared or threatened in any way	fear
i feel shaken and disoriented	fear
im feeling really strange about it	fear
i feel weird today a href http lymepie	fear
i am now feeling inherently vulnerable	fear
i began to believe the crappy voices in my head that made me feel helpless	fear
i wouldnt feel frantic and scared and out of control and helpless	fear
i admit to feeling nervous on the drive to the stables liam sweetly told me that it would be fine and i shouldn t worry lol getting ourselves sorted at the stables we had a laugh as i d forgotten how to put the half chaps on	fear
i feel a lot more vulnerable than i did with my other three pregnancies	fear
i am and i am getting married but i sometimes think of breaking it off because i feel like i way my fiance because im afraid i might way him down	fear
i am feeling very shaky today	fear
i almost feel frightened that they will break when she moves her hands	fear
i usually feel agitated and anxious	fear
i see that i feel pressured by another within a confrontation situation to respond to what they are saying and within this a href http eqafe	fear
i would try to feel feelings i had during situations where i was so frightened i pushed my feelings aside in my early childhood	fear
i can feel which im trying to push away i feel scared which im trying to push away because if this overlays how i am here whats a simple geographic relocation going to matter	fear
i was beginning to feel frantic panic striking me in my gut like a fist	fear
i instantly covered herself feeling shy and embarrassed	fear
i grew up feeling defeat and helpless	fear
i feel as though i m being shaken to wake up from the way colour is used with such wild and liberating abandon	fear
i am beginnin to feel frightened about him	fear
i was out on our balcony tonight over looking the wide alley behind our apartment building as it was warm enough to enjoy a bit of fresh air and as i looked down towards the view over the river valley and the lights of downtown i was aware that i am feeling a strange kind of familiarity here	fear
i always feel reluctant to answer it often fills me with dread	fear
i often feel overwhelmed by all the people in my life that i need to insure feel loved and cared for by me	fear
i became frustrated with being alive with not having the answers with feeling helpless to preventing animal neglect and abuse with the way human beings act sometimes and with feeling the emotional pain that never seems to cease because it s so intense you can t remember not feeling it	fear
i don t feel fearful or worried angry or sad	fear
i even lay out my clothes b c i feel like my schedule gives me less time to be indecisive	fear
i was feeling especially pressured and stressed	fear
i always want to tell myself that yes this is quite retarded but to think about someone whom ive been in same class for years and i see them everyday especially b and m i just feel so scared that what if i cant find anymore friends who are like this	fear
i find god s presence if i feel scared lonely sad but i feel his presence most when im happy because it is like i m rewarded by god and i feel really thankful	fear
i get the feeling that the tenant is reluctant to give me his details i	fear
i cant even kiss you without feeling weird	fear
i left the talk feeling nervous that we had taken the brief in the wrong sense but we were in a situation where we had already invested to much time into the project that there was no going back	fear
i also feel reluctant to take any actions on this now	fear
i was roughly the same as margaret upon her marriage when i first read her story i remember feeling alarmed to discover that the scottish kings traditionally gave their queens a large gift upon the consummation of their wedding	fear
ive been feeling apprehensive about the whole moving out in six months thing so im gonna try to construct what i want that to look like so it can become something i look forward to rather than something ill be dreading	fear
im so caught up with the upcoming exams and its just days away and i feel so uptight but looking at the positive side after that my high school ends so melancholic	fear
i just clear up face this landscape but more and more feel frightened and ground a cry of small dont order son is exactly my skin pu	fear
i walk i pass these offices with people in them feeling weird and embarrassed that someone will notice then entering the meeting i walk to my accustomed seat and i wake up from the dream and sure enough i m not wearing pants	fear
i am feeling very intimidated about this whole thing	fear
i feel like i am making a step back and i feel so unprotected	fear
i feel like coffee is making me too agitated at the moment	fear
i feel like my world got shaken up because there are so many opportunities opening for me	fear
im trying to do something often i just look at the whole problem and feel overwhelmed by it then sometimes avoid the issue for as long as i can	fear
i didn t feel so fucking helpless	fear
i stood in the checkout line just feeling confused	fear
im feeling really agitated	fear
i will feel uncomfortable without it	fear
i dont know that he would have admitted that but i had the very strong feeling that it was as if he was intimidated by me	fear
i were getting in the bed she said i feel scared i feel scared that he is our president and really i felt scared too	fear
i walk around small conversations start up here and there all the while i can feel the sweat upon my palms begin as i get ever more paranoid for no apparent reason	fear
i feel very uncertain about posting this blog entry because it honestly does make me feel vulnerable to put this out there in public	fear
im somewhat feeling hesitant to move on to cycle two but i know i need to	fear
i feel shaky a little	fear
i may i cannot picture how all of these worthless ious piled in the safe deposit boxes of banks and other lending institutions can feel distressed or troubled the bankers themselves maybe but that s not what s being said	fear
i feel alarmed i want to also feel resolved to remember who i am and how i will respond	fear
i did feel a little pressured to have sex	fear
i found this kinda confusing but then i realized they were just feeling insecure about maybe not being sexually enough for their partner	fear
i feel insecure i dont even know what to do	fear
i did not feel myself and my gut felt incredibly agitated which at first i thought was due to the effects of the daime on my digestive system	fear
i know what youre thinking now cuz like i said either i feel your neurotic pain or i can psychoanalyze you what about commercials aimed at kids	fear
i feel helpless whenever i think of how my ex s anger used to shake me up	fear
i was actually feeling tortured over it	fear
i sit in her presence sobbing i sense my energy is frazzled and i feel extremely vulnerable	fear
i feel way too uptight in istanbul i always have to remind myself to chill out because people here take it a little more slower and easier	fear
i can t help but feel a little agitated at the whole situation	fear
i glimpsed that boredom and loss of impetus can arise when feeling uncertain of your goals	fear
i feel that my daughter and i are less intimidated with it now and that is a huge step in the right direction	fear
i felt i completely belonged and i didn t feel shy and frightened any more	fear
i hate feeling scared or fearful	fear
i feel so many little pains almost as if my body is becoming hesitant of the moments to come which usually starts about weeks out of race day	fear
i don t want to sit here and write an emo post about having no friends and feeling petrified that i won t figure out how to change it that is for sure	fear
i am beginning to feel very insecure with trying to change the things my wife doesnt like about me and almost feeling like my wife is becoming a different person	fear
im feeling a little bashful today	fear
i is using distributors as is the case in italy to offer the device outside of china and some users may feel unsure of future support of their new device	fear
i feel scared that i own it	fear
i hate feeling pressured to enable what amounts to intellectual masturbation by allowing people to claim a milestone they didnt hit	fear
i feel unsure he comforts me when my heart is breaking and it feels like i cant do it anymore and he doesnt give up on me even when i want to throw that heavy plough down	fear
i feel vulnerable when blogging yes and no	fear
i am feeling shaky and weak	fear
i came home on may feeling confused and chubby	fear
im feeling somewhat reluctant	fear
i have some gay assembly all day called names can hurt alright maybe itll touch me but i just feel kinda skeptical becuase i dont think some juniors and seniors talking about how they were bullied is gonna interest anybody	fear
i was walking home late at night from lectures and someone deliberately started following me it was dark and i was scared	fear
i wake up feeling frantic that time is running out	fear
im afraid to tell you how i feel im afraid that the feelings i still have for you will not be returned	fear
i do when i feel my stability shaken	fear
i will practice meditation if i feel overwhelmed and hopefully become successful in peaceful practice	fear
ive been feeling weird lately about stuff	fear
i feel like some helpless child in a corner	fear
i am feeling a bit distraught	fear
i can actually talk to without feeling intimidated read someone else besides dr	fear
im feeling now terrified and but yet im so happy	fear
i was in a very crabby pregnancy feeling very very scared and challenged	fear
i feel agitated	fear
i feel a little assaulted by my diploma	fear
i begin to think about all those dead people and feel the overwhelming sadness rise up the frantic sensation of self hate forcing me to consider what might have been	fear
i fly across the atlantic for months but they have taken their toll on me emotionally leaving me drained and feeling doubtful	fear
i feel very insecure not about my husband but because of this growing world	fear
i look through my phonebook and see all of the various people i already like a great deal that i am already neglecting to provide with my contractually obligated modicum of quality time i feel shaken	fear
i feel bashful about liking english pop albums but somehow i cant resist ayumi x wendy says she sounds like shes screeching but i dont think so	fear
i feel as helpless as she thinks i am	fear
i try not to laugh at my situation as i feel i am being tortured by james bond girls and i have a huge mouth	fear
i was feeling strange like my heart was randomly racing for no reason	fear
i swear i have in no way altered from what i copied out of wikipedia i feel much alarmed at the prospect of seeing general jackson president	fear
i go to little tiny andover and take a walk at night i feel absolutely terrified	fear
i feel like im in this weird in between stage	fear
i wish the feelings would just go away because the gut feeling i have is telling me he likes you just not the way you like him i know i wont know until i ask but im so terrified to ask because im afraid of what hell say and im afraid itll mess everything we have up as in our friendship	fear
i just feel a little uncomfortable	fear
i read the booklet about the abortion pill i was feeling skeptical about it at first because the side effects was kind of scary which the pill will cause me to have a miscarriage and stomach cramps like wow	fear
i hate to be a party pooper but they say the heat wave will come to an end tomorrow and i for one am welcoming the prospect of being able to sleep without feeling too uncomfortable	fear
i felt desperate for feedback and ideas to make myself even better because i did not feel threatened i never thought that getting help meant i was a failure	fear
i was feeling fearful on leadership of isha and u gave me the oshos aloneness card to motivate me	fear
i feel like i m that extremely shy th grader i was all over again	fear
i have amazing co workers and i feel weird calling them that instead of friends	fear
i feel weird the next day as i truly dont belong in the setting or with the person	fear
i started to feel shaky after that	fear
i feel kinda apprehensive	fear
i study his face feeling frantic	fear
i feel that how confidence you are there is still bits of feeling anxious in them	fear
i havent had a call for a gsa interview yet so im feeling doubtful	fear
i feel a little weird about describing him as delicious	fear
ive lost enough weight in the last few months that i didnt feel physically threatened by their tenuous integrity but just barely	fear
when i left a carnaval ball at oclock am i was alone in a foreign city and i had to go back home	fear
i wasnt too into the maid cafe but it was a good experience to be able to go to a maid cafe and not feel too weird about it at least	fear
i think it went pretty well but interviews always leave me feeling a bit uncertain after even i feel confident that i could get the job	fear
i feel the kids are too little to sleep on their own and as it is a family holiday hubby and i are reluctant to have a room each	fear
i see foreigners entering dharavi premises feeling petrified	fear
i planned on taking comparative gov t with schwarz so i could end my lowell career with my favorite teacher but now i m feeling really hesitant about switching teachers in the middle of an ap course i did that with euro and i don t think it worked out very well	fear
when they tried to rob me	fear
i think she was feeling a bit timid and shy	fear
i want to improve my sewing skills i always feel apprehensive when starting something unfamiliar but i live with that	fear
im using my love to make him feel pressured or that it makes him feel less than what he is	fear
i hear songs like this one and like papa roach s scars or anything staind i feel like i should be a tortured soul and i feel like i should have a horrible life	fear
im glad shes feeling less nervous	fear
i feel so uptight about it because i know you hate it and are constantly trying to catch glimpses of the tv in the window and listen to it	fear
i can feel that i am so near to paranoid every word that came out from them made my heart sank deeper and deeper i felt heavy inside me is like if i dont remove it as soon as possible i will scream and start hitting the table	fear
i was concentrating on the noise and wondering where that was coming from that i didnt feel it but anyway it was one weird night and we are wondering if there may be any more to come	fear
i wasnt allowed into the enclosure but i didnt feel particularly threatened	fear
im just having one of those days when everything feels vulnerable and i just need a moment to prep myself up again and put on that mask to face tomorrow	fear
i was signed up for a karate competition on saturday but was feeling really unsure about it	fear
i have learned anything this past year it is that if i expect problems ill be just fine so ill feel like a neurotic headcase for having been concerned	fear
i feel nervous leaving you guys	fear
i feel threatened by the fact that he more than lapped me in the post secondary education race	fear
i recognised panicking was okay so long as i didn t let it turn into blame because i was feeling insecure	fear
im feeling unsure about a painting i turn to my husband who has a keen and dependable eye for helping me	fear
i hugged you it s like you were still feeling uncertain	fear
i feel so shy having other people aside from my mother take my photos for me	fear
i feel the need to tell people im a paranoid hot socially awkward mess	fear
i was feeling a little bit unsure on the way to the lesson but once i got up there on connell i decided hey we re going to have a good go	fear
im good at the skills obtained from my education and got a job in a field related to my degree but i feel like im restless and unhappy	fear
i know and trust how i feel but i generally shy away from it with strangers	fear
i can just feel a bit paranoid but my normally very active baby is barely if even moved today	fear
i walked away from the story feeling as agitated as either one of the guys	fear
i would confront him straight out tell him how you feel and if he becomes hesitant you make the move and break it off with him	fear
i were to sum up how i feel about myself today it would be insecure	fear
i hate feeling frantic	fear
i have a car i feel like i have less independence because im afraid to go anywhere	fear
i feel overwhelmed with work commitments my hours per week feel like or more to me	fear
i feel really confused	fear
i went from not knowing what to do with myself and feeling terrified about my future to having a million opportunities before me and feeling terrified about my future	fear
i feel threatened by	fear
i had faltered uncertain of the next run or feeling insecure giving him tacit permission with a nervous laugh of my own	fear
i used to feel a little strange if my mother in law was washing my laundry and folding my underwear	fear
i feel a bit helpless and its not a nice feeling	fear
i just wanted to get this out of my head and ask your opinions do you feel pressured to stay skinny and how do you handle that pressure	fear
i feel slightly anxious now	fear
i feel frightened when they are frightened and relax when they are safe	fear
i am working on one thing that i feel unsure of completing	fear
im feeling frightened and a touch of despair	fear
i feel a little distressed hearing that her tutor labels her as an amateur	fear
i feel that my balance is still shaky a bit and fed from the love what i got from the people who turned to me and lifted me up for some reason	fear
i know who gets my vote and it isnt the dear old car dealers who are clearly feeling so threatened by the progress of mr musk that theyre eradicating him in whatever way they can	fear
i can do to prepare myself or get out of that hermit feeling i m just afraid if i do start to work i will feel incredibly uncomfortable and become anti social	fear
i just feel scared	fear
i was feeling so nervous about starting school with this new tic earlier today before i talked to him but now im feeling so much more confident and less nervous about it	fear
i still have butterflies in my stomach and feel weird	fear
id be feeling paranoid about going bald	fear
i know that sounds vauge but thats how i feel i am quite possibly the most indecisive person alive and that is effecting me more and more lately	fear
i think my wonderful friends brought presents not only because they are generous and giving women but because it was something they could do for me in a situation that makes friends feel helpless	fear
i was poking around at one of my favorite poke around shops and i was feeling pressured by a few people behind me that were wanting to be standing where i was standing	fear
i am already feeling less overwhelmed by reading the posts here and am excited and scared at the same time	fear
i feel weird about how good we look together	fear
i dont think it would be an issue except i think hes ridiculously handsome and i feel nervous around him	fear
i find it repetitive and i still am not sure what is the point of it since i still feel very insecure with what i have been producing and i am not confident that what im doing is correct	fear
id never admit this to her but hearing her talk about life with the girls that didnt include me kinda made me feel strange	fear
i finally feel like i ve shaken the last of my pneumonia and feel ready to tackle my big week at work	fear
i know where i m going to be i m feeling sceptical about this the human body is already a mess of things and something like this actually happening	fear
i neither ask for nor deserve to feel frightened when any kook puts me in danger for any reason	fear
i can understand why people might feel apprehensive of sharing their interest with others	fear
i feel inside this life is like a game sometimes then you came around me the walls just dissapeared nothing to surround me keep me from my fears im unprotected see how ive opened up oh youve made me trust chorus coz ive never felt like this before im naked around you does it show	fear
i could have watched the way i typed but would i really have that sense of nice comfy welcome home feeling at a time of being distressed	fear
i could feel that he was quite reluctant to let me know more over messages and he insisted that we have to meet at his office when i suggested that we settle at jp if he feels the need to talk to me in person so that he can let me take a look at their facilities	fear
i had to be friends with females feeling uncomfortable with men who presumed me to be a straight cis female	fear
i feel uptight when i walk in the city	fear
i feel a little wimpy crying to an online journal that everyone and their mother can read no doubt but i dont have anyone to talk to right now	fear
i in dushanbe today as petroglyphs he says it feels like they draw because in one strange moment as if moved by the inexplicable will of the university they feel the need to paint	fear
i dont have any real bad memories of growing up but i feel a strange sadness there too	fear
ive been turned that i feel hesitant	fear
i feel agitated with babies being pushed around constantly in car seat stroller combinations vs	fear
i was feeling sort of agitated so i asked him do you want me to leave you alone	fear
i can remember being in first and second grade and feeling insecure	fear
i call home which is why i feel so afraid	fear
i feel like i can read when parents are hesitant about something or wondering if the question in their head is too stupid to be asked out loud	fear
i continued to wake up feeling fearful so i began to start each day reading surah yasin as soon as i woke up in order to instil peace within me again	fear
i wanted to write something about what is happening with the sfwa and their recent problems with sexism racism and in general a camp of white men who feel threatened by an organization that is changing	fear
i feel so shaken by my storm that i have no faith	fear
i went for my walk one mile in minutes saturday will increase to miles ate some cottage cheese and fruit for breakfast and then opened my devotional and bible never a bad thing to do when feeling a bit shaken	fear
i was feeling a little intimidated	fear
im going to turn around and call teachers to task something i feel reluctant to do because of my nature	fear
i do not how to put into words how i really feel maybe i could say that i feel so insecure	fear
i am looking at a menu of drinks but feel pressured to respond so i order a shakerato coffee milk chilled and shaken its not really what i wanted but everyone was looking at me like i was from mars not knowing what i wanted immediately upon sitting	fear
i feel shaken not stirred	fear
i can see how a parent might feel hesitant to come in and share a talent especially with fifty sets of eyes on them	fear
i think i feel less threatened by them in the current or past sense	fear
i feel paranoid but nearly always in public places	fear
i start to feel anxious and guilty about not doing it then i just avoid the task in general	fear
i feel a bit hesitant because i want to bury my past completely to rid myself of all reminders of ken and last year but my friends hang out with him and thus see him once in a while and	fear
i normally feel completely insecure wearing halter tops spaghetti straps and anything strapless	fear
i admit i began to feel intimidated by the task set before me by that handsome absolutely blank little book i received	fear
i showed up not really knowing what i was to be doing and when i was told i had to take care of children of the young moms i thought it would be relatively easy because i tend to work well with people younger than myself i feel less intimidated	fear
i am not ready and i almost feel agitated right now about all of these guys who are pestering the piss out of me	fear
i feel so apprehensive of this new mindset	fear
i feel like i more tortured myself due to the simple fact that i would stay up and watch these movies and then wouldnt sleep because i was too scared	fear
i was at home alone and my mother had asked me to heat the house i put too much fuel into the stove it began to glow and there was a noise in the whole house as if it was going to explode	fear
i always feel reluctant to say that i m a person that needs structure	fear
i guess the fact that i have known her for the least amount of time makes me feel less hesitant to gush about my new experiences experiences that i would feel too silly or embarrassed to talk about with the other of the trio	fear
i know i would feel petrified if i wore a t shirt on stage	fear
i saw a doc got on some meds and feel less agitated	fear
im feeling a little overwhelmed once again	fear
i have felt pretty good throughout this whole thing but today definitely left me feeling a little nervous	fear
i was feeling neurotic sad and anxious for some of it but managed to work through it by last night	fear
i was already feeling agitated and learned that my father had sent me something to the bunac offices for christmas instead of sending it to me and i wouldnt be able to get that until after christmas and now i wasnt going to be able to get this package until after christmas probably either	fear
i feel frightened and empowered simultaneously	fear
i dont sense that in a way i feel that people are not as anxious as they were a year ago what with a whole lot of us getting records out	fear
i would like to believe that every child has enough empathy to know when a fellow human feels distressed especially a vulnerable baby	fear
i thought about the arguments and i went from feeling scared to being annoyed not just at those comments but the discussion on this issue i have seen across the internet	fear
i ended up feeling as anxious as jane about what might be coming next	fear
i know that when i walk out of my front door i wont feel like i am a stranger in a strange town but that i will feel like i am home	fear
i am finding myself feeling kind of restless	fear
i love my job but i feel like and keep messing up and am fearful of getting let go	fear
i care so passionately about animal issues and because i believe them so philosophically and legally complex i felt and still feel hesitant to throw thoughts out there unsourced and ungrounded	fear
i am feeling somewhat paranoid around others expectations for tomorrow i decided to make an artwork about attempting to find humour in even the smallest of things	fear
i look back at these i can see and feel how nervous he was	fear
ive forced myself night after night to get hours of solid study i still feel reluctant to think im going to achieve the much needed uai	fear
i think about those to do items that remain on my endless list i feel anxious and overwhelmed	fear
i feel overwhelmed with filling up a page and its not too small where i cant fit a x inch picture in it without having to cut it up	fear
i feel so distraught and blues and hurt and i hit record i floor myself sometimes with raw intensity that comes to the surface	fear
i got up to go to the loo early in the morning and vinnie apparently feeling a tad insecure decided to lock himself with his keys sitting safely on his little kitchen bench with my wallet and my phone	fear
when i drove to stockholm for the first time and drove off the stora hissingen road at the wrong exit	fear
im feeling so overwhelmed by the things ive seen and experienced in uganda and at another time im feeling so comfortable and adjusted to this american life that caters to our every want	fear
i was feeling very shaky and emotional sunday morning	fear
i remember feeling overwhelmed	fear
i feel like this was a milestone race and i ve shaken the novice feeling off	fear
i feel suspicious about nowadays	fear
i try to discuss this topic with friends people feel uncomfortable having participated in it so will try to justify it with saying it is harmless is just for entertainment and doesnt account for much	fear
i feel like this next chapter in the story of our lives in france is uncertain but in a good way	fear
i feel so tortured by this a rational decision because i know i can never let go of my faith	fear
i feel like some tortured loner here and stupid as it sounds i was desperately waiting for him to come and fix everything like everyone told me he would	fear
i feel a little neurotic about everything but the house is completely clean and my room looks a little less like a disaster area so thats good	fear
i had leaved the room anyone feel any reluctant for asking yuto what was just happened	fear
ive dealt with it by doing what i usually do when i feel a little out of my depth and more than a bit insecure	fear
i guess i deep down am feeling a little confused	fear
i always feel uncomfortable with the way i am living from time to time i get this feeling of discomfort that where is my place in the hereafter	fear
i often feel pressured to succeed even more so as i am the primary income source in our home	fear
i feel helpless in taking away his pain	fear
i presume the reason i was feeling weird these past few days was because i was slowly falling and i didnt realize that until today	fear
i don t feel so shaky or that i m dreaming the impossible dream or that all my problems could be solved in a really good piece of pizza or that i deserve to be seriously castigated and put to task for my miserable performance on this whole diet life change thing	fear
i feel unsure of myself and am probably looking for social contact because i can sense i might be sliding downward	fear
i went home and endured the mild contractions for the rest of the day feeling anxious	fear
i feel thats just about megapixel am unsure concerning it i recall last longer efforts wonderful obama chief executive ceremony in the home utilized in which it time	fear
i feel helpless now	fear
i was starting to feel alarmed	fear
i havent posted in a while here but i am feeling distressed	fear
i am feeling paranoid seeing more acquaintances there so i asked my friend for us to leave so we went home	fear
i was feeling chris was underwhelming in this role but as the movie went on he shined in the vulnerable moments	fear
i am still feeling pressured to get caught up on things we didn t finish	fear
i know that we have to extend grace to honor our father in heaven even though i feel reluctant to do so	fear
i am just feeling overly in tune with my crybaby wimpy self indulgently sullen inner child	fear
when i was watching a movie in which there was a pit full of dangers and there was only a small safe place on which a man was standing he had to catch the lady who was thrown in or else the pit was feet deep	fear
i don t feel pressured at all she added	fear
i feel kinda reluctant	fear
i see a year old now and to ask her to take her clothes off would feel really weird	fear
i feel tortured by my own brain	fear
i feel scared other times the worry subsides	fear
i turn to it when i feel nervous or awkward	fear
i turn in the child support papers and i feel hesitant but it has to be done	fear
i feel so helpless and so challenged	fear
i am full of feeling uncertain about a field picking up it self hangs in the necklace among neck to have slid also to come out they are exactly similar	fear
i think im feeling restless	fear
i didnt want my sister in law the person who was the only one who took care of her dad to feel uncomfortable just as i dont want my daughter to feel uncomfortable so i said i wouldnt go to the funeral to which i have been promptly told i am going	fear
i feel that to some extent we may be hesitant to ask because in western societies as a whole we feel an obligation to answer an ask to the affirmative	fear
i feel like this it makes me worry alot and there i go feeling really anxious	fear
i started feeling very nervous like if i took one more step the ground beneath my feet was going to explode	fear
im afraid to admit to myself what i feel for you because im afraid to tell you too	fear
i am still feeling a little shaky with the actual walking and at least walking the halls i have a wall to grab onto if my knee gives out which it does on occasion still	fear
i did feel hesitant at times but then i think i dont want to have any more regrets in my life	fear
i would still feel frightened	fear
i felt so bad about myself i didnt really want to go out and was feeling quite anxious	fear
i am so angry and i feel so unsure of myself and my parenting now	fear
i feel a little unsure of my decision but something needs to be done now before things get worse later	fear
i am feeling very nervous but very confident that my daughter will do well	fear
i feel unsure and tentative aware that i am in foreign territory	fear
i woke up and realized that for the first time in awhile i didnt feel overwhelmed	fear
i feel so weird doing such a normal look	fear
i should be doing about five other things but the more i read catholic mom blogs right now the more i feel pressured to lose weight	fear
i just feel terrified	fear
i realized why i was feeling shaky i had a medifast drink and felt much better	fear
im feeling uncertain	fear
i was doing laundry and listening to music this morning when i started to feel strange	fear
i feel helpless and not in control a place where the universe is not friendly where god doesn t love me and where i must have bad luck	fear
i think a lot of people feel very skeptical right now almost despairing about what anyone can do	fear
i am so tired of feeling fearful and confused and frustrated	fear
i feel like i m more afraid of labor than i was and i m sending my body so many mixed signals	fear
i believed in guilty pleasures i might feel somewhat paranoid about my enthusiasm for stuff that still kind of makes me cringe sometimes	fear
i am feeling very agitated and irritable and this not knowing about dg or mrmdg is driving me crazy inside and the back and forth flirting etc with dg i couldnt handle it	fear
i feel like every time i see the doctors at my lap band clinic that they are really uncomfortable when i mention the troubles i have with emotional eating	fear
ive never had a negative comment on this blog before and its left me feeling a bit shaken	fear
im feeling gently hesitant about posting these photos because this time the race slapped do not copy on every picture	fear
im feeling reluctant to actually post this when i get home for fear that people will think im a social misfit or something	fear
i feel shy going in because there were a lot of people	fear
i feel overwhelmed it is when i am thinking way to far ahead	fear
i ran from him convinced i was not good enough for him afraid of the secret he kept scared i had no control over my feelings and terrified of the intensity of it all	fear
im feeling a bit apprehensive for econs	fear
im so uninterested in the subjects i feel so restless in classes all i do is daydream about where were going to go for lunch and what id order	fear
i trust that god knows what is best for me even during the times where i feel the most restless	fear
i remember feeling very overwhelmed about choices how to make food taste good and normal	fear
i was feeling rather reluctant about it myself	fear
i sit alone feeling pressured more and more as the screaming below gets louder and louder until i can t breathe	fear
i love shrimp and ive had kung pao so im not feeling intimidated at all	fear
im out and about without my phone i feel anxious	fear
i feel especially vulnerable to being treated as a second class citizen	fear
id save skipping it would just be spent feeling unsure about my make ups staying power	fear
i feel anxious but i feel excited	fear
i feel reluctant to do that though	fear
i feel extremely uncomfortable and sad	fear
im still using blogger to follow other blogs but i like livejournals feature of enabling private posts so i can keep just one journal without feeling inhibited about writing things i dont want to publish on the net	fear
i was feeling a bit sceptical	fear
i have been feeling very distressed just start things with i	fear
ive probably made you feel a bit uncomfortable and possibly even wary	fear
i feel really weird today	fear
i feel bashful discussing it i m a closet gamer if you will and yet millions of people from all around the world are doing the same thing	fear
i feel unsure i feel like a failure	fear
im feeling restless lately	fear
im feeling slightly alarmed that we havent had much of a summer	fear
i don t like people looking over my shoulder as i am sketching i think because i feel vulnerable because it isn t finished yet	fear
i wish i could say that the feeling of being terrified over having a baby has gone away but it has not	fear
i never want to diminish the pain ocd has placed on peoples shoulders and so i speak only for myself when i say there is and has been worse to go through than the burden i feel i think to watch my children starve suffer or be tortured would be much worse	fear
i feel weird about that	fear
i was feeling all uptight at work yesterday and its not getting any better today	fear
i feel even more reluctant to pursue therapy and even more embarrassed to say well my problem is that my boyfriend broke up with me and i cant get over it it sounds like im fucking and i feel ridiculous and ashamed of myself for being so weak	fear
i feel that i will be scared away if i take a look at facebook and see something that does not jive	fear
i am strange but i didn t say i wasn t okay with being different in fact i love it but i just feel like a freak sometimes paranoid and alone	fear
i feel slightly reluctant to post them up	fear
i got to walk around streeterville a bit but eating alone feels frantic to me	fear
i ended up giving up at his apartment and i was feeling really frantic and i just sat down on the steps there	fear
i think the future i feel a bit scared	fear
i have to feel afraid while showering in my dorm hall because earlier this semester a guy was caught leering at a girl in her shower	fear
i know they dont like getting mad at us and i know they really dont want to but then again i do feel they are being a tad bit uptight	fear
i also feel restless	fear
i guess i feel pressured because my mom is getting on my back from going out with my friends to work out and stuff	fear
i lie because on the outside i pretend that everything is okay or that im normal but in really im feeling very fearful trembling and agitated	fear
i know you feel vulnerable because you were naked with a guy last night	fear
i feel like borning again but i am afraid	fear
i feel at a loss at times but not helpless	fear
i m considering going on pills again after summer since you really cant be in the sun while on it however i feel like i m more afraid to go on it the nd time around	fear
i had my hn vaccination i was still feeling a little paranoid	fear
i left the store with a packet of eye drops still feeling very skeptical and distrusting	fear
i have a feeling i will once again walk out pressured to induce but i just have to remain strong in the face of pressure	fear
i am feeling a tad overwhelmed	fear
i usually hear about how much i inspire someone when i m feeling a little doubtful unmotivated or stuck	fear
i go for when i feel indecisive	fear
i know that i should not cast doubt on my own abilities to deliver but at this point in time i just feel skeptical and disturbed	fear
i constantly feel paranoid about everything	fear
i feel bashful and am a loser	fear
i often wonder would she feel as terrified if her father hadnt suddenly died and was still here putting her to bed along with me	fear
i feel kinda helpless like ive almost lost him	fear
i make jokes about being happy to get rid of them for the school year but its just because i feel incredibly vulnerable about sharing them with others	fear
i remember feeling very suspicious of anyone who was a virtuoso with their instrument	fear
i feel totally uncomfortable around him now	fear
i know that i will always feel a little bit strange and out of place in the academy	fear
i was feeling a little culturally distressed for various reasons mainly sucking at language but then my tumbly got rumbly and i made the executive decision to haul myself across the street to get dinner	fear
i feel awkwardly pressured rushed	fear
i feel totally paranoid about someone gonna splash acids just above my head while i m sleeping	fear
i still feel a little shaky but i am better than i was	fear
i still feel completely shaken by it	fear
i feel so unsure as i take your hand and lead you to the dance floor	fear
i feel like i have no control over the amount of heat plus im incredibly paranoid to cook with any type of oil in case it were to splash over and hit the flame	fear
i know it would have been reasonable to introduce myself somewhere here but the very nature of my academic field makes it easy for one to feel uncertain about the proper sequence for examining things and issues	fear
im not a weak person physically minus my wrists so it surprises me that i feel all wimpy and meager	fear
i punched out of work sunday sighed and the brunch trumpeter waldo carter said from behind i know exactly how you feel this startled me and i flinched	fear
i feeling intimidated	fear
i miss how we can talk about anything without feeling afraid to offend them	fear
i felt it insulated me and protected me from the world now i feel unprotected and vulnerable	fear
