text	emotions
i feel is extremely dangerous because as we all know too much fiber can lead to flatulence and too much flatulence near a torch leads to a flamethrower	anger
i feel like i angered it somehow	anger
i dont know what the fuck is wrong with me but it must be pretty bad because i constantly feel hated	anger
when my dad told me about something he had done against my mother	anger
i think it s almost that time of the month because i m feeling aggravated and agitated	anger
i feel like i am i the only one out there who is as angry as i am about suffering such loss about stupid cancer about unfairness about what is even though nothing about it is right	anger
im a big one for never asking for help and then i feel resentful because i never get help	anger
i feel angry and yet grateful	anger
i am feeling a little bit selfish	anger
i feel a little selfish if i indulge in those feelings for too long	anger
i didnt feel any more stressed on this trip because i typically plan ahead and pay attention to details	anger
i don t feel like talking it out or making amends or in some cases even telling them that they pissed me off	anger
i feel like everyone one online are rude arses who just want to start unnecessary drama just to get a kick out of their boring lives	anger
i feel i m going mad and want your perspective	anger
i don t feel quite so bothered	anger
i think i have made it known how i feel about cold weather we are not friends i am ready for winter to be finished please please be finished	anger
i feel replaced hurts like mad to see u now cant face you have to act like everything is okay im happy sureeeee	anger
i am feeling real pissed	anger
i procrastinate i am barely able to finish reading and feel stressed and unprepared before quizzes and tests	anger
i was feeling so rushed because we had to go back to clean up and then rush for check out at noon	anger
i just want to show them that i can take care of myself and i feel wronged by staying with them	anger
i don t blog when i am feeling mad or sad it can lead to regrettable and non rescindable	anger
i feel resentful more and more	anger
i feel like she would be pretty pissed off that i don t know the gender of the dog	anger
i really need to get some rest and relaxation i hate feeling this grouchy	anger
im feeling angry betrayed jealous flattered or excited then im going to say it	anger
i feel more heartless than i already am	anger
i was feeling very frustrated with the food here as i explained in one of my previous posts	anger
i recently had a very uncomfortable conversation with jason and i suspect hes still feeling a little insulted	anger
i just couldnt help but feeling ya know pissed off	anger
i feel less hostile and angry about how everything worked out	anger
im feeling ferocious	anger
i feel like a heartless heart breaker but whats a girl to do	anger
the sight of a man who ran amok fighting at a dance	anger
i feel myself becoming enraged with anyone or about to allow my mind to drift into inanimate reactions i think on this subject story	anger
i have a feeling its been a while and when she finally does the cold cuts and cheese will be gone	anger
i have like a month that i have been feeling mad angry very weak i feel like if i dont sleep at night i dont know what is wrong with me i understand things i have my parents i have a husband and i love them i have money i dont know what is wrong why i feel like this why i feel its better if i die	anger
i need to stop avoiding people on aim when i feel i ve bothered them in some fashion lol	anger
i feel so disgusted sitting on that ride	anger
i feel myself grow impatient and want to be done with it	anger
i am more on the upswing of my mood disorder hypomanic then i tend to feel irritable and anxious and it s hard to focus a lot of the same things that help me during depressed times work here too especially the physical stuff walking yoga and hooping really reduce my anxiety level	anger
i need and how im feeling leaves me very frustrated and anxious two things very bad for someone like me especially someone like me who hasnt been taking her medication	anger
i can barely make phone calls i told a manager that who i feel is probably quite annoyed with me who tried to call me today	anger
i leave them where they were but begin feeling cranky	anger
i am feeling so irate now	anger
im just feeling particularly grouchy on this fine friday morning but thats depressing	anger
i feel insulted me replied by text sure i ll try to come	anger
i feel as though my life has gone mad	anger
i feel even when i mad or cry	anger
i doubt this but in addition if it were true i have to admit i then feel somewhat offended	anger
i forgive myself that ive accepted and allowed myself to feel bitter about not being recognized because i didnt do well and that i got punished instead for struggling	anger
i wonder i may have to take some hard decisions in near future to avoid the guilty feelings in me because somehow people are getting pissed off	anger
i cant help but feel envious really	anger
i feel violent rash and a burning sense of damnation within me	anger
i am inundated and my inbox is full im feeling completely and utterly rebellious	anger
i feel really rude right now	anger
i feel fucking pissed off	anger
i read it i could feel a violent urge to rebel inside me	anger
i sometimes feel like being selfish and keeping our pregnancy if when it happens secert for a while	anger
i find it ridiculous how often i feel annoyed or irritated	anger
i wasnt feeling so rushed i could get through this not feeling so trapped or forced	anger
im sorry i make you feel so annoyed	anger
i am grateful not to be feeling very much except a little irritable	anger
i feel like it s rude to shut the door and stop talking to you	anger
i was left feeling a bit pissed from shuus route after i finished playing it because of what reiji did to both shuu and yui	anger
i cannot help but feel bitter about the fact that i was never encouraged to follow my talents and dreams as they were sinful	anger
i want to apologise to the blog readers who feel offended or think otherwise of me	anger
i actually feel offended if i get the slightest whiff of pity coming off of anyone	anger
i was responsible and told her far in advance unlike the other girls who just sprung it on her so i feel resentful about being put in the same position as the rest of them	anger
i would have titled this post moving forward but i am feeling a bit bitter today and i will leave it at that	anger
i feel angered and i feel tons of anxiety	anger
im still feeling pretty grouchy	anger
i even feel jealous with taylor swift and even zooey deschanel bcoz my ex crush likes her so much	anger
i feel so agitated angry crazy at times	anger
i cant really understand my feeling cause its a mixture between bitter and a sour one which even i dont get	anger
i feel so insincere compared to people who really put in effort doing gifts for friends ahhh sorry i only do that to special people haha anw do i have a xmas gift	anger
i feel so bitchy recently	anger
i feel so resentful towards her and i hate that feeling	anger
i guess the summation of this blog i know its a wandery one give me a break its a saturday afternoon and i am feeling wandery is dont get offended when someone points out that you were offensive	anger
ive been feeling vile and its pretty hard having nothing to do when im used to being busy busy busy	anger
i am always excited to read about what my friends strangers are up to in their training i havent even been able to read a running blog in weeks because its just been too hard and im feeling a little resentful that im not out there in full training	anger
im feeling cranky which means every thing i do that i have to redo is torture	anger
i also like the fact that he smokes and drinks because it makes me feel like i have a badass boyfriend and it makes me feel slightly rebellious	anger
i began cleaning up my apartment i couldn t help feeling a little annoyed at god	anger
i feel like she is withholding sex over something that i have no control over and it makes me furious	anger
i ate feeling hateful towards myself because of a number	anger
i should be feeling fucked up rn and rage like theres tmr bc of my character but no i didnt bc i know its seriously childish to even quarrel on social network and i seriously suggest you to grow the fk up	anger
i hope iam not the only one who feels outraged about how mccain is painted in comparison to obama and i hope someone else feels that cnn stepped out of line tearing through health records to intentionally taint a presidential candidate	anger
i know its an instinct to protect me from getting hurt just in case but it makes me feel so heartless	anger
my younger brother and i had been fighting over the tvvideo he kept on turning it on and off every seconds and was not listening to my authority and was being cheeky we fought and i ended up in tears hed won	anger
im feeling pretty insulted patronized and irritated by the advice in this brochure	anger
i am working on having empathy for my wifes feelings since by nature i am selfish sarcastic insensitive and a boundary buster	anger
i can remember as a child i remember feeling angry with my mom and i didnt even know why	anger
i didnt feel offended or annoyed this time just had a nice time at the wedding with a lot of food and entertainment	anger
i initially felt anger but as he was my friend i thought id calmly explain why he was wrong to feel offended	anger
im feeling myself getting pretty pissed off now	anger
i dont think i ever even considered feeling jealous over something like that	anger
i should hate jesses white the state of illinois and the cop that gave me the ticket to my one year license suspension but for some odd reason im not feeling hateful right now	anger
i feel so frustrated with how lax it has been for him	anger
i dont know i think they each look spectacular in their own way and on this fall afternoon im feeling like something dangerous and uncertain	anger
i was driving down the highway feeling a little rebellious driving mph and two of the same found each other	anger
i gave it a miss because there wasnt many and the crowd looked intense also with the lower than normal tide i had a bad feeling and it was too dangerous	anger
i feel tortured here	anger
i will try not to feel rushed along with others or busy myself with this or that	anger
i feel just too vicious and too cool day a href http www	anger
i feel the urge to blog coz tumblr is lagging and i have no one to talk to and im fucking pissed off	anger
i had one of those wonderfully normal and busy days that i feel jealous of whenever i see my stay at home mom friends statuses	anger
i had to stop and think about how petty i was being that i feel bothered by the fact that i can t sit with my husband at a movie	anger
i know is i feel disgusted when i look in the mirror	anger
my flatmate was asking questions about my relationship with my boyfriend	anger
i feel dangerous and people should look out	anger
i feel like if people see the chinks in my armor they re going to decide that i m this fucked up person dismiss me as a hot mess and not want to be around me anymore	anger
i feel seeing as he would have been incredibly grumpy otherwise and might well have left	anger
ive been feeling very irritable and intemperate today	anger
i feel so vile and it was written in lime green pen	anger
i already feel like i m treading water in dangerous seas where pirates masquerade as small children a husband and various work clients together they hang from my neck and steal increasingly more of my resources	anger
i guess i have always felt there was someone listening or a few someones and i feel it impolite not to say hi	anger
i know people usually say grumpy panda but i m feeling violent so i went with my favorite real animal because if any one messes with me they will get clawed and growled at	anger
i been working hard everyday i hoped you can see my effort growing and building up more than you feel for the last past months i was too selfish	anger
i kind of regret blogging the letter to someone you miss thing since i think its really emotional and im feeling this disgusted and weird thing in me now	anger
i always feel scrutinized by unfriendly suspicious eyes when we enter a campsite maybe its something to do with twenty minute ordeal of choosing the very best site for our van which tips them off that were trouble	anger
i just really connect with him and i feel like im being totally obnoxious and invading his life and the way he usually spends his evenings but he told me that if he didnt want me up in his room he wouldnt have asked me up	anger
i always feel like i m being impolite if i send it someplace else	anger
i also feel a little grumpy because its really hot in our apartment i feel itchy and sleepy and my allergies are playing up as always achoo	anger
i realise they wont think much of my spotty attendance and will find a way to feel offended by my actions	anger
i feel disgusted that a situation like this had to happen in the first place	anger
im just at that moment where i feel like its all fucked and i dont know what im doing	anger
i feel like a savage ripping that off out	anger
i left the place feeling pretty pissed off	anger
i feel tortured like an addict	anger
i feel bitchy and sick to my stomache and sad and blue and preoccupied and just fucking shitty	anger
i just don t want to accept that but it so often feels like i m on a vicious hamster wheel and it s all i can do to make sure there s clean underwear in closets and clean spoons in the utensil drawer	anger
i always got the feeling she hated me	anger
i feel as if i am being tortured physically	anger
i am feeling very the pissed off right now	anger
i just have those days where i m feeling really stubborn and i m not afraid to stand up for what i know is right	anger
and she said absurd things	anger
i do recall feeling genuinely envious	anger
i feel like i rushed around and missed most of it	anger
i told jofy about this and i just feel so bitchy lah	anger
i could do the alternative approach a long article on how i feel insulted by this	anger
i didn t know the track it was on and i feel irritated that they should know that too but i bite my tongue	anger
i like to pull out when i ever i feel like being snobbish about my musical tastes	anger
i feel that it was very rushed	anger
i got you into bed i cant help but feel insulted that they would even think i would want just that	anger
seeing persons spending money in a shopping center with completely indifference to the misery reigning in our country	anger
i feel i rather be hated than loved by people i m disgusted by	anger
i feel hypersensitivity abuser is easily insulted and claim that feelings are hurt when are and take the slightest setbacks personally	anger
i wanna let go of all my bad feelings let go of all the bitchy people the subtle hints of people not liking me and all of the negativity i give and get	anger
ive never posted any anti war blogs only for the fact that ive become well let me think of some adjectives here numb insensitive indifferent unfeeling heartless	anger
i feel kind of resentful of being back to work so soon and sort of detached from motherhood and the whole newborn experience at this moment	anger
i always seem to have the feeling people are mad at me or talking about me or secretly plotting my demise	anger
i asked feeling irritated by the way she was asking	anger
i feel it mocks the process and the document while creating a very dangerous set up that uneducated americans who are clueless about the constitution to begin with might further create a mockery of	anger
i could not possibly feel more furious hurt angry betrayed or used as i do right now if i were a violent man i would make the end of a michael bay movie look like a quilting bee	anger
i was holding our friends new precious son that they had actually just adopted and while i was so excited for them i couldn t help but feel a little envious	anger
i feel dissatisfied like i m orbiting my little life in concentric circles not really moving in any direction but often my winding and roaming leads to new discoveries i wouldn t have come across otherwise let s call that trait open minded shall we	anger
i do not like one of our neighbours as they are very selfish whenever they want something or need help they come to see us	anger
i feel so petty though	anger
i have just expended my energy on the head on approach and i m still feeling irritated	anger
i feel greedy when i make a list of things like this honestly but i havent bought anything for myself aside from small minor arts in	anger
im feeling the need to listen to the cure violent femmes etc	anger
im feeling cranky at the universe blogging is not a good idea	anger
i really feel irate enough to do something drastic like my aunt did	anger
when opened a box of biscuits and found worms inside	anger
i see parents handling their children in a way i wont do to my own child i feel so mad helpless and frustrated	anger
im feeling a little rebellious	anger
id feel appalled if a father spent so little time with his child and flying back while in labor	anger
i am starting to feel that i should not name my posts with on it because it would drive me mad pretty soon	anger
i have a feeling that i ll be too distracted to knit	anger
i was already feeling agitated again not by anything in particular just feeling agitated for no real reason and the combination of the two was enough for me to step back and ponder what is wrong with me	anger
i felt anger against a person who told bad things about me in my absence	anger
i started out on the bike feeling very cold but was passing people and feeling pretty good	anger
i feel dangerous for you if this is often your needed textbook by chemistry after prying a pair of semesters of pre calculus w a wonderful textbook sullivan this one was an enormous discomfited	anger
ive always wanted to know how these people feel when they commit such vile attacks	anger
i can only feel violent hatred for my self	anger
during the christmas holdidays i wanted to invite my brother	anger
i feel selfish and disgusting	anger
i feel utterly fucked because i never let myself get fired or go into mental institutions	anger
i feel like if i was the one getting cold feet for her what nauncence is that	anger
i feel like my brain cells have been given a violent shake up	anger
i feel hated and isolated but it doesn t hurt	anger
i hate fighting i hate disharmony i hate conflict and as much as i will stand up for someone who i feel has been wronged i would never in a million years be spiteful or do say something to deliberately upset or hurt another person	anger
i feel as though the vicious circle might be closing in	anger
ive hardly been out this last week you begin to feel like a mole and my muscles are fucked from the exertion of the holidays but i had a ball with my nephews or wee meerkats as i call them	anger
i begin to feel bitter	anger
im not going to say out whats going through my mind i just know that i feel so fucked	anger
i dont understand how im alive someways i feel like i put myself in immensely dangerous situations	anger
i feel agitated of the time running so real slow	anger
i was working on entitled pride was also meant to be finished by now but due to several key factors none of which i feel was anything to do with myself it has now been totally fucked up and must be done again	anger
i guess gina here seems to have some problem with feeling that i was rude when i denied her access to the room earlier	anger
i feel incredibly greedy whenever i take so much as a bite out of a piece of food and i have problems eating in front of people	anger
i could feel selfish or foolish for having this baby at	anger
i know hadley might seem a bit annoying to some but having been through a divorce of my own parents and the new partners etc i know what hadley feels angry confused and just hoping that she would be able to turn back the time and go to the point everything was still fine	anger
i told the judge that i had dealt with my feelings and was not a violent man and that was it no restraining orders and i dont have to do anything for her or give anything else to her	anger
i isn t smart enough to warn us and i feel adobe was obnoxious by sneaking in a problematic plugin	anger
i hate the fact that i have to shut off my feelings just to not feel the pain you caused me took me a long time to realize that you are nothing but a liar a thief a vile human being nice guy my ass	anger
i rarely got the flu anyway but anytime i feel a cold coming on i increase my vitamin d by taking supplements	anger
i am feeling stressed	anger
i was going for but had a feeling i would be bothered even less by the end of the day	anger
i feel so heartless but the thought of my dog dying makes we want to cry	anger
im feeling kind i might try sending a bit of sun your way although im feeling greedy knowing i have to leave it all too soon	anger
i feel wronged i want revenge	anger
i often wake up feeling rushed and behind the eight ball	anger
i awoke feeling furiously enraged	anger
i was left feeling rather dissatisfied at the end though feeling that the narrative should have had deeper layers	anger
i started feeling hostile and i am checking my hemorrhoids	anger
i feel so cold and i long for your embrace i keep crying baby baby please	anger
i feel a bit outraged and angry at how stupid people have gotten	anger
i was feeling a bit bitchy so bend the rules a bit	anger
i feel flattered but it still outweighs that i m appalled by it	anger
i also have a husband who is so so large hearted that he makes me feel envious sometimes	anger
i didn t upgrade when my last smartphone gave up was that i feel that i and we are distracted by them too often	anger
i get piles of dishes washing and mess to clean up and mr daddy gets piles of lollies can you tell i am feeling a tad envious of his job	anger
i do remember feeling that i just couldnt stand the characters of seinfeld and for that reason i couldnt be bothered watching them for more than five minutes without feeling theyd robbed me of valuable time	anger
i feel distracted now and a long wait at the eye doctor s office yesterday didn t help	anger
i say with complete honesty that i understand that perhaps this is not quite the type of video they were looking for and i actually feel pretty rebellious and awesome that we were rejected	anger
i feel heartless to have to do that but i dont know what else to do if he sees me sad thats exactly what hed expect	anger
i dont have a lot to write because over all all i feel is angry	anger
i feel appalled at my silly action and what i might have done	anger
i sometimes feel hopelessly impatient and i know it is a vice	anger
i feeling like a jealous prick	anger
i listen to incubus whenever i feel so wronged about something	anger
i happened to see the videotape movie this is america part one at my friends place	anger
i could not introduce the part where he is referring to the current tohoshinki s situation but he seems to be very worried and also feeling somewhat impatient	anger
i take something personally i feel offended and my natural reaction is to defend my beliefs and ideas	anger
im just feeling more pissed off today than any day	anger
im kinda sad i didnt hear from and im feeling unfortunately greedy it sucks to a certain extent	anger
i dont think about you unless someone brings it up and even then i feel like im being bothered by a bad memory from a different life	anger
i feel has wronged me	anger
i feel pretty irritable lately	anger
we had friends to dinner and one of them threw a beer bottle in the air	anger
i feel i just feel i cannot be friends with someone who get offended too easily	anger
i loathed it then and i have a feeling i will continue to feel it is the most obnoxious part of parenting from here forward	anger
i like both of them and i feel like such a bitchy girl about the whole thing	anger
i know that so many of you have been praying for us for so long and i feel greedy asking for more	anger
when my husband got picked up in our new car for drunken driving we had made a pact the other would not drink and so therefore would be the driver for the evening etc i was not present at the time	anger
i feel so impatient to do that	anger
i leave exercise for two or more days i start to feel grouchy and unfit so im a bit picky about making time to get out for a run	anger
i didnt feel rushed at all when i walked up and told them they are my favorite band in the whole world	anger
i saw that there were more stones jackie was standing there a certain way i can sense that she was feeling a bit agitated	anger
i dont want to use family issues as an excuse i feel so disgusted in myself for even allowing myself to think it but i dont know what else to say	anger
i feel women are becoming more and more vicious towards each other and more supportive of womens roles as victims than as proactive fighters for the best that they can be in all walks of life	anger
i found myself feeling extremely irritable during the service	anger
i dont know why i feel envious of these things	anger
i feel kind of like marcus a resistance i dont want to give anything up because im still mad at god for what seems like my losses	anger
i feel slightly agitated and anxious today	anger
when i was deputy manager during the summer	anger
i should feel quite disgusted in myself	anger
im feeling kinda bitchy moody depressed and i wanted to complain to someone so i remembered my livejournal account	anger
i must confess to feeling a bit resentful they ll give valium to claustrophobic patients before a non invasive mri but they just laugh when i suggest they might want to sedate needlephobic me prior to an emg	anger
i barely feel the air wrap its cold fingers around my face my cheeks	anger
i feel more and more sarcastic and cold hearted and i believe this is because im only getting to see the bad in everyone	anger
i think they just feel that it is a bit heartless if you happened to know the animal when it was alive	anger
i have happily stood at the bottom of a dock slowly sinking into the mud to take photos of eider duck in the middle of one of the coldest januarys in recent history and i didnt feel the cold	anger
i spent the rest of the day feeling strangely dissatisfied and frustrated	anger
i feel and what my frustrations are and he s not offended by it and thankfully did not take anything personal	anger
i feel any remorse clarke and carver dont seem too bothered either despite him croaking right in front of us needlessly	anger
i am feeling envious and depressed	anger
i look away again until i start to feel creeped out so i stare back at him trying to get him to realize that he is being rude and freaking me out a bit	anger
i know youve been watching this space hearing about the hilarious brian ralph visiting your northern brothers and sisters and feeling a little envious	anger
i finally confessed my feelings including my thoughts about the situation because i don t want to be wronged or be misinterpreted after	anger
i tire of being in the car and i start to feel annoyed that i decided to come up here	anger
i am in aussie feeling resentful	anger
i really don t see why some people feel so snobbish about it	anger
i truly feel that the portrayal of jesus in this movie was gratuitously violent	anger
i think many bulgarians feel offended by the way the politicians did business as usual when appointing peevski at a time when bulgarians expected a profound change for the better and by the arrogant way the government has ignored the protest during the last month	anger
i do not know the feeling of being hateful and i do not know a world with me being angry at someone	anger
i feel irrationally annoyed by her and ive no idea why and then i feel stupid because i hate it when i feel irrationally irritated by someone for no good reason but whatever	anger
i feel angered and betrayed and lied to	anger
i just feel a lot less frustrated now that im pointing to the right source	anger
i believe with all my heart that the place god has for me is just where i am a keeper at home and yet i was feeling dissatisfied and disgruntled all the time	anger
i usually only withhold truth from a person when i feel theyre too stubborn to listen or when i dont really give a care	anger
i feel ridiculously stressed	anger
i don t feel that there is anything more than two people just being bitchy towards obviously a sensitive and nice person	anger
i am feeling as though you are being rude instead of you re rude	anger
i am so tired of hurting and feeling petty in my hurt of trying to understand	anger
ive gotten the distinct feeling that republicans are actually hostile to academic achievement since they think that higher education itself is biased against them	anger
i know you feel irritated too	anger
i feel irritable uncomfortable anxious like crying was feeling really good but had a stressful day at work technical difficulties and even though my logical self doenst want to drink my feeling self does its like a battle i feel a yearning to comfort myself with alcohol and food ahhhhhhhhhh	anger
im not publishing that as i feel its rude to put peoples faces on the web without their explicit permission	anger
im pissed at my re for taking this chance and her not considering how i would feel and pissed at myself for not thinking about how bad i would feel about it too	anger
i think people s biggest frustration with the ttc and maybe andy will be able to fix this is the feeling that the staff is hostile	anger
i both feel violent and aggravated	anger
i feel like pulling my hair out or getting violent	anger
i am in right now that i find myself feeling resentful frustrated and upset	anger
i can only envy and feel bitter	anger
ive been feeling really pissed off and frustrated and hopeless and upset about the lack of support desire for support avoidance of support ive had a lot of really shitty experiences and people just treated me like a pile of garbage when i needed help the most and reached out	anger
i had nothing to do with this whole situation and do not need to be yelled at by yet another person who feels incorrectly that i have wronged them	anger
im feeling all fucked up and emotionnal	anger
i was hoping he would feel tortured by reese witherspoon s sunny disposition and perky cheekbones	anger
i look around and started tumbling my fingers i feel blood being rushed out of my face and brain slowly darkness covered my eyes	anger
i feel much less rushed and life just seems simpler these days	anger
i say things like grammar is a subject in which i m well versed in or if i m feeling particularly obnoxious grammar is a subject with which i have a knack for	anger
i feel rushed and i dont like being rushed	anger
i wish nothing but to feel distracted	anger
i went to bed and fell asleep feeling cold and scared	anger
i am feeling resentful or slighted i look for sayings that speak of gratitude and giving	anger
i hate feeling like im hated	anger
i love that show its all about the madness in people but the portrayal is so adorable that you end up feeling less fucked up about the madness inside and around you	anger
i turn to when i m feeling cranky or lonely or depressed	anger
i had to laugh when the biddies final comments included not approaching their hubbies when youre feeling cranky or irritated	anger
i feel like i must be heartless cruel	anger
i am just wondering if it is a normal reaction to not care aside from feeling angry when i think about my past	anger
i feel so bitchy tonight	anger
i railed about why is totally rotten so far although things have improved slightly and now i m feeling really hostile toward restaurants	anger
when bicycling along	anger
i am feeling so agitated	anger
i feeling so mad at myself or am i feeling so mad at you	anger
i feel disgusted that i love it so much	anger
im feeling very rebellious rite now	anger
i feel grumpy i am short with my wife or children	anger
i feel distracted off or just not at peace	anger
i dont think i am anti social i just dont really feel like going out in the cold weather to get a beer or whatever when i can maybe have a few drinks in the comfort of my own house	anger
i feel more people need to talk about be enraged about	anger
i think he was still feeling stressed from the experience	anger
i thought how nice my hand is warm and i feel less cold wet and miserable	anger
i just plain need help changing the pt because they are heavy they feel insulted	anger
i feel outraged and horrified about what s happening in my workplace in the wider context of watching atrocities committed against women worldwide of watching events in the us unfold that would have seemed unthinkable when i was growing up	anger
i feel rude rel bookmark i feel rude a href http mybangladiary	anger
i mention that i noticed she needs to re dye her hair and she feels insulted	anger
i had what i felt was a very frighteningly angry feeling towards her a violently angry feeling that i could have cheerfully wrung her neck	anger
i could feel the envious eyes of my pals on me and then began wondering what in god s name was i going to say to this beautiful girl	anger
i feel passionately wronged when things don t go my way	anger
i feel like i have been so cranky i haven t been living it to the fullest capacity	anger
i can t help feeling a little bit jealous	anger
i was on board with the concept last year but this year i m feeling rather grouchy and rebellious	anger
ive been feeling a little grumpy	anger
i hate feeling cold but i hate feeling hot	anger
i respect everyone who wants to fight to liberate cuba but i personally feel that the violent fight to free cuba at this moment is not feasible said bay of pigs veteran eduardo zayas baz n professor emeritus at east tennessee state university	anger
i at times feel rushed	anger
i really feel like being annoyed at the yarn company	anger
i feel like there are so many dangerous pits around me where i can be lazy too sensitive afraid of work unmotivated not owning up to the realities of the world	anger
i feel that im about to become more violent than the fireflies	anger
i ponder on this i feel a pull and then a violent shove from behind	anger
i feel very rebellious when i wear them	anger
i was feeling quite stressed as i rifled through the desk	anger
i would have written oftener but i always feel that it is almost unkind to burden anyone with a line now a days and besides i am so unfortunate both in small and great things that i feel as if i risked the letters of other people by enclosing mine with them	anger
im not sure who the wicked one is in this scenario me jo or mom for making me feel like a bitch for being naturally grouchy in the morning	anger
i remember running boston and starting to feel the need to get distracted feeling and wondered if me just talking would help sarah	anger
i raised to obtain certain measures of my own personal worth those measures are often unachievable so when i see another girl like me and see myself in her as she achieves something i wish to achieve myself i feel bitter insecure and wish horrible things upon that girl	anger
i prefer something that feels cold like this mat instead of some of the other prints based in warmer reds and yellows though i will probably get one like that soon	anger
i saw you without knowing that you were the one i feel very annoyed with your attitude	anger
i wake up this morning and all the feelings are gone and i dont care and i just want to see him and im not mad and half the stuff isnt applicable	anger
i know what im feeling now is petty compared to other things that are far more important than what im feeling now but i really cant help it	anger
i feel agitated if i have to talk to someone about his stupidity	anger
i had just eaten a particularly dreadful railway burger and so was feeling irritated before i even read his remarks hence my suggestion that he was only a so called environment secretary	anger
i had tons of fun even if i was feeling a little stressed in the beginning of the scrimmage running out of work straight to practice while chewing down food does that too you	anger
i write this down to let it out cuz you already know how i feel and its up to you to talk to me and i have a feeling your gonna be a stubborn bastard and never talk to me again for something that you did wrong to me	anger
i feel like an annoyed bull in a pen	anger
i do it more for others because i can avoid conflict feel hateful amp vengeful make it seem like im all fine amp dandy amp then everyone moves on	anger
i feel that your behavior was violent and frankly i feel threatened for my life	anger
i feel impatient but i should have plenty of time left	anger
i feel resentful towards my body	anger
i really would like a lot of things on my amazon wishlist and i am feeling the need for a greedy amazon shopping spree	anger
i was feeling a bit grumpy and feeling out of sorts my skin was bumpy and clumpy and i was agitated and jumpy	anger
i wake up every morning feeling angry and dissatisfied with myself and the world	anger
i feel the need to be entirely distracted from the art	anger
i feel vile and cheap	anger
im just feeling so fucked up nothing can cheer me up	anger
i feel i would enjoy the rest of the story if i bothered to watch it after my friend logged off much more than what looks to me like a refusal to think critically and examine anything i feel like she totally rejected me	anger
i feel like i did something impolite	anger
i still feel really bothered by this	anger
i can understand why some people harden their hearts and stop feeling any emotion because it just feels dangerous and like it isnt worth it	anger
i was feeling frustrated about the technical aspects and the project was focused on teaching i should have realised that the sense of ownership that bit that i point out and imagine that the little i say on the subject will have great consequences on the people im talking to doesnt go far enough	anger
i type this i am humored by the fact that this is often something i am trying to encourage my kids to do when they are feeling grumpy	anger
i know it sounds ridiculous but i actually feel less stressed not having to read about so many people s lives	anger
i feel fucked up to know then i done with you	anger
im bored as i always am and hungry i feel like i should get really agitated about everything like i always do and act real stupid like but for some reason i feel compelled not to do that now	anger
i was standing under it with my groceries perspiring and feeling pissed	anger
i feel that if he hadnt appeared out of nowhere and distracted me i would have noticed the light change and none of this would have happened	anger
i still feel mad enough to destroy her and at that that stands in my way	anger
i want and she understands my hair and i never leave feeling dissatisfied or disappointed	anger
i am feeling particularly hostile to her for ruining a major aspect of my school life at the moment but am rather too angry to try communicating it lest i start with the carzy typing yes that should read carzy leading to epic numbers of typos and hand spasms	anger
i obviously didnt explain it well enough to d amp m who got lost and despite leaving an hour before us arrived an hour later feeling very grumpy	anger
i feel kinda jealous sometimes	anger
i feel i became rebellious and didn t figure it would be worth doing anything for what	anger
i feel you nature of my body drives you really mad	anger
i feel like he is greedy and cares very little about his clients	anger
i realized if i prayed for very long i wouldn t have any blood left in my hands and get that tingly feeling i so despised	anger
ever since i have been a child	anger
i feel frustrated and empty	anger
i feel like the time i spend with my kids is rushed and stressed	anger
i don t feel rude staying up late img class alignright src http marksasmith	anger
i don t feel like they are but are leaving very vicious looking rings around my eyes	anger
i realized i eat when i am feeling dissatisfied with something	anger
i remembered feeling really stressed how everything doesnt seem to fall into place how terrible i was being the president of the drama club	anger
i relate to this when i remember how i feel after doing something impulsively as a reaction to being angry	anger
ill bet you find your day goes a lot smoother and easier and you feel a lot less stressed and overwhelmed	anger
i feel so distracted hours ago	anger
i usually have really deep negative or posetive feelings for people and i m sarcastic but very funny and moody with a quick wit and temper	anger
i feel angry and show me how to access it easily	anger
i feel really bothered by all of this right now amp im not sure why	anger
i want to know if there is any way i can appeal this and reverse the ruling because i feel i have been completely wronged not only by the pennsylvania state police department but the other involved in the accident as well	anger
im feeling and take the risk that the other person may be offended by my own truth if im ever going to learn to live with my own happiness successfully	anger
i was feeling very very stubborn so i ignored him	anger
im also feeling a little jealous because i know if people saw me they would think i look ridiculous	anger
i was feeling rather grumpy lost negative and i was feeling really sorry for myself	anger
i feel annoyed when you interrupt me because it makes me lose my train of thought and its rude	anger
i feel so ranty today that i cant even be bothered answering the actual question all im seeing is the red haze descending from the words lessons learned	anger
i feel a little jealous	anger
i can not recall a time when she made me feel hostile unaccepted or anything but loved unique and beautiful	anger
when someone makes advances that one does not want	anger
i want to have a great time and not feel heartless	anger
i tend to like rules and floating around in this limbo makes me feel agitated	anger
i see a westerner and a local happily chatting to each other in mandarin and quite frankly i feel rather rude that i m unable to do the same	anger
i feel insulted wronged or slighted	anger
i think i could shut off my feelings before i hated someone and man now ive totally confused myself because i dont know what the hell that means	anger
i honestly feel so jealous but i also feel so proud and happy	anger
i feel furious with the gamemakers and i believe this is the position into which the story tries to put readers including me	anger
i get the feeling that maybe at most of violent criminals are ever caught but no one ever talks about the hard truth	anger
i feel simultaneously annoyed and bored	anger
i admit i feel impatient for how things have slowed down the last month or so with my amount lost but i m trying to remind myself that it s not a race	anger
i dont wish that on myself i feel jealous of this connection that these people have with god one that is so steady and powerful one that is not distracted or weak	anger
