i was feeling a little apprehensive	fear
i am warming to it a little you feel strange talking to your phone i so rarely use my phone as a phone that i even feel a little strange talking on it she can also accept text input	fear
i had considered mentioning dwelling on stuff as a things that have spiritually drained you this week when we went around like i considered saying that i was feeling neurotic about something when trelawney greeted me at the beginning and asked how i was	fear
i feel i want to diversify but im unsure whether to plonk it all on here	fear
im tired of feeling frightened all the time and anxious	fear
i feel hesitant to comment because i don t want to add to a pileon but it seems clear to me that those involved haven t learned from their past experiences nor are they interested in applying that learning to future projects	fear
i feel shaky and weak and miserable but not sad	fear
i was having a fuck of a time finding it and i was starting to feel frantic at the thought that they were sold out no giggling in the peaunut aisle betty and veronica are a constitution and i refuse to feel any kind of remorse or shame for reading up on their lives in riverdale so shut up	fear
i have been feeling reeeally apprehensive about this one	fear
i feel more reluctant to leave i am reluctant to leave you because of everything you have done for me	fear
i just didnt feel gripped by the plot and im afraid i wouldnt read it again	fear
i feel timid and i hope to make you proud	fear
i feel agitated and irrational when i am faced with problems	fear
i feel hesitant to write any more code that i ll look at in a week and think what was i thinking	fear
i have never really felt secure in any major aspect of my life love profession money friendships all of these feel simultaneously uncertain and unstable	fear
i could feel myself falling and i was afraid of what might break when i did	fear
i admit that both of these mobile systems are really good but im feeling skeptical that apple might have copied android	fear
i feel anxious when the host hovers and fusses over me	fear
i feel totally neurotic today and i think it s the unsorted piles	fear
i haven t covered things in great detail but i do remember feeling frightened of them especially the night after playing risk and the night up at the school with t and j just before the hook up happened	fear
i would feel strange describing it but if anyone is interested let me know and i will add it	fear
i hold the python feeling terrified	fear
i drove to class i was feeling a little apprehensive but still no sweat	fear
i often feel overwhelmed	fear
i feel it like a slightly shaky pop that wakes me up	fear
ill tell you im feelin agitated agitato or when im getting slightly high id be animated animato	fear
im feeling pretty tortured right now	fear
i was feeling indecisive again and didn t want to put complete strangers through the agony i put myself through before i make a large purchase i m not good at decision making so we walked around the area shops before returning to the hotel for our welcome reception	fear
i can go home from most meeting classes and conversations without feeling excluded fearful attacked isolated outnumbered unheard held at a distance stereotyped or feared because of my sexual orientation	fear
i interpreted it as an encouraging music that calms me every time i feel restless	fear
i remember feeling so scared hopeful angry lost etc	fear
i came back from blissful days in ohio feeling even more restless and antsy	fear
i was feeling bit restless	fear
i am feeling shy	fear
i was feeling a little apprehensive thinking of what that might do to my stomach but it was surprisingly good not as greasy as expected and just plain fun to eat	fear
i can skip dessert without feeling like im being tortured	fear
one summer when i was camping with friends they devised and elaborate plan to scare me by having our camp attecked by a wild animal one of them and then convincing the campground was the home of a satanic organization	fear
i was feeling indecisive and lazy so i continued flipping and heckling the observers choices	fear
i am sitting here feeling anxious but i chose not to react	fear
i type these words i can feel how fearful i was at that moment	fear
i feel insecure i m afraid	fear
i want to get out from confusing feeling and helpless feeling	fear
i feel like a few of my pillars were shaken and i stand on unsteady ground yet again with only my balance to keep me standing	fear
i rely on some really awesome student workers but i feel so helpless because i cant help more	fear
i can t write because i feel afraid that no one is out there listening and i am just fooling myself thinking that i matter	fear
i feel kinda paranoid	fear
i feel afraid i	fear
i keep feeling fearful about not being able to write well here but i am just going to write anyway	fear
i do not want them to feel intimidated about the process but to look at this class as a journey of their own making	fear
i feel a little skeptical about twilight s staying power in the culture y know i m not altogether sure it will remain in the consciousness without new movies to sustain interest	fear
i have already discussed the possibilities of a procedure in my future so there really isnt anything to feel apprehensive about	fear
i feel like i m being tortured when the alarm clock goes off for weeks after we spring forward	fear
im starting to feel intimidated by my classmates	fear
i hate feeling so unsure that i am doing things correctly and needing to rely on others so much	fear
im feeling shy today	fear
ill apologize in advance as i feel that the nds is a pretty shaky one but i tried	fear
i am holding back or holding on when i am feeling reluctant to share and then share anyway give a little more	fear
i step out of the apartment and feel instantly intimidated by all the things i don t know and am not used to	fear
i feel like im reading too many books at once and im going to get them confused with one another	fear
i feel agitated and just silly	fear
i was feeling a little skeptical	fear
i forgive myself that i have accepted and allowed myself to have created the paranoia character that i go into when i am feeling fearful and anxious as a way of separating myself from myself into a delusional state with back chat and internal conversations	fear
i right now i m not right now i am a fucking piece of shit who tells lies and is lazy and leaves meetings because i feel anxious and shouldn t even be in college because i am so fucking pathetic really i should stop what i m doing i don t even know	fear
i am not want my heart feel tortured if i still remember everything about her	fear
im feeling doubtful that i can really do this	fear
im feeling bashful	fear
i was jobless for two measly months but i was already feeling restless and i wasnt happy	fear
i still feel uncomfortable i may give further thought to swapping back to the straight handlebars and add the helper ends for hill climbing	fear
i urge more fans and families to call the padres and let them know how you feel about your children being visually assaulted by those who have little regard for decency	fear
ive been feeling immensely overwhelmed	fear
i think people instinctively feel suspicious of motives and or quality of subjects in these types of situations	fear
i do like to brag about john wayne mostly because i feel he does not get the credit he deserves and im afraid he will be an actor that will be washed away and forgotten starting with this generation	fear
i feel doubtful though	fear
i feel like it s probably for nothing and i m just being paranoid	fear
i feel toward housework is that i m afraid it will distract me from being artistic	fear
i can only guess that the boys are feeling shy when i m sick but honestly i could use some help now	fear
i was feeling restless no one was home and it was sunny outside	fear
i entered the temple feeling vaguely terrified	fear
i think what its come down to is that i feel like im not in a frantic search to find something or some place anymore	fear
i kept thinking that if i had the right mindset if i put enough effort into pushing away the feelings then i would not be afraid	fear
i go through the remainder of the performance feeling a bit shaken but recovering well and i realize that the stupid uneven brick flooring in the restaurant is really hindering my ability to make all those pivot turns necessary to complete my moves	fear
i remember feeling really insecure having dinner at her house	fear
i feel a bit neurotic right now	fear
i feel like when im talking to friends or family about either my add or about one of my many ideas i find myself noticing the hesitant voice on the other end of the phone	fear
i feel like a swan at a wedding apprehensive and relaxed although i suspect some kind of drama would be going on at this swan union	fear
i feel hesitant to reach out and interact with the world	fear
i feel apprehensive but optimistic at the same time	fear
i went from having a really good day to feeling very confused	fear
i meet him i feel so nervous and shy	fear
i feel like i am in this very strange place where i am content happy and connected with myself and my husband but yet i am disappointed that thoughts about the affair continue to enter my mind on a daily basis	fear
i am comforted knowing that i can use my gun for my protection and will not be put behind bars for using it when i feel threatened	fear
i feel apprehensive and nervous and vulnerable and im wondering what people are going to say	fear
i love imperatives and maxims and bold assertions because i feel so unsure of anything lately	fear
im feeling confused about what color to do next	fear
i was feeling quite apprehensive as we had set up a seven hour swim with the black ice swim club	fear
i have just had such a crappy week that i am still feeling all agitated and like the day wasn t what i wanted	fear
im feeling more intimidated and embarrassed than inspired	fear
i needed her talk today because i was feeling afraid	fear
i remember feeling quite startled	fear
i knew was that he made me feel uncomfortable in my own skin made me feel ashamed and upset and that i had no one i could talk to about these feelings	fear
i just let this stuff wash over me and so i can leave feeling spooked paranoid happy or really sad	fear
i wanna blame him for making me blind but i feel like i was reluctant to see	fear
i never ever liked to do because i always feel that it just makes one become more and more paranoid	fear
i feel like i am the authority in my own life i had long been so indecisive now decisions are so easy automatic and enjoyable to make this change in me has affected my whole life in such an incredible way relationships business and health	fear
i feel like im being tortured here	fear
i can dip into the feelings of excitement just as much as i can into the fear and anxiousness of the uncertain so i tend to want to stay here balanced	fear
i started out feeling very overwhelmed with all we had planned but it turned out to be a pretty successful month on the whole	fear
im still feeling very vulnerable and defensive	fear
i guess because of the stress i ve been feeling a little paranoid a little alone and perhaps even jealous	fear
i know im feeling particularly vulnerable to baby announcements or even clean house announcements or i feel pretty amazing as a mom announcements i simply dont check my newsfeed	fear
i found myself agreeing and taking notes in the margins far more than being upset or feeling threatened	fear
i feel almost frantic at all that needs to be done before we leave	fear
i have recoiled a little and i feel unsure	fear
i always feel anxious and nervous and giddy at the same time	fear
i will educate you on here is the proven fact that there s a physical reason for our feeling frightened when put in a position to talk in public places	fear
i feel shaky and every time i lose my balance i look down and feel like i just see my soul shatter to a millon pieces	fear
i got so hard that the frog dove all the way underwater and i could feel it getting very agitated	fear
i could not point out to or speak of but even as i write i feel a strange elation as i recall the experience heaven on earth magic carpet ride	fear
id be more attractive if i had a bigger chest and you feel insecure	fear
i was starting to feel a little fearful of the pain of childbirth since i know what to expect this time but re learning everything inspired me and im back on track again	fear
i found myself leaving the meeting feeling restless as usual	fear
im feeling nervous or out of my depth or on the edges of things well i can be a pretty critical judgmental person	fear
i feel restless but bored	fear
i feel a little bashful poking holes in his paper suddenly aware of all the holes in mine	fear
i come home immediately which leaves me feeling tortured if i m far away	fear
i still feel that i expect pieces of the world from him but im afraid to come close and place those expectations upon him again in fear that hell disappoint me	fear
i couldnt help but feel paranoid that my ear buds would get ripped from my ipod and the entire gym would be treated to one of the steamy scenes between della and woods	fear
when i was jumped by three men in a deserted area	fear
im so happy to be able to play and be with other pups without feeling anxious and on guard all the time	fear
i don t have much to support this just a feeling and his suspicious nod to the camera moment at the end of one more day	fear
i definitely have been feeling more uncomfortable lately	fear
i really hope that i can avoid situations where i feel uncomfortable with the artists drawing me	fear
i have just been feeling a little timid lately and alone	fear
i met such a charming young ghost today at the store i feel a bit distressed that shes always there alone however	fear
i try to imagine what it would be like to not exist i feel frightened and empty	fear
i just couldnt stop feeling anxious	fear
i feel like everywhere i turn i feel pressured to drag my kids to some hour enrichment program designed just for our little explorers	fear
i had feeling that i didnt pay attention to because i thought i was being paranoid	fear
i feel uncomfortable in public	fear
i feel it was the result of some insecure men that had the ability getting the masses to buy into that line of thought	fear
i find myself having panic attacks at night and feeling terrified all the time	fear
im feeling kind of shaky	fear
i feel shaky and scared and not excited at all	fear
i question my own skills and when someone is critical i can feel very vulnerable and even defensive	fear
i have allot of feeling and i am shy n hide them no one knows who i am unless i my self show u	fear
i could still feel pain and i was terrified that i would feel them giving me a csection	fear
i would still be feeling timid and like an outsider but when there is no awkwardness at all and just an immediate relaxed accepting atmosphere turns out i get comfortable quite fast	fear
i and she went to kepongs jusco maluri and bf is feeling very agitated due to this and said i didnt give instructions on where to meet her clearly	fear
i had just been feeling doubtful about being here having mysterious swollen bites an eye infection and a sore throat visualizing all the germs and diseases swirling around the air on my fingers waiting for me to touch some open wound or open mouth	fear
i was trying to determine why i feel so reluctant to actually post what ive written when i finally realized its because i cannot pass something off as a cute idea i had or as a response to something someone could be experiencing	fear
im feeling slightly apprehensive but i know better to ask	fear
i grinned but was feeling very uncertain all of a sudden especially as the owner happily announced all your students today are for piano	fear
i feel a bit intimidated	fear
i have seen what feels like injustice i have threatened to write a book about it	fear
i feel like i ve been assaulted by a badger and left in the woods	fear
i liked boys and didnt feel inhibited by them	fear
i didnt feel afraid	fear
i do not recall being scared in the near past	fear
i am feeling naturally apprehensive and a bit anxious about the physical aspect of the operation	fear
i thought i was clear on what my idea of success is but i am feeling a little shaky now and maybe open for new possibilities	fear
i was feeling a little shaky and called it a day on the small bike	fear
i guess it makes me feel vulnerable	fear
i wanted to feel less neurotic about all of it and to feel like when i felt hungry i didn t feel panicky	fear
i would feel the heartbreak again and afraid of losing and most importantly afraid i couldnt bring myself back up again	fear
im not really sure how i feel mainly weird i guess	fear
i don t want to sit inside and be alone i don t want to just do nothing but i also feel anxious overwhelmed	fear
i started to feel pressured to differentiate myself	fear
i just wish they d hone in on one thing to target so i can concentrate on feeling neurotic about that	fear
i put family first and i feel helpless	fear
i can see why it happened and i respect that it opened a window of opportunity but on the other i feel that females shouldn t be intimidated into applying for something that is extremely male dominated	fear
i have made and the second incarnation of this one each one starts with good intentions but the niggling feeling that i am simply too shy and too lazy to post anything of any interest or creativity	fear
i feel that lends itself to being distressed quite well	fear
i am beginning to feel a bit suspicious	fear
i feel vulnerable there is time when i am not sure if i do the right thing	fear
im at my goal weight or close to it i find myself feeling insecure about my body and my interactions with others	fear
i would like to get some opinons now i feel really hesitant to sign up	fear
i feel doubtful and unsure	fear
i remember feeling really nervous to look because he never calls me on his cell phone during work	fear
i pass by they will attack if they feel threatened	fear
i know and the literature supports that this is not the case so why do i feel so mentally tortured by disbelievers	fear
i feel pressured internally and externally to perform perfectly	fear
i was never a confident sleeper growing up and remember feeling very fearful at night most nights	fear
im running out of steam on this and im feeling highly pressured by myself to get this out there	fear
im really nt feeling gd abt sch tmrw uptight apprehensive	fear
i was feeling a little uncertain about what was going on and i pulled a card from the deck and pulled final sunset	fear
ive been feeling so uptight and just trappeddd in myself	fear
i rather choose a friend with knowledge so that i can speak my feelings and thoughts rather than some person only agitated with appearance	fear
i knew i was feeling distressed the minute i looked to food to escape my life last week	fear
i feel like ive been tortured with too much whole group	fear
i will be grateful for what i have and despite how i feel i will not take out my restless night on my family or at least that is my plan	fear
i try to combat my anxiety by trusting that all things work out the way they are supposed to though i feel reluctant about giving up the reins though it seems like i only lead myself into trouble when i guide	fear
im writing here again is because ive been having a crappy two weeks so far and i feel like there is nothing i can do about it but i also want to help myself get out of this weird shell that i have created in order to face the worst already	fear
i know that this may make you feel uncomfortable or sad or confused	fear
i feel way too anxious to mediate in the mornings especially if i just sit there without a guided meditation or music softly playing in the background	fear
i have so many questions that i feel shy to ask my dr	fear
i feel threatened by my own self at this point	fear
i am curious how he will react to the feeling of sand on his feet and hands after reading about many kids being rather apprehensive of the sand	fear
i am super hung over from the vacation and i know that holy week is supposed to be spent reflecting but i did zero reflection and i just came back to work feeling more restless and is looking forward for a real vacation	fear
i know i keep talking about all this excitement im feeling but im also crazyyyy nervous too	fear
i want to talk to you about but with the limited time we have on the phone and with our current arrangment i feel hesitant to bring it up	fear
i feel too paranoid about my characterization to reply	fear
i feel april did not know why gwen was bringing the issue up now but she felt extremely agitated for some reason	fear
i feel shaky about moving forward i think of the founding fathers starting a new country and their pledge to each other in the declaration of independence with firm reliance on the protection of divine providence we mutually pledge to each other our lives our fortunes and our sacred honor	fear
i am not the most patient and i hate feeling vulnerable and open and being without one half is just like having a gaping wound open for anyone or anything to poke at	fear
i feel the wind and i look to the waves and i become frightened	fear
i cant help feeling hesitant for i dont know where i stand in your life anymore	fear
i pray i make the right decisions so you don t have to struggle i pray i say the right words so you don t have to feel confused by me	fear
i feel rather helpless having to watch the people around me express their frustration and defeat and yet here i am unsure of how to phrase my comfort unsure of how to lift a finger unsure of how to help lighten a load	fear
i have a big problem with the fact that will seems to just include himself in a group whenever he feels threatened	fear
i hesitantly admitted feeling a bit fearful that alexandria might say i m nuts	fear
when i have to leave the baby in the carriage and go shopping	fear
i needed help or anything but i feel so helpless someday knowing that regene and zhiling will be there as always helps	fear
i was waiting i didn t feel alarmed or scared	fear
i don t draw attention to myself at least i try not to and to admit to mistakes being taken advantage of and describing certain events in my life in detail makes me feel unbelievably frightened and worried	fear
i am sick of feeling like a little girl timid and wrong	fear
i still have some time to complete this for the pr contest but feeling a little pressured now	fear
i feel as sometimes i am afraid that what i feel is to much to handle	fear
i hope they will be in kh but for some reason i feel doubtful about that	fear
i go maaaaaaaadddd i just keep checking my stupid cellphone btw i love my cellphone feel mentally tortured cannot explain this new feeling but he makes me scream like screeeeeeammmmmmm i really like you	fear
i don t have a problem with inclines yet i feel very unsure walking downhill	fear
i can go anywhere in the world and never feel an ounce of fearful absence from home but when im with her i certainly do	fear
i feel so doubtful and lonely	fear
i feel shaky inside	fear
i feel suspicious about it	fear
i was having really bad mood swings and feeling agitated because my colleague has a high blood pressure and the other one has ibs	fear
i was feeling a little weird	fear
ill be sitting ringside or standing behind his corner feeling a strange combination of needing to vomit and being overwhelmed with pride	fear
i feel a little weird about participating in all the pre wedding stuff bridesmaid dress matching shoes bridal shower bachelorette etc	fear
i am feeling a little less overwhelmed today which i am also so grateful for	fear
i feel so uptight because of you it hurts for me to smile	fear
i am feeling very shaky	fear
i really like that because it means im making a progress on my recovery from depression but theres still those feels i get when im nervous lost and have no one to reach to and i just feel like brown and crying	fear
i am not the only one others in my program are feeling a little neurotic too	fear
i was asked whether or not it is normal to feel uncertain anxious or insecure about your partner dating or having sex with someone else	fear
i wouldnt change one single thing thats transpired but ive been feeling really unsure lately	fear
i feel very distressed once so far	fear
i feel as if i have tortured you enough for the present	fear
i told him that maybe i just need time to think how ive been feeling indecisive about things lately	fear
i imagined the lost purse and really let myself really feel it i felt frantic panicked	fear
i lay in bed feeling reluctant to move the thought of the simplest of tasks from the coming day seemed like too much effort and i felt id give anything to stay in bed all day	fear
i feel so skeptical	fear
i think she might feel apprehensive about hanging out again since we dont know each other well and weve only been sexual with each other	fear
im feeling a little apprehensive about is my move to winnipeg	fear
i just feel like something about this place is conspiring against me uh yeah and i said my family was paranoid	fear
i was feeling doubtful and stressed this semester	fear
i feel on edge most of the time and im anxious about	fear
i sill feel a bit shaken and that ist true with the aftershocks	fear
i think that a lot of this shaking and feeling physically distraught might have to do with that i am off my meds	fear
i feel that i am being mentally tortured	fear
i feel frightened fore i know the actions i do in this life body will effect the outcome of my soul	fear
i start feeling restless resentful of my responsibilities overwhelmed over stretched impatient selfishly withholding my time and presence i know it s time to regroup and recharge	fear
i am feeling hesitant a href http motherscribe	fear
i am back home and it feels weird after being away for a month	fear
i am constantly feeling restless	fear
i was moved by the drama and squeaking and feeling distressed for poor eisen and yasuaki and laughing at drunk inori xd	fear
i am feeling overwhelmed with thanksgiving yea i know its a couple days after the holiday but in all reality aren t we to be thankful everyday	fear
i have gotten a car alone i feel anxious and shakey and always start to cry	fear
i felt butterflies in my stomach and a shock feeling and nervous and all sorts of physiological affects when i saw that one of the referring sites to my blog was from my loves blog	fear
i am also for some reason starting to feel paranoid like when i walk down the street i think everyone is talking a href http www	fear
ive been having a funny gut feeling about this lady perhaps being too uptight about her house rules	fear
im not sure i actually believe in phantoms and the like but there are times when i feel completely paranoid	fear
i do know yesterday when i put a shirt on a penn state shirt suddenly i looked down with a feeling of being unsure	fear
i feel scared and worried	fear
i practice yoga once or twice per week and use meditation techniques when i am feeling anxious worried or overwhelmed	fear
i liked sitting in a booth in a dark room full of smoking gay mongolians but my body was feeling strange	fear
i am feeling kind of weird still	fear
i begin to feel frantic like i need to do something i need to read something i need to prove myself i need to find a job right now	fear
i feel like perhaps im just too anxious	fear
i feel strange picking against my team when i think that they will win because when i pick against them they play well	fear
i feel so insecure cause i dreamt that boyfriend left me for another girl which i think is far more better than me	fear
i find that there are lots of ungrounded beliefs circulating as naturally happens when people feel frightened and insecure	fear
i love it but i don t know why i m feeling frightened about it	fear
i started feeling really anxious about adding a baby to the mix in less than two months	fear
i had cancer made me feel terrified and immobilized	fear
i ask for direct clarification something that i am feeling a bit insecure about and instead i receive a short dialog about managing my own feelings and that he will not answer those questions then i feel as though perhaps i must be in the wrong oz	fear
i walked through hiroshima feeling uncertain about how i was supposed to feel and act there	fear
i told him i couldn t be in this if that wasn t where we were going he s i m eek but it s now been mos and i m feeling very insecure and sad	fear
i love my current internship and the experience so far i can t help but feel like i m starting to drift uncertain of where to take myself	fear
i intend to write more detailed entries but i just wanted to tell you that it feels strange being back here	fear
i feel the work is more of me and less hesitant	fear
i have had way to many similarities with certian things and it makes me feel paranoid and with being paranoid i dont think i can trust	fear
i didnt feel so pressured by him anymore	fear
i feel a little apprehensive waiting for rejection because im from a gay friendly group kind of like being back in the s and being a feminist in the church	fear
i feel unsure of myself when speaking in meetings and i don t believe that people will take my points seriously	fear
i sign on for a consecutive day of gaming and im feeling doubtful	fear
i can t think of my father without feeling helpless rage	fear
i may turn your attention my way one moment i feel uptight on a saturday night hearts are worn in these dark ages i love the time and in between out through the foggy window there under a blackened sky across the evening sky all the birds are leaving to the sea to the sea let me follow	fear
i start feeling restless and bored	fear
i feel so helpless now if im at the clinic and someone comes out with a leash and collar in hand and red swollen eyes	fear
i obviously still have strong feelings for him but i am so unsure what to do	fear
i held my handbag a little tighter to my ribs but then i do tend to do odd things like that when i m feeling paranoid and threatened	fear
i had anticipated and since it is semi autobiographical i feel a tad reluctant to say too mean things about the people involved	fear
im feeling a bit apprehensive about the operation despite the numerous success stories surrounding me	fear
i am feeling a bit distraught down and worried about him	fear
i feel overwhelmed by peace knowing that it was his time to go home peace that god still has a plan in all of this peace that this isnt the end peace that doesnt make sense and peace that i cant get away from even when i want to	fear
i start feeling restless and lazy and i have to do something or i start feeling horrible	fear
i just feel weird that her daughter is and im and shes probably smarter than i am	fear
i can remember a year ago yesterday feeling so unsure so scared of what our future held	fear
i can feel it in my stomach when i get really nervous	fear
i start fidgeting heaps and i cant keep still then theres an accumulation of that uncomforatble feeling and i just cant stop feeling agitated	fear
i feel really intimidated by the task of facilitating now that ive realized i made a bunch of mistakes	fear
im not feeling pressured to stick to a schedule or post about this or that or gain followers	fear
i find myself feeling hesitant seeing his vulnerabilities as when people expose that to me i find myself changing my positioning and perhaps being needlessly judgemental	fear
ive been pushed to start on my masters in hr but for awhile ive been feeling doubtful that its the way i wanted to go for several reasons feeling held back in my position because of the admin	fear
i can you know just let the evening unfold like i do with every other evening without feeling frantic that im not having the best night of my life	fear
i was feeling a little gun shy about making the purchase online without knowing whether it would fit properly i had done this once before years ago after the home inspector found the old faucet was leaking and we made repairing or replacing a contingency	fear
i can let you make your decisions and even share them with conviction without feeling threatened	fear
i am trying to keep a good attitude about it and look at the blessings of a walking trail so close but i admit i am feeling anxious about it	fear
i was walking with another person when a gang separted us and pushed me in to a house	fear
i am feeling so distraught and empty	fear
i could watch vampires pick at her one after another i ran after her feeling terrified then i woke up	fear
im feeling overwhelmed and like i want to walk away from life for a while i block myself off and shut people out	fear
i woke up feeling quite shaken by the dream	fear
i went to work without feeling agitated	fear
i feel like this year has been so strange and bizarre that i dont fancy writing about it in a cheery way	fear
i no longer even feel fearful and panicky when things go well	fear
i feel really uptight lately	fear
im driving and i feel threatened by someone walking through the neighborhood i check the car door locks and keep driving	fear
i feel shy to talk about it with her before marrige	fear
im just lounging around with nothing to do i feel distressed	fear
i feel shaken and when i look into your eyes i see myself staring back	fear
i need without giving so many specifics that it makes others feel helpless	fear
i feel unsure as if an alarm went off in my head i walk blindly thinking about a break up	fear
i feel shaken by what my sister has done to me but it hasnt knocked me down	fear
i feel like a douche being so indecisive and immature	fear
i only feel frightened and these are such small things	fear
i feel very reluctant to watch it as i feel that the story is of a beauty and a beast not a beauty and a hot guy with a scar	fear
i guess it leaves you feeling vulnerable and i m not going to lie it makes me feel kind of weak	fear
i didnt really want to get into a conversation with someone who made me feel so frightened	fear
when i stepped on a snake at home	fear
i dont why know why i still feel insecure	fear
im feeling just a little less frantic than before	fear
i feel like im being slightly paranoid but before we were together i remember mentioning a doctors appointment and he suggested that it may be psychosomatic	fear
i feel very uptight and agitated	fear
i feel agitated because there is no way i can be normal after that	fear
i feel confused and uncertain about so many things	fear
i was feeling something very strange is that what people called that broken	fear
i am feeling a little overwhelmed with how much left we have to do to prepare for your arrival	fear
i hate that feeling when im about to do something then i get scared and almost turn around and walk away	fear
it was on st claus day when i was five years old st claus and his devil servant came to see me st claus devil servant rattled with his chain and bowled terribly i was so frightened that my parents had to ask him to leave	fear
i was feeling triggered before we even started and i am afraid i just felt worse	fear
i had similar feelings about virginia woolf but decided not to include her in this category lest people think that i am afraid of her	fear
i talk to or otherwise communicate with daily which occasionally makes me miss them less and some of them appear to have dropped off the planet completely which makes me feel neurotic and rejected and worried and angry and sad and like im overreacting	fear
i feel slightly hesitant about this especially the ban on blog reading since i know that many of you come here everyday and i feel selfish not reciprocating	fear
i feel so distressed when i think of what you think of me	fear
i feel so vulnerable exposed naked	fear
i feel the wilderness the uncertain the unconventional is where my future is and will always be	fear
i stay afloat but i feel out of control so petrified im petrified	fear
i innocently asked why we never mentioned mary accept at christmas and even though i have no recollection of how he answered me i do remember feeling that i had brought up an uncomfortable issue	fear
i know a piece is done when i feel overwhelmed by its presence and i m teetering on adding too much this and that	fear
i feel hesitant to be putting the words on this page feeling like every time i hit a key i am tempting fate to take this away from me	fear
i feel are suspicious circumstances	fear
i wish he didnt make me feel uptight all of a sudden and not myself	fear
i knew what it felt like to start over to feel uncertain to be a beginner at something really difficult	fear
i feel agitated and frustrated at the same time	fear
i feel overwhelmed that im the one whos responsible for someone like you	fear
i feel like everyone is trying to be something theyre not and uptight about little things	fear
i feel slightly intimidated like i m not ready to be eighteen	fear
im always feeling nervous though so its no big deal	fear
i also feel myself tortured as if starved	fear
i love the way he talks sometimes i feel shy when i was inside him	fear
i know what i believe and how i feel but some part of me is still hesitant because the old me would have said that anyone who believed there was a god was crazy	fear
i feel very vulnerable writing about this struggle with exercise and i really never expected anyone to read along	fear
i consciously and openly admit that i am afraid of heights yet i went paragliding through a lush green valley and did not feel fearful or anxious at all	fear
ive only been at my job for a month tomorrow so im feeling a little shaky about the responsibility	fear
i post the more i feel like being less in timid mode and more in full force khood blogging mode like before	fear
i do feel overwhelmed about some things like cleaning my room and getting things together before i go home again this coming up weekend	fear
i feel their dissappointment when i get too startled by the shift to the astral world and have to wake myself up	fear
i also had the feeling i would become a lawyer but i always was afraid to try for the fear of failing but i ve learned so much in japan i feel rejuvenated to accomplish my goals	fear
i began having them several times a week feeling tortured by the hallucinations moving people and figures sounds and vibrations	fear
i feel vulnerable to ask for help and there are times when i am hesitant to ask for help	fear
i dont know where things went wrong with me but i feel like ive become a timid shadow of the person ive always wanted to be	fear
ive gone from feeling petrified of tomorrow night to pretty damn excited	fear
i also find it difficult because my husband isnt getting to know these kids quite like i do so even when he is home and in my corner hes often steps behind me in the adjustment period feeling potentially even more intimidated than i do	fear
i find that english canada some of the cities they re into money fashion it makes me feel uptight and uncomfortable and separated from them	fear
i was feeling insecure and id turned to my experiences to feel better	fear
i have been e mailing with for over a month sometimes i feel suspicious of her letters thank god i found this site what i learned in the anti scam guide has given me much confidence now and i will be able to see if it s a real scam	fear
i was little and in my bed at night if i woke up feeling frightened if i smelled my fathers cigarette smoke i would immediately calm down because i knew he was there and he would protect me not only from intruders but also from my wicked abusive mother	fear
i feel like im a few appointments shy of an actual definitive diagnosis	fear
i was feel ing paranoid	fear
i had been feeling pretty doubtful about going to ha for a few weeks	fear
i can t bring myself to write about it perhaps this is a good thing a good sign like its different than before and precious and my own and i feel apprehensive about talking about him like if i do i ll wake up	fear
i am so annoyed that im being a drama queen but if you get it you will understand how bad it feels im just so restless and irritable but i guess im opacity of annoyance because i am so annoyed at everything but of it is kinda like making everything a joke	fear
i forgive myself that i haven t allowed myself to realise that getting comfortable with myself will be a process of walking through and as the resistance as feeling uncomfortable with myself	fear
id like to believe i can trust them my gut feeling says i will always be suspicious of their sudden betrayal of their party allegiance	fear
i might or i might not have been on a diet but i didnt feel all that pressured by it	fear
im so excited to meet this baby girl and to be done with the discomforts of pregnancy but im also feeling very overwhelmed by things right now	fear
i wrote to a close friend on a day weeks ago that i was feeling very vulnerable and the clouds seemed to weigh heavy in my world	fear
im accustomed to feeling uncomfortable amongst normal people although it took until my forties before a diagnosis defined my uniqueness	fear
i feel afraid to make decisions	fear
i admit it feeling practically helpless	fear
i can wear my work visor over it and not feel too strange	fear
i am feeling fearful anxious i will reach out to people to explain what is going on	fear
i wondered if he was feeling a bit shy	fear
i had this whole feeling of being very uncomfortable and reluctance to do anything	fear
i was smoking less and less as the experience got more intense because it made me feel more paranoid that i already did	fear
im good at feeling nervous all by myself that i know	fear
i think that its a very personal choice that a person shouldnt feel pressured into	fear
i do feel insecure sometimes but who doesnt	fear
i think some clients might feel threatened by that though	fear
i feel like just quitting this myspace thing alltogether just to save myself all these neurotic thoughts	fear
i feel doubtful about going back and satan may have the ability to toy with my mind only god can answer my prayers to him	fear
ive also started feeling really terrified today	fear
ive been feeling restless and wrestling with an inner conflict the desire for both stability on one hand and change adventure and excitement on the other	fear
i asked again this time feeling really shaky	fear
im feeling really indecisive and unsteady	fear
i feel assaulted by him and everything he represents	fear
i cant even think about it for more than a few minutes before feeling overwhelmed	fear
i feel unsure of myself again	fear
i said i was doing really well but that what i wanted to affirm was just showing up tonight because id been feeling neurotic about something personal no crisis i was sure to state and i was feeling a lot calmer about it that id really needed to spend time thinking about something else	fear
i shouldnt feel reluctant to do the same	fear
i feel reluctant to let go of the comfortable lack of worry about money i ve enjoyed over the past few years	fear
