text	emotions
i had to say which only made my sore throat feel more aggravated because i had to yell over them	anger
i shouldve studied before this im going to have trouble focusing now and i wont study in the morning cause ill feel rushed	anger
i know myself well enough to act when i feel i should so i rushed to do as i felt	anger
i feel like a tortured soul at times but it must be for a reason	anger
i feel very annoyed when i like certain products but don t know the price one lor	anger
i feel such guilt if i get irate over being there for them	anger
i wasted a lot of time and energy yesterday feeling hostile toward the world angry at and depressed about individuals who probably no longer give me two thoughts frustrated about my job situation and the slow movement of my freelance biz	anger
i was tweaking a ficlet and there was a part about ridos feelings and juuri and how he viewed little kaname as an abomination that he hated because it was the product of the union between haruka and juuri etc	anger
i feel as if those video games are violent and gross and inhumane people were at a loss for words when the supreme court stated that video games are a form of art	anger
i feel like hell be bothered	anger
i posted a comment on ken s blog saying that i was feeling slightly jealous and that i wished i could have been there too spending quality time with the four of them	anger
i remembered when you are young you feel angry when you are old you do not care	anger
i had a bad day i feel like crap i am stressed go for a walk a bike ride or a swim to clear your head	anger
i don t want to steal her thunder but i can t help feeling a little cranky about the response of the richards group the ad agency responsible for these ads	anger
i feel bitter today	anger
i felt i could feel the pieces of me coming back to me i could feel myself reforming as i was getting pissed and when i got really pissed and stopped the sobs i had completely returned	anger
i know i do that too often but sometimes i just feel the need to be obnoxious but really just a comment i wanted to make about how very mystified i am in general	anger
i still admit to these feelings has pissed off a few people close to me who just dont get it understand why and have yelled at me more than once to get over it	anger
i feel this will help zachary to not have dangerous chemicals use around the house	anger
i feel disgusted with myself when i feel envy	anger
i honestly feel sooo fucking disgusted to have even hugged and kissed you	anger
i feel a bit disgusted with myself	anger
i feel hated my friend sean delated me as a friend	anger
im feeling the effects very grumpy i bet allan wishes he was traveling this week	anger
i feel cranky the new updated editor in blogger is driving me crazy	anger
im feeling grumpy and mundane and rushed around by the everyday humdrum	anger
i feel a little infuriated a little bit ashamed cause yes im a human and i make some mistakes probably more than youre friends but who said perfection comes perfectly	anger
i feel so bitter and alone like seriously	anger
i feel impatient with my school work again	anger
i feel like i m unknowingly becoming that type of a person whom i ve insulted and swore i ll never be one of them	anger
i feel like im a very very dangerous human being right now matt mitrione i feel like im a very very dangerous human being right now a href http purealtarproductions	anger
i started feeling really cold but my palms were sweating	anger
i understand you previously acknowledged that cylons could feel pain when captain thrace tortured the cylon leoben for the location of a supposed bomb in the fleet he said	anger
i took my sunday night dose of i started feeling twitchy and irritable and depressed	anger
im really missing adam and feeling the cold	anger
i was feeling pretty resentful that nursing school was consuming all my time and not really allowing for any me time	anger
i don t even feel bitter	anger
i wound up feeling mad that i didnt watch a href http www	anger
i feel as if there are two wolves in my heart battling for control of my soul one of the wolves is vicious angry and resentful wishes to destroy and is also sad and unhappy the other wolf is gentle calm and forgiving wishes to build and is joyful and happy	anger
i feel completely bitchy irritated emotional and anti social	anger
i thought cold plasma was going to feel cold upon application	anger
i feel distracted and confused	anger
i feel the urge to kill something and it would be impolite inconvenient and rather guilt inducing to kill anyone else	anger
i want to have that feeling where i hated when my mom called me inside because it was getting dark outside and i needed to come indoors or when the idea of taking a nap or having to go to bed was dreadful	anger
i often feel violent toward people who dont think before they speak	anger
im going completely insane and even though my anxiety has really backed off during pregnancy im seriously feeling violent its gotten so bad	anger
i am feeling very frustrated by my poor health	anger
i feel the strain in my guts that i would become greedy and want her everyday	anger
i feel very fucked off	anger
i remember that when i was in school i saw a case of partiality one of the teachers gave private coaching classes to some girls and she would give these girls extra attention in class and would ignore the others	anger
i decide to work out why i m feeling increasingly irritated by all the forwarded emails i keep getting about signing petitions from the marriage coalition and various christian lobby groups	anger
i started getting other emails sent to me that made me feel like i was nothing and i got pissed off	anger
i sometimes feel that in making even violent play gentle ive ill prepared him for life as a boy but he is such a boy with boy interests and scorns all things girl	anger
i will admit i feel distracted especially considering the topic up for discussion	anger
i feel jealous to cha because mr	anger
i feel disgusted with myself when i eat compulsively	anger
i should also say that if you read and think im talking about you and you feel offended	anger
i know is generally perceived of my personality i often feel like i have the most obnoxious or disliked personality	anger
i feel a little offended whenever i hear that	anger
i feel a bit angry and in that dark place i go back to these two books and it seems to give me a guide back to the bright smiley face path to life	anger
i feel quite petty but its putting me through the wringer so im going to say something	anger
i was wondering why in the presence of some mysteries do we feel an irritable grasping	anger
i feel a little bit insulted though	anger
i am just feeling a bit impatient i suppose	anger
im feeling rebellious so i might get a tattoo	anger
i was feeling rebellious and left out	anger
i think i finally know why i feel irritated by you	anger
i don t feel stressed about it but i generally do feel a little tense during the last flurry when i m trying to get the resting turkey on the table at the same time the mashed potatoes are hot	anger
i have absolutely enjoyed while others left me feeling a disgusted and b like i had wasted my time watching them	anger
i was feeling really bitchy and whiny about having to go into work today with no time off at all	anger
i recruit a young man to lug my suitcase up the two flights of stairs to my room because although i was still feeling stubborn and defiant there was no possible way i could have hopped up to the third floor with a pound suitcase open the door and immediately crash on the bed	anger
i do not feel agitated frought with emotion or stuck sometimes being stuck is the worst feeling at all	anger
i feel really angry when your son arrives and ignores me or i feel hurt and unappreciated if you don t back me up in my expectations of your children s behaviour in this home or i feel taken advantage of when your kids don t help with the cleaning up	anger
i skim over it and close the document feeling like i just ran away from a dangerous animal	anger
im certain that this whole experience hasnt been easy for her and in a certain sense i feel terribly selfish to even say that this week has been a difficult and frustrating one for me as well	anger
i walked away from him feeling dissatisfied and unsettled instead of	anger
i am feeling particularly irritable and i am afraid i am sinking back into total bitch mode	anger
i feel as if that was a little rushed	anger
when i saw hundreds of snakes twisting over one another in a movie	anger
i feel really enraged by this stage as i realise that these fucks must simply pick random myspace names accounts to add as their friends in order to generate mass promotion for their music	anger
i had planned to study for my midterm exams on a certain day and my roommate called me to ask me to go out for a stroll i tried to make an excuse so as not to go out but she refused to listen to me and insisted that i go out with her i find it unnecessary to talk to her anymore	anger
i feel very irritated and annoyed today	anger
i feel like a stubborn horse that was whipped too many times and finally broke down	anger
i feel so envious and sad	anger
i feel like the journey that took kirk from being the obnoxious gorgeous drunk in an iowan bar to the admittedly also infuriatingly cocky still gorgeous cadet would be well fascinating	anger
i feel hated all the time	anger
i do feel bitchy declining people	anger
i guess ive heard enough over the two months because each time i hear such comments i honestly feel offended	anger
i am i must say feeling a lot less stressed not that it was only the blogging that was causing me stress but it was yet another thing to fit in	anger
i want to agree with these groups calling for resignation because i cannot feel the effect of her promises i cannot see the developments that she boasted and i hated the commercial ramdam ko and asenso i can feel the progress	anger
i feel like all the people here and not to be elitist or bitchy or anything are really immature and really annoying	anger
i needed a plan on how to get rid of that feeling it was totally taking over everything i am totally distracted at work with everything i m trying to do in any free time i have in the evenings the projects are taking over my life and the fact that i totally feel burnt out by it all	anger
i have to leave for work in a few minutes and im feeling grumpy	anger
i just feel mad but dont know what am i mad of	anger
i cant say how i feel because its against what people want and its greedy ish	anger
i am a z lyrics universe i dont know its just the way i am sometimes i just feel like my father i hate to be bothered with all of this nonsense its constant and oh its his lyrical	anger
i feel grouchy all the time	anger
i just feel like the rebellious teenager who knows what is outside in the real world and who doesn t need any one telling me how it is or how it s going to be	anger
i know you feel insulted	anger
i still feel mildly tortured by decisions like whether to keep my gym membership what kind of winter coat to buy whether i am the kind of person who wears bright pink or birkenstock sandals	anger
i was beginning to feel dissatisfied with my marriage	anger
i have to say i am stumped and feeling more insulted than insulated and asking for any brilliant solutions the collective transition culture readership might have	anger
i feel that we are jealous of the things we become obsessed with	anger
ive left my job i feel a lot less stressed in general and i had a really good time just observing how much the kids enjoy the process of creating something new	anger
i was feeling very irritable today	anger
i feel completely insulted of course by the mans comments about her body and confidence	anger
i wrong to feel so aggravated	anger
i had to say i dont want to hurt anyone over and over again as i was feeling really violent	anger
i would imagine someone to have achieved much more yet i feel no desire to reach out towards the greedy hands and caretakers and give them my sand from the hourglass of mine	anger
i feel too impatient	anger
im not complaining but it makes me feel heartless in a way	anger
i feel impatient too	anger
a drunken man forced me to kiss him	anger
i don t want to feel resentful but i can t help but feel that way towards her	anger
i feel pretty disgusted with myself	anger
i hate ending blog posts on a negative note even when i m feeling grumpy i ll end with some happy thoughts about thanksgiving instead	anger
i go with adam and i feel like the girls worry i will get mad and they think him and i are together	anger
i would be more tickled by it than jonah was i feel tickled by everything these days even when i look like a cranky beast on the outside	anger
i feel angered by his actions	anger
i know that the officers are trained to only use the guns in situations when they feel their lives are at stake but violent situations can quickly escalate and become unclear	anger
i found myself chuckling too in spite feeling that i was somewhat insulted by that remark	anger
i feel i am too stubborn and resistant for therapy	anger
i just woke up feeling like being in a grumpy mood	anger
i started to see the parallels between my feelings and behaviors and those of my friends who had gone through bitter heart break	anger
i was feeling a bit distracted that evening what with my mind wanting to think about the things i had to get done prior to my leaving on my trip	anger
i just feel rebellious	anger
i feel like my child is mad at me	anger
i feel like its this vicious cycle	anger
i feel wronged by a lot of people most of all big pharm which campaigned vigorously to get doctors and citizens alike to believe statins think lipitor work and to minimize the incidence of horrific side effects	anger
i started to feel more and more agitated whilst i did not want to exercise i was restless because i hadn t	anger
i am feeling a little envious but happy that she got to try the place i have raved about	anger
im just feeling pissed	anger
i have red hair and i can be a downright bitch especially when i feel wronged	anger
im feeling quite pissed right now	anger
i do not question your right to feel angry	anger
im still trying to find a way to breathe through these type of experiences without feeling offended or upset	anger
i feel agitated and empty and missing something	anger
i am feelin utterly enraged today	anger
i could feel all the bitchy cramps starting to appear	anger
i too got the feeling that he is not jealous but he is deeply intrigued at the events and mixed signals that madhu is giving him consciously and unconsciously like his dream	anger
i told you how i feel and now youre angry at me or hurt	anger
some students trying to please the lecturer	anger
i at my naked body i feel disgusted at the baby weight that still sits on my frame months after my boys were born no do not say but you had twins because in my mind that doesnt erase all of the food i have stuffed into my mouth these past months	anger
i almost feel greedy overflowing with good things	anger
i feel infuriated that i have to say to a professional that this has fuck all to do with whether i eat certain things and it will not be fixed by adding a morning snack and i need to be spending more than minutes talking about how i am feeling	anger
i was feeling grumpy before i m starting to grow enraged now	anger
i feel pain because i care i hope for your concern but you no respond i know because i never concern you before i just realise i am a greedy person i asked for you to much and i never give you anything although we are better than stranger but compare to last time	anger
i feel bizarrely pissed and going to go home when finally finish this beer which is only a swallow a way	anger
i get the feeling i was so bothered by it because i knew so much about the movie including the entire plot and ending	anger
i am feeling bitchy today	anger
i somehow get the feeling that he is not part of the we who are truly fed up and outraged about the immigration tsunami	anger
i feel mad sad and discouraged there is something so marvelous about the lord jesus something about the holy word of god that ignites my soul with hope to once again keep moving forward	anger
im feeling aggravated again	anger
i thought about the fact that christ gave so much more for me for us and for our sins that it almost feels selfish to mourn the loss of my baby boy	anger
i feel really dissatisfied with myself	anger
ive been feeling a bit resentful	anger
i don t feel stressed i don t feel bad that i m still not doing this	anger
very intoxicated men who incite each other to fight i met a vile smelling man on the tram who got closer and closer to me till i got up	anger
i feel disgusted by him	anger
im beginning to feel less grouchy but im guessing that thats mostly because the clock is ticking ever closer to going home	anger
i woke up feeling all frustrated and upset again re enacting the moment i had to succumb to the docs insults and arrogance for a favor to clarify truth about my health	anger
i just feel a little out of sorts a little grumpy	anger
i feels petty and small but im just not tough enough to deal with it	anger
i discuss my views on people who take their own lives and why i feel that maybe the people around said person are the selfish ones	anger
i don t feel dissatisfied or lonely	anger
i feel insulted because the statemen	anger
i feel very disgusted at a fact that some body very ill reputed and very disrespected within houston community will commit crimes against a family who was never involved with him and didnt know his reputation of how ill reputed he is within pakistani community	anger
i feel heartless cause i haven t felt sadness or anything	anger
i guess some people pay good money for crank to feel like this but i hated it	anger
in a certain occasion i saw a dog in the street eating something so strange gooey that i wasnt able to eat lunch because i remembered the scene all the time	anger
i have to find myself sitting in front of the consultant feeling furious and increasingly upset at her patronising refusal to allow me to make a choice over the kind of birth i wanted	anger
id also say what i found difficult was the idea of talking about myself without feeling selfish and boring	anger
i just don t know how to explain it to win this race three times in a row is pretty special i feel greedy in a way he said	anger
i just didn t feel like being bothered with	anger
i also feel that it is just as selfish to destroy something because someone thinks that it is too much trouble to deal with	anger
ill admit the heat makes me feel just so irritable	anger
i cant stop myself from feeling annoyed or bad about things	anger
i dont know if theyre paying or not and i feel like it would be rude to ask	anger
i was hesitant to read it because almost all the other crohns blogs ive read just make me feel either totally disgusted so much talk about poop ew	anger
i dont know but i feel it and im tortured	anger
i was feeling very stubborn	anger
i am talking about is that put down extra loud in front of people hurt your feelings and dont care obnoxious never ending telling everybody kind of yelling that most caribbean mothers choose to engage in at least my mother anyway	anger
i feel like his transformation feels a little rushed almost like he is almost revived before he even gets to the ghost of christmas future	anger
im really going to be too busy to do any posting about them for the next few days and im feeling resentful about that	anger
i am feeling so frustrated and why i feel like i know i should be doing more but can t figure out how	anger
i dont like the way it tastes and it looks like a coiled puffy turd sitting atop my delicious cold beverage but i feel like its way too bitchy to make them like remake the drink because i wanted regular whipped cream	anger
i have been feeling a little stressed so off we went down to oak island and a little time at the beach	anger
i feel either really bitchy or really sad and melancholy and the bitchy part i can deal with cuz thats just pms	anger
i am not sure if i feel angry exposed or deliriously happy	anger
i feel offended by it	anger
i just feel really irritated with the whole entire situation	anger
i hate to bring this up but it makes a good point the place were happened didnt get scared in the least at these home made light brights but boston feels the need not only to freak out but their mayor says hes outraged and that an apology isnt enough	anger
im also feeling impatient because i went ahead and put it in the oven before my mom came back from the store with shredded mozzarella i was planning on plopping on top of it	anger
i enjoy things and feel them to the fullest way are things dangerous	anger
i feel angry about your lateness because i think you dont care about what i have to do	anger
i have been somewhat passive and down to earth that i dont hate anyone but a few people who know me better know that i am capable of pretty strong hate and resentment for those whom i feel have wronged me hate me themselves or have hurt those that i love	anger
i dunno i just feel cranky	anger
i held him like a baby in that way we mothers do half loving the nestling and settling into a comfortable spot and half feeling tortured and wondering why we dont spend more time lifting weights	anger
i commute to manhattan for work or a social event i ll see women around my age that dress well and have good hair no frizz nothing out of place and i feel jealous and i panic for a second	anger
i feel like im usually taking on more than i can handle but im so stubborn that i just keep going until i dont have a leg to stand on	anger
i ask myself is it acceptable to feel angry or afraid	anger
i can t decide if i want to put so much stock into it so that i go on my own and try to feel some sense of purpose or independence for something i enjoy or if i should admit that i m simply being stubborn and wanting something more than it s worth	anger
i feel so disgusted at myself somehow like meeh	anger
i feel like she was the one being incredibly rude	anger
i just feel really bitchy my bad	anger
i feel like a mad woman	anger
im crying cuz i feel disgusted by the whole thing and myself	anger
i remember feeling so irritated and impatient	anger
saw my brotherinlaw insulting my sister	anger
i feel slightly heartless	anger
i feel myself becoming distracted i play the notre dame fight song to remind me what i am working so hard for	anger
i am feeling disgusted because i don t want to say no to small children but eventually i do	anger
im feeling impatient or grumpy	anger
i feel like my mind was tortured my heart is breaking	anger
i am trusting you to say what you mean in this exchange of ideas changing chewing its cud to include refection seems like a bait and switch technique which leaves me feeling frustrated though it was probably not your intention	anger
im writing this in hopes of stimulating panic or feeling stressed so i will starting writing my page paper and then study from my two midterms that are quickly approaching days away	anger
i had really bad feelings about them being rude to finn all because their daughter lied and told him that he was the father	anger
i cant help but feel like i am being tortured by her	anger
i hasnt fixed chad yet and im beginning to feel a little agitated	anger
i feel so dissatisfied with what ive written that im not sure where to take it or what to do with it	anger
i touch my face i feel disgusted and have to wash my face	anger
i even feel violent and want to shred something into teeny bits scream into my pillow or slice and dice something	anger
i feel how i dont like to be rushed	anger
seeing a friend making love to a high school girl i accidentally was dragged into this room where the happenings had occurred i was disgusted at the reality	anger
i think i want to go to an aa meeting just to hear the stories but it feels rude	anger
i know that hearing those words is not enough so i ll share with you the reasons why i feel it s such a dangerous thing to do	anger
im not feeling cranky nor neither am i emotional	anger
i didnt really feel like many of the people there were people i cared to play for it seemed like a generally unfriendly crowd and i didnt feel like i had anything in common with them	anger
i feel just fucked up	anger
i doubt he was but for some reason fernando was fixated on it and i started to get the feeling that he was jealous	anger
im feeling a little bothered during my working day	anger
im sure all parents feel this way but hes such a joy and even his stubborn and terror times are something we can laugh at	anger
i know that i cant dictate how others feel about our fucked up world	anger
i could feel it was a bit irritated and i have been doing everything i can to make it not so	anger
i was hesitant cause you know when u just wake up u kinda feel cranky	anger
i fucked up i feel like i fucked up everyday since day	anger
i feel so bitter towards rich people	anger
i tend to make music according to feeling so there could be one day when some dickhead really pissed me off and i ll make a heavy tune to release some tension	anger
i need to try to feel more love and connection when i start being irritated with my son for always wanting me around	anger
i am now a sophomore it still happens when i feel a bit left out and i get jealous	anger
i come from the younger generation and i feel angered reading this article and all the following	anger
i just cant help myself because im feeling too irritated	anger
i am finding it makes me feel fidgetty and irritable to sit with them and play and snuggle and stuff which is sad	anger
ive been feeling irritated and agitated and hyper even for me	anger
im sorry if my attitude to other girls made you feel jealous but i want you to know that only my beloved pet who has all parts in my heart	anger
i feel abit annoyed leh	anger
i feel like i am so fucked up until i write it out in here then i realize ok i am fucked up	anger
i found myself feeling impatient with her because i kept having to repeat details	anger
i feel thoroughly fucked mr	anger
i had a really good friend of mine she was helping me a lot anna and we sat down and i told her what i was feeling and i was pissed off and said i m going to go back home	anger
i feel sarcastic towards this title because i had so much more hope for it	anger
i have a feeling that this job will be more dangerous than what you ve done before	anger
i feel hated his life and took that fact out on his family belittling his children and always making us feel as if we could never do anything right and taking his anger out with physically and mentally punishing us for his life or lack there of	anger
i like drawing the impossible sometimes makes me feel rebellious and or cool	anger
i cant help but feel resentful of the fact that it took two of us to make this baby but the one who has to change is me	anger
i just dun feel the inclination to write anymore it s a vicious cycle	anger
i can describe how i am feeling at the moment and i can t even be bothered wording it differently so awful clich s will have to suffice	anger
i feel angry toward others why	anger
i still feels dissatisfied	anger
i enjoy two way conversations and feel frustrated when conversations are too onesided either because the other person cannot keep up with the speed of my brain my tangents or are not able to reciprocate in regards to knowledge and understanding	anger
ive come up with other random fun crap to draw in even if i dont like the basic setup of the second panel xd had a lazy ass weekend and now im paying the price o o i feel so irritable and antsy and residually lazy	anger
i feel too distracted to know which way is up looking at a simple elegant flower will give me my directions	anger
i just feel like all that im doing here is so petty	anger
i feel infuriated is because crimes like these have continued to occur throughout history and happen even now often without the culprit ever being caught	anger
im feeling a bit rebellious amp dreamy so im posting a palace in france	anger
i went to some exercise classes for a couple of weeks and the results of feeling less stressed about andy and family life were immediate	anger
i was raised differently than him and was taught to apologize even if im not wrong i feel wronged because i havent received an apology because he felt his actions were justified	anger
im with someone who isnt all there i feel more agitated myself	anger
i feel agitated do i know how to quickly calm and soothe myself	anger
i feel impatient with him or inconvenienced	anger
i think about him almost daily as i move through life with feeling begrudged or generally pissed off	anger
i can t feel my juelz santana concert turns violent promoter plans to sue sixshot	anger
i dont know why i feel utterly violent about it	anger
i can feel angered confused sad dissapointed	anger
i feel very called to marriage and i am being so impatient waiting for a husband	anger
i feel very very very cold until i need cover three layer of blanket	anger
i can say that now that rast and i are seperated and i know him and beauty are spending time together whether alone or not alone i do not feel bothered by it	anger
i guess i can still post random post for my own pleasure d feeling annoyed of life	anger
a boyfriend with whom i split up with came over to a friends house where i was visiting with a male friend in a confrontation in another room he tried to find out if i was aroused by my friend by feeling my parts	anger
i want to feel less agitated and less distressed and i want to feel more like things are ok because rationally i know they are	anger
i have a sore throat and i m feeling very cranky and tired	anger
i feel unduly annoyed and discriminated against and her actions are having a negative impact on my health	anger
i clearly understand that im in a bitter mode i feel envious towards others i feel shame for myself to be not able to do things i wanted to do and being a fail in having ideas but unable to execute it	anger
im not available at the moment and it is either because i simply do not feel the need to be bothered or im up to some sort of shenanigans with the doc	anger
im no wallflower and when i feel like ive been wronged backed into a corner or being taken advantage of i will speak out loudly	anger
i can feel really bingey but i just cant be bothered to do it	anger
i feel insulted whenever the monsanto lackeys claim that i would be confused by labeling ge products that is pure disdain of consumer intelligence	anger
i know that feeling frustrated about the way i feel isnt productive so i changed my perspective	anger
i feeling bitchy	anger
i was feeling rebellious	anger
i feel so outraged that whoever did this really wouldnt think about the effect that their actions would have on others and even more so that they will probably get away scot free	anger
i feel like i just become bitchy as soon as i walk in the door	anger
i feel like i have to be who or what others want me to be in order to maintain those relationships and not cause anyone to feel that i dont want to be bothered with them which is what i hear often	anger
i can barely sleep and i constantly wake up in the middle of the night feeling agitated	anger
i feel so petty for holding on to that resentment and letting it be an issue for this long	anger
when someone ignores what i am saying or doesnt let me have my point of view and they monopolise a conversation	anger
i couldnt really complain about how i was feeling going into the race the cold had cleared up pretty completely and the only thing i could really moan about was a slightly sore lower back muscle maybe too much carrying leo around maybe from the massage from mia adjustment from bj rn	anger
when i saw a spider	anger
i slapped a coat of the milk paint on and then blow dried it simply because i was feeling impatient	anger
i feel like im really petty	anger
i really feel just to not get distracted and affected	anger
i went to the mall since i was feeling spendy from the selfanger from being bitchy to skipper	anger
i am left feeling irritable all day	anger
i was feeling spiteful because she yelled at me for not responding loud enough to her after she totally blocked out my voice while asking her a question	anger
i feel like im heartless nw	anger
ill feel less frustrated and more capable	anger
i hate feeling week i hate feeling disgusted in myself	anger
i checked my depth when i started feeling cold and was at	anger
i dont write blogs everything i write seems pretentious and i feel like i cant stand by it and have to justify it with a sarcastic comment or a or something line after	anger
i always get the strangest feeling that it wouldn t matter i ll be hated anyway	anger
i think there are a lot of people who feel very insulted about that	anger
i don t feel snobbish just proud that i know where things are now and that i don t get lost every two seconds at least on the left bank the right bank is another story	anger
im feeling more than slightly jealous that i dont have that same type of relationship	anger
i gotta feeling da bul taewuhbeoryeo burn it up i gotta feeling niga ulbujitneun nal ah neoneun wiheomhae gal ttaekkaji gatsseo get away woooo becuz i m cuz i m dangerous b	anger
i feel frustrated and exhausted after shes been crying for hours on end	anger
i can feel myself getting grouchy as a result	anger
i feel like such a rebellious teenager	anger
i want to be angry at him when he drinks because i think its something reasonable to be angry about something i should feel angry about and even say mean things to him because of	anger
i feel like it was my decade in the sense i fucked up all over the place laughed a lot destroyed my liver and didnt get enough sleep	anger
i feel like this should be so much longer since i was gone so long but there is rarely a moment that im not being distracted around here so this will have to do for now	anger
i cant begin to tell you how that makes me feel he likes to sleep and is a pretty ferocious feeder but he gives me a bit of time between feeds	anger
i saw in the street a man spitting	anger
i feel like this world needs to wake up that the people in it just need to stop being so rude and quick to judge	anger
i feel like ive fucked up my life and ive just went back to how i was	anger
i know i can t save the world i just want to know if anyone else would feel just as disgusted as i do by this	anger
im feeling kind of grouchy	anger
i won t let on what i feel these folks are dangerous	anger
i would not like to say this but i feel a little annoyed when i ask people out and they never fail to turn me down	anger
i feel like a bitter old man its quite silly actually	anger
i know a lot more i feel duped outraged and betrayed and i daresay there are millions who share my feelings	anger
i feel like i had someone and i fucked up and lost them long ago	anger
i feel jealous because you got an american girl doll for your birthday and i didnt	anger
i feel reallly bitchy	anger
i am going to watch a movie it must inspire awe wonder or fluffy girly feelings or else i cant be bothered	anger
i kinda have the feeling that im being despised	anger
im feeling grumpy about having the bag which to be fair isnt very often i just have to re read that letter and it puts things in perspective	anger
i know some people feel that flocking fic is obnoxious so if you want give er in the comments go for it	anger
when i heard that a years old girl had been raped by four rikshaw drivers in our town	anger
i worked in a harbour and emptied latrine containers from the back of the lorries	anger
i feel like when hes not talking to me its my fault then talk myself into being mad at myself	anger
im feeling pretty impatient but positive	anger
i feel erm nonchalantly hateful	anger
i feel hated in cempaka	anger
i feel fucked up inadequate	anger
i feel tom petty a href http hoandrea	anger
i wasnt about to give up on the side he was struggling with though when he still wasnt getting in after minutes i was feeling very frustrated but we kept at it and finally he got it	anger
i feel like taking the stress of gift buying out of the equation allows us or at least me to enjoy the season more instead of being stressed out in mall parking lots and stores	anger
i feel as if it is getting dangerous for me to drive or even carry my son because when my legs go numb my knees get weak and it takes all my strength for them not to go completely out	anger
i feel somewhat envious not of the crushing pressure of that choice itself but of the clarity that seems to have come with it	anger
i wrote it feeling a bit hyper agitated and so on and then i realised that i accidentally hadnt taken my medication for a couple of days	anger
i cant say that i didnt feel offended	anger
i wasn t sure what this gnawing feeling i was having but i was getting agitated sitting around doing nothing	anger
i feel hateful and dark	anger
i face it i ignore it and nothing is making it better ive been completely honest with it and still i feel like im getting ass fucked my body aches my drinking is getting out of control and i cant feel joy	anger
i feel like some of my family is heartless	anger
i have walked in and tried on the dress and bought it and there is no buyers remorse not even when this dress keeps me awake at night to the point that i feel i am being tortured through sleep deprivation	anger
i am feeling the cold already	anger
i dont want the big buttons simply as i dont feel bothered with nice looking button holes maybe next time i have a suspicion they could be the cause of giving up again so to avoid negativity i ordered extra large red press studs that i will attach using a decorative stitch visible from the outside	anger
i try explaining my feelings and someone dismisses them blindly i feel frustrated and disinterested in discussing my opinions because they cannot put themselves in my place and know what i have experienced by living there	anger
i hate that feeling like hes jealous of whats going on	anger
i feel that these posts these articles and these discussions are blatantly dangerous if we dont take action to protect ourselves from both the well intentioned and the quack information out there	anger
i must be feeling very dangerous because i want to write a queen s thief doctor who crossover with rose and ten	anger
i feel society is becoming so selfish	anger
i did ask whether if fathers were made more welcome at supposedly mixed sex playgroups which in practice are usually women dominated they would feel less hostile towards the existence of a few women only playgroups	anger
i was feeling a bit stressed and really upset with what was going on	anger
when my mother interfered in my life	anger
i might one day feel less resentful towards my sewing machine i started cutting strips	anger
i not feel insulted to have what to me looks like a table set for a banquet compared to months chasing down rats and eating grass just to get by	anger
i lay here in the relative discomfort of my bed my shoulder aching and feeling like the outside world is a place i do not want to encounter i cannot imagine a more hostile and and feral place to be	anger
i am apparently left with a looming feeling of dissatisfied satisfaction	anger
i feel frustrated and crushed that my childhood dream isn t happening san diego resident dana johnson told a href http www	anger
i began to feel irritated partially because of a lack of sleep and partially because my expectations were not being met	anger
i feel ebola is more dangerous than aids	anger
i started this quite some time ago and must say it s a wonderful and liberating feeling not to mention that it s impolite to take calls when in a meeting or having lunch dinner with a friend or colleague anyway	anger
i should feel bothered that she was spying but i wasn t	anger
i feel so outraged and violated and sad and now pathetically poor but mainly just violated feeling that i had when i walked out of lime tree	anger
i actually feel very very very offended with my so called friends	anger
i wish i could tell her how it made me feel but she would get offended by it	anger
im feeling a bit bitchy	anger
i feel things for everyone in my fucking life i wish i could just shoot them and then do what i feel i need to do to satisfy my curiosity savage urge	anger
i have a feeling that people like tavis smiley are at some point going to become dissatisfied and attempt to become a thorn in obama s side	anger
i do not to feel so vile	anger
ive been going on many tirades about prop here at notecarder but in truth the revolutionary tone ive taken doesnt really echo how i feel i dont feel enraged or empowered or ready to take to the streets	anger
i am really feeling annoyed about this	anger
i wonder how i can go out there myself how i can leave comfort and warmth and that feeling of intimacy and belonging to do this distracted thing	anger
i hate it and wish i really was giving up my usual pattern is to feel like this for a couple of days and then try again said in a finger quote sarcastic voice	anger
after an exhausting day i came home and wanted to take a bath to relax my father wanted to take a bath first and when he had finished after an hour	anger
i adore books and the best gift you could possibly get me is a book but i always feel strangely selfish when i buy a book that is not a gift for someone else	anger
i feel jealous of other young women who are able to work out and achieve their fitness goals	anger
i admit i was also feeling slightly rebellious because there were about a million things i d rather be doing than dishes especially after the amount of mothering i d already done that day	anger
i saw the video of cena kissing maria and surprisingly i didnt feel like i hated her	anger
i can t see it in your eyes jared how you feel that our thing is fucked up that you re just giving and not getting anything	anger
i was using it to vent out ugly feelings and be vicious and nasty rather then deal with them like an adult	anger
i still feel angry sometimes wondering why me	anger
i wish i could i feel so bitchy telling other people but i didnt do it in a bitchy way it was just a relieving way of letting it out	anger
i woke up yesterday feeling grouchy and tired and took the herbal tea right away and immediately felt peppy and better	anger
im actually going to try and explain how i feel and not just be a bitchy fag and say meh meh im a sad panda	anger
i feel as if i may die from happiness although really hope that doesn t happen because i would be so pissed if i died before i got the chance to see black swan	anger
i was feeling cranky with myself at this point because i had put a few days into weaving this	anger
i couldnt help but feel irritated	anger
i say i m feeling bitchy	anger
i am so emotionally sensitive to everyone outside of the house that it feels emotionally dangerous and unsafe when i am alone	anger
i will let you in on the reason for my benevolent cruelty i know that the poet can bear just about anything and will not feel offended on the condition that you acknowledge that he is a poet	anger
