text	emotions
when it was found that i had gone out of the school premises without permisssion and at the wrong time	fear
i wondered as i started slowly walking feeling very unsure of myself	fear
id wake up in the middle of the night feeling afraid she says	fear
i feel afraid and failure is around me i know that you lord have never failed	fear
i coul oh i don t feel so the camera becomes shaky and we can hear the sound of terry vomiting	fear
i was really feeling nervous	fear
i had to be told thats what i was feeling its mostly just uncomfortable tummy gets tight and its hard to breathe normally because it feels like my organs are being compressed	fear
i bit the bullet and joined a very small gym thinking it would help me feel less insecure than going to a large gym with lots of young fit people who might be there to meet other young fit people	fear
i feel paranoid when i take my daughters to school	fear
i had a dream that i found a grey hair and woke up feeling weirdly distressed about it	fear
i was feeling distraught and replied that if he felt that way its better if we never talk again	fear
i remember feeling apprehensive about this	fear
i am feeling vicariously and a few things have shaken out of my mind tree	fear
i would feel very suspicious of a publisher that actively discouraged me from getting an agent	fear
im beginning to feel a strange kind of deja vu	fear
i was just feeling scared and frustrated	fear
i like to practice the aa methodology of weight watchers which is to say that if ever im feeling frantic if ever im feeling anxious about food and weight if i ever need to get back on track	fear
im back with another skincare review well actually i feel reluctant to make a review of sectret key snail egf repairing gel cream because	fear
i know it is no longer a death sentence but i feel distraught	fear
i feel emotionally insecure now	fear
i will try to expect more out of myself and see if i can overcome the impulse to keep quiet when it comes to topics that make me feel apprehensive to join in	fear
im feeling rather distressed about most everything lately	fear
i think about the dog scratching my toe i feel unsure whether it had even scratched me or not	fear
i feel distressed i tend to listen to certain songs to help soothe myself	fear
im feeling tortured about this and it doesnt feel self indulgent to admit that it feels torturous this is a blog after all i feel like saying i feel like the grim reaper has been chasing us for years and i can hear his footsteps	fear
i heard of that story i feel scared to go to there	fear
i was running with another girl but then i had to turn back because i was feeling seriously shaky and dizzy	fear
im feeling very distraught right now and emotionally not able to be productive about anything	fear
i feel hesitant to try new ones	fear
i feel shaken and yet there are some things that don t change so whenever i stop myself i am reborn because my dream gives me the proof i need	fear
i reach expo i tell myself to walk faster and reach church faster so i can dun look at people giving me the one of a kind look and feel so insecure about it	fear
i had alot of people hate me the past few years and then i ask myself if they feel threatened or if they just cant stand my personality	fear
i go to bed feeling scared	fear
i feel reluctant to advocate too much change in american politics	fear
i came home almost in tears feeling completely overwhelmed and just wanting to talk to someone my sons name came into my mind and as i came in through the front door the phone was ringing and it was my son	fear
i could have focused a lot more on my emotions about feeling vulnerable for having the illness and i could have relied on respect and support from family and friends more and eliminated a lot of traumatic self esteem crushing events	fear
i feel threatened by the muslim population in this country in no way what at all	fear
i feel nervous but happy	fear
i meet people and they ask what i do i feel that i get this strange look when i tell them that i stay at home	fear
i feel like i am always suspicious	fear
i absolutely hate feeling vulnerable and i will do almost anything to avoid it span style color black display inline	fear
im applying to start a masters in january but im feeling very very doubtful about getting in for no real good reason other than there seems to be a theme of me wanting to do things over here and then not being able to do so	fear
i am feeling a bit intimidated	fear
i remember feeling very strange and said i feel like i have had a stroke	fear
i was dumb for feeling so scared	fear
i feel shaky and twitchy and an upset stomach and sweating and i feel restless and the only thing that helps me feel better is smoking	fear
i feel a little apprehensive getting back into things again	fear
i feel a weird twinge when i see pictures of classrooms on facebook or a cute lesson plan idea on pinterest	fear
i always tell my friend recommend a guy for me but when comes for a date i feel very shy and uncomfortable	fear
i feel petrified about going to work	fear
i don t feel like i m afraid of anything you may say	fear
i am beginning to feel quite alarmed as she has been bookmarking local shelters online and virtually stalking certain hounds currently in the prisons	fear
i feel very distraught right now	fear
i know that he must be feeling rather shy	fear
i thought i should be but if it is the same as entering the data in a web browser as i do every day then i feel less distressed	fear
i say feel nervous because i am stressed about my upcoming public examination which is the history subject one of the the subject i hate the most	fear
i feel anxious disconnected uneducated and only partially full	fear
i still feel damnnnnnn shy when people give me the yeah of course i know who you are you re and throws in a recent blog post content	fear
i think a lot of my problem is that im feeling uncertain about my sons future	fear
i feel tortured var fb comment action link href http celebdygest	fear
i fully understand why its necessary its still makes me feel fearful	fear
i hadn t forgotten my prophecy but by pm i was feeling doubtful when the phone rang	fear
i was bullied by my drama teacher who forced me to work in a group for a presentation with a guy that made me feel very uncomfortable	fear
i shouldnt rush it or feel pressured into it	fear
i haven t really gotten over this of i feel so insecure about that	fear
i am feeling really shaky from the beginning of the appointment but i know that i have to get these quads done	fear
im feeling too uptight and too loose that i could not decide who i am or am not anymore	fear
i do feel like i have tons of limitations in that aspect and i can often feel intimidated by other musicians who for example actually play music for a living even if it s really bad music though i might feel a bit sad for them	fear
i found so much confidence in my s and now i feel like my core is somewhat shaken	fear
i was starting to feel a little frantic with the eating	fear
i still cant help but feel distressed	fear
i feel confused and stupid and like i am never going to be a successful blogger	fear
i also feel so scared of the coming stress for this week because it has been like that for the past two weeks	fear
i am so thankful that though things are a bit overwhelming he has sent people into our lives to help me not feel so neurotic	fear
i asked him already feeling apprehensive	fear
i couldnt help but think of my friends dawn and rosemarie along with their siblings and how they must feel losing their mom just a few days shy of mothers day	fear
i feel a frad afraid of the see sea as i know what it is to cros it	fear
i feel paranoid and insecure but do you ever understand that	fear
i feel insecure with him watching	fear
i really cant relinquish quite yet to submersing in that feeling because as always i am afraid its not one i can come back from	fear
i feel vulnerable scared	fear
i feel reluctant to criticize this book at all since i dont read a lot of genre fiction what i liked least here is quite typical of genre fiction and quite probably the very elements that other readers will particularly appreciate	fear
i really cant seem to sit down and get anything typed as it does get me down and makes me feel really restless too	fear
i feel helpless and restless and i want to continually be distracted and comforted	fear
i did but i started feeling very weird like i just wanted to get out of there because stuff wasnt really adding up and i was feeling super awkward	fear
i would have taken more fruit and veggie shots but i was feeling shy	fear
i was feeling a bit skeptical about my frog prince	fear
im looking forward to it whilst also feeling a little startled that its so close due to aforementioned time issues im sure	fear
i dont understand why i feel so so restless when actually theres nothing to be restless about	fear
ive recently found myself caught in uncomfortable loops of negative pessimistic thoughts which leave me feeling agitated and motivated to act out of fear	fear
i have to consider the hubsters feelings and while hes apprehensive hes also hoping for some positive changes in my mood	fear
i myself have always hated the width of my back and felt that it made me look fat and her tiny back width makes me feel so insecure	fear
i remember feeling reluctant but my girlfriend jumped in so i did too	fear
i still feel pretty uncertain	fear
i wake up feeling very distressed	fear
im afraid of not being able to go to the school i want because of suffering grades	fear
i feel so threatened all the time by pretty people i look up to them and loathe them at the same time	fear
i feel easily threatened by other men if they are big and muscular or have good body hair a lot of it whereas i have poor beard growth and a bald chest	fear
i wake up feeling apprehensive about the miler i am meant to be running	fear
im feeling paranoid	fear
i admit to feeling apprehensive about writing the screenplay because it s been over six months since i ve written in that format	fear
i feel intimidated by others and i really don t have the power i need to exercise my authority	fear
i feel so agitated all the time like a hamster in search of a wheel	fear
i did indeed come back with pockets of this the event left me feeling a bit uncomfortable	fear
i dont know why but i always get the feeling of being so invaded and distraught whenever i come across something like this	fear
i don t believe in fate or destiny but i did feel a strange sense of kismet which was probably more of just the right place at the right time	fear
ill be glad when that day is over because im still feeling a little anxious about this whole thing happening again	fear
i could help him without him feeling pressured	fear
i kept on pushing him in a gentle way but nonetheless pushing him for answers because i was looking for him to reassure me about the pregnancy again since i was feeling so doubtful and uncertain about things at that point	fear
i just am feeling really hesitant	fear
i still feel unsure about what to write	fear
i spend half and a quarter of my time feeling insecure and stressing over minuscule problems	fear
i strongly feel reluctant to iron my clothes and i don t really understand how to iron them properly	fear
i feel overwhelmed but super excited about this task	fear
i often feel i am the person of a reluctant pass jot the reason is patted namely chip when often have with respect to breakthrough fresh unfamiliar sealed challenge	fear
i feel apprehensive about just letting er fly	fear
i dont know how people finish off their first year of university because i am struggling and feeling damn restless about it as well	fear
i just cant help it from feeling so insecure	fear
i prayed i could feel myself getting more and more anxious	fear
i am feeling fairly uncertain about most things right this moment	fear
im feeling skeptical about the claims that these arent affected by high winds	fear
i feel more uncertain than anything	fear
i think what upsets me most is no matter how much my life has moved on no matter how safe my husband makes me feel i can still be terrified by the threat of him	fear
i feel weird this morning	fear
i used to feel petrified of the sums that he used to give me	fear
i feel really vulnerable sharing this	fear
im feeling sceptical of it	fear
i feel like i should have been nervous and for sure messed up a billion times but it went great	fear
i do ill always feel restless but part of me knows that restlessness is there for a reason	fear
i am not the biggest fan of heights so i was feeling quite apprehensive about going on the thrilling rides at everland	fear
i though it would feel very strange and uncomfortable cuddling my love in front of the camera and i was pretty giggly when we started	fear
i wouldn t feel so afraid to go to an educational meeting	fear
i am feeling the most vulnerable	fear
i feel that i get most of my anxious behavior and thoughts via his genes and nurturing	fear
i want them to leaves me with a feeling of security in an insecure world	fear
i remember feeling terrified although as i think back he did look a bit like chewbacca from the star wars flicks	fear
im feeling really paranoid lately	fear
i feel inside this life is like a game sometimes then you came around me the walls just dissapeared nothing to surround me keep me from my fears im unprotected see how ive opened up	fear
i am normally better at avoiding the expensive pre packaged products when i go to waitrose but i was still feeling a bit shaken up from the parking issues so bought some extra bits to calm my nerves	fear
i am trying to have a sense of control over it in order to not feel so fearful and helpless	fear
i feel as if im sitting here waiting to be shaken awake from a horrible nightmare and shell be there	fear
i was scared of my own feelings for ivy now i m scared of committing to her	fear
i dreamed the other night that i was dead and no one could hear me the entire dream was spent feeling helpless and voiceless and yet worried about all my responsibilities	fear
i can do i am discovering is put up some limits to protect myself when i feel like i cant control the other person who is making me anxious	fear
i feel like no one wants to get to know me or they are afraid to	fear
i feel anxious as i usually do around this time of night	fear
im feeling slightly afraid also overwhelmed	fear
ive got to learn to be mindful of how i feel all the time not just if im suspicious of a feeling	fear
im not sure if its the drugs or what but im feeling a little less frantic than the past few days	fear
i also found one entry on just feeling shaky that i wanted to post here i want my spark back but i am shaky	fear
i would describe my feelings as being terrified	fear
i think ive had enough of feeling pressured to finish a certain thing in a certain amount of time for quite awhile	fear
im trying to stay positive even though i keep feeling terrified that ill have to suffer multiple miscarriages	fear
im feeling pretty uptight with my body	fear
i left the cardio office feeling anxious and sad	fear
i do feel terrified	fear
i was simply thinking why dont i feel nervous	fear
i remember feeling so intimidated when i first started by what everyone was doing and what they were capable of but while im still amazed at peoples strength and determination ive learnt to just concentrate on what im doing and give it my best	fear
i am in delivery from my back i feel the tortured wings sprouting blackened gray damp with an	fear
i feel so uncomfortable and terrible i can die	fear
im actually glad that ive finally got some company it feels so weird around here without my boys	fear
stranded in the north of fraser island with a submerged wd hire vehicle	fear
i feel overwhelmed by these things a href http www	fear
i remembered feeling frightened confused and scared	fear
i feel pressured by	fear
i feel frightened when my husband drives and there must be many of us who do feel that way there d be a savage outcry from men whose pride had been dented and because they are fed up reading that women are doing well in all areas of their lives especially the ones that used to be male domain	fear
i asked whether if he feel shy around me he said no and he say because im a very active person	fear
i feel myself becoming fearful	fear
i would say that on the point of these symptoms being transient that i feel the paranoid delusional elements are more transient than the dissociative symptoms	fear
i feel somewhat helpless	fear
i need to make a love list cause i am feeling a bit neurotic	fear
i feel vulnerable fearful and childlike	fear
i am very excited and feel like i am the father or something i cant quite think clearly and am agitated and happy	fear
i think its because when you are feeling so insecure about yourself everyone else around you seems to live a better life than your own	fear
i am feeling suspicious of the markets sigh of relief and low volume recovery	fear
i feel frightened like i need to either get back to another student population or return to a form of teaching where i don t control students grades until i build up my armor	fear
i hope it helps but ironically i feel reluctant to go to such a group when i am feeling like this	fear
i feel like im hiding the frightened child inside of me who never had enough time to grow	fear
i hope our love will be the kind that i don t have to feel paranoid of	fear
i have some people in my life that i get along with but i dont have anyone i can really express myself with completely without feeling anxious or stupid	fear
i know how it feels like to be irrationally paranoid to be paralysed by the deepest depressions to soar among the euphoric heavens	fear
i feel like the last years of being assaulted by television that books in one year would be a major accomplishment due the to fact i can only recall maybe books that i have read cover to cover in the last years	fear
i feel it in my gut and im terrified for what is to come	fear
i am really not expecting it somehow it made me feel shy but then it s been a while part	fear
i don t feel agitated either	fear
i can get away with more and not feel as inhibited because a month from now itll all be over	fear
i mean i definetely could feel for and with dana as she grew more and more distressed by rufus actions and the pain of women slaves	fear
i feel shaken and unsure of what i m doing now	fear
i do ask myself why i should feel so much more shaken by the marathon attacks than i do about bombings in iraq or violence in africa or even the fertilizer plant explosion in texas	fear
i feel reluctant goin back to school	fear
i feel pressured by the fact that im only running or miles in a workout or im only burning calories instead of	fear
traveling as the only female in a railway carriage in the middle of the night in italy	fear
i feel weird that she is out there and i cant see her	fear
i am feeling suspicious a href http www	fear
i feel like my wife is inhibited according to her words and that my sex life is finite	fear
i didn t read through were ones i remember writing and remember feeling as if i were being tortured in having to write about these things	fear
i actually have copies of the book i m feeling shy	fear
i have the feeling this time didnt he just mentally and emotionally tortured me and hurt me he is likely to have hurt me physically as well	fear
i was feeling slightly apprehensive about checkups today everything was normal	fear
i must live for me and for you if we were wholly united you would feel the pain of it as little as i my journey was a fearful one i did not reach here until oclock yesterday morning	fear
i was feeling anxious watching everyone else play so i asked to hit some balls and i did alright	fear
i feel agitated its easier to recall the last time i felt that way	fear
i feel doubtful at best and overwhelmed by the feeling that something is wrong	fear
i was feeling a bit confused and all the repetitive history about the light and dark does bog the main plot down	fear
i do not plan to use progesterone this month since i feel doubtful that i ovulated at all	fear
i havent had a job and the feeling is really really weird	fear
i was feeling unsure gifts and messages of hope	fear
im not sure how i feel about leaving my laptop unprotected at a random bar	fear
i don t understand why musicians sometimes feel inhibited	fear
i arrived on the gold coast feeling apprehensive excited resigned and ready	fear
i feel a bit like those uncertain butterflies taking those first tentative flights	fear
i don t feel as threatened today	fear
i hate jealousy i hate feeling threatened	fear
ive had that feeling before and ive shaken lives	fear
i feel a bit reluctant to read it	fear
i feel like a confused child walking through a brothel	fear
i feel to skeptical about jesus to really be a christian but i m too afraid to not believe in jesus and at the same time not being a christian would make me kind of sad since like i said i find christianity very appealing	fear
i think i was feeling vulnerable due to the stress of having to buy a new sewing machine and printer	fear
upon reading a story on a serial killer by the name of henry lee lucas who has been given the distinction of killing more people that any other man i began to wonder if i should take more care for my safety	fear
i would just be breaking in to say that someone else is bloody wrong is wrong and smug and possibly an asshole smearing his own dirty politics all over someone i even loved sometimes when i remembered not to feel terrified or betrayed	fear
i do have more energy and im tired of my house being a mess i feel totally overwhelmed and have no clue where to even begin	fear
i hate feeling vulnerable and letting myself being critiqued	fear
i agree with what you had to say peter presenting the commercial in the old format might make people feel hesitant to seeing the films	fear
i can t travel to cities and constantly feel uncomfortable because it is too overwhelming	fear
i will once again be leaving kk for miri something happened today and it is making me feel very agitated	fear
i don t want a thinking feeling being tortured for my benefit	fear
i dinged a couple of points for the fabric this is a rayon woven that is a bid rough feeling and the weird very short sleeves bodens sleeves usually run long too	fear
i the attorney do if the client is hostile aggressive calls me names and i feel threatened	fear
i didnt want to make her feel uncomfortable	fear
i have a feeling im supposed to be confused and just starting out	fear
i know a lot of plus size women feel unsure of leggings thinking their ankles will look like cankles	fear
i know he has lots of stuff to do and i feel hesitant bugging him too much about what i did	fear
i may just speak up directly cancer tends to talk all around the real issues because they feel so vulnerable	fear
i cant help but feel suspicious of her	fear
i was also having what they call auras which were more like feelings of nervous energy about something that was about to happen no longer any feelings of euphoria	fear
i wanted to get over it and let go of the negative feelings id been harboring so i emailed her back finally and explained why i had been reluctant to reconnect but would now like too and was hoping for her to explain her actions so long ago	fear
i feel so conflicted confused and depressed and there s no words for it apart from torn really	fear
i can remember as a child i can always remember laying in my bed at night after my dad turned out the lights and feeling so afraid of going to sleep for fear that i d never wake up	fear
i feel a little slower and a little more hesitant a little more inward and a little more self conscious	fear
i hate feeling afraid	fear
i start feeling paranoid like i m seeing something out of the corner of my eye that i don t want to see	fear
i get a hypo i feel shaky and hot which is from this	fear
im not used to it and i feel entirely bashful	fear
i feel a bit nervous and explained this to mil	fear
i think things turned to inane drivel when i started to feel like i was pressured to write something every day	fear
i wonder if charro feels threatened	fear
im feeling a little shaky so ill get right down to it	fear
i was feeling restless when i stepped into the kitchen to whip up this crunchy sweet treat	fear
i think when youre young you feel a little less inhibited in a lot of ways to just try things and its ok if you mess up cause youre just a kid	fear
i definitely did not feel that way especially when he knows i was really vulnerable cos i talked to him about dutchie and everything	fear
i feel as though whenever i start to become overwhelmed whether it be with work family friends or whatever i look for a way to escape without dealing with the actual issue at hand and up until now i have been completely fine with that	fear
i feel very uncertain about my future with my a href http www	fear
i had rode him since i fell off so even though it was gatsby i was feeling nervous	fear
i feel apprehensive and worried that i won	fear
i dont particularly like it if it has some redeeming quality i will continue to read it but i think im getting over this feeling of needing to finish the book despite feeling like im being tortured by reading it	fear
im feeling when i wake up apprehensive worried uncomfortable anxious	fear
ive been feeling indecisive about who did something tonight that made me realize i could fall for him if the cards fall that way	fear
i feel like i want to skip this posting today because talking about vulnerability makes me vulnerable and i am uncomfortable being vulnerable	fear
i begin to feel fearful it is instantly blown away as im reminded of his promises and perfect love	fear
i am so greatful for the friends he has given to lift me up when i feel shaken	fear
it was the time when i was in no position to secure a ist class in the msc exam and this was likely to affect my career	fear
i read your post today after arriving back in the keys and was feeling a little reluctant to answer any of these questions from bb because i have always had a strong reaction to cowards quite unpleasant it is	fear
i get the feeling that there are some people in the world who are distressed over that	fear
i notice how different this question is from why i am feeling so agitated	fear
i wish i could just start writing but i feel intimidated and at a loss for ideas	fear
i feel a little strange still posting about the russet street home now that we dont live there anymore but i realized that i never showed you the main ba	fear
i felt ashamed of these feelings and was scared because i knew that something wrong with me and thought i might be gay	fear
i was feeling overwhelmed and having a much harder time keeping up with housework i went to a dinner party at a single general s home and he had a roomba sitting in the floor now i am sure he has someone come clean his house so i am assuming the roomba for was for daily use	fear
i feel bashful to show you my back	fear
i feel a bit unsure because im not sure if i can find another job soon enough and scared too with the bills and utilities piling up	fear
i feel a little uncertain myself	fear
i feel that strange anticipation that seems to be charging the very air this september but i do not know what it means	fear
i keep thinking about this everyday it making me feeling unsure whether my last decision will be the best decision	fear
i see it approaching towards me i feel terrified	fear
i was having in my left hip is gone and rather than feeling hesitant to go back to the gym i m like a kid in disneyworld	fear
i am not sure i have the energy to feel all neurotic right now	fear
i don t know why i feel so scared i feel it all the same i feel i want to be the one both feeling mad	fear
i because a lot of sugar makes me feel shaky anymore and i wont do aspartame and those are pretty much my options for cranberry juice	fear
i feel uncomfortable thanking the traditional owners imagine if someones grandparents stole a stradivarius violin off my grandparents	fear
i really felt for lucy and what she had to go through with charles he has some serious problems that made me feel nervous for her safety	fear
i must say that i am feeling a little distressed	fear
im feeling absolutely terrified but also incredibly excited	fear
i never wanted to feel vulnerable again	fear
im feeling a little hesitant for a couple reasons the first set of recs is going to be bandom	fear
i started feeling a little shaky probably from lack of anything real to eat	fear
i forgot what it s like to feel so unsure about yourself	fear
im surrounded by a ton of epic photographers in my life and to be honest i feel massively intimidated	fear
i need feeling little and unprotected to have peolpe protecting and having faith in me	fear
i can t sleep and i m feeling restless	fear
i just feel confused at times	fear
when i was cycling through the park late one night	fear
i felt fear of the purest kind after a car accident the incident and images of horror kept coming back to my mind i wondered what could have happened to my sister	fear
i remember feeling afraid	fear
i forsee on tuesday or sth that ill feel reluctant to leave aftc because of all the bonds ive forged over there	fear
i began my suad journey in mid june and i remember feeling apprehensive but also super stoked i tend to hv slight polarity in my feelings haha	fear
i was feeling bashful	fear
i personally feel i am fearful that if this continues i might even be okay with doing far more absurd things just because i think its okay	fear
i see the one that look like the picture i feel unsure to buy it fyi i am not a rich lady	fear
i have been wondering why do i feel reluctant to spend time with you	fear
i spent the rest of that day feeling much less anxious	fear
i felt good after feeling a little unsure at the start	fear
i remember when you used to front teeth are lost one always feel shy smile always bow	fear
i feel like showing some support since this tragedy is something that has appeared to really and understandably shaken him up from the phone convo and emails we ve had the last few days	fear
i feel very apprehensive about it all and the long wait is just making the apprehension build up	fear
i was given i feel i acted to shy	fear
i am feeling quite paranoid	fear
i feel a bit apprehensive about getting below kg i am worried i will look skinny or have skin flapping but then again it will be a healthy weight i will have muscle tone and my skin was fine post babies so no reason why this is any different	fear
i feel most vulnerable that i end up feeling most connected to other people	fear
im feeling decidedly uncertain	fear
i am afraid when people meet me they may think i am snobby but i hope when i am being quiet and awkward they realize i am just feeling bashful	fear
doesnt apply	fear
im feeling so uncertain about internship	fear
i feel this person is tortured only by the desire to be complicated and pined for	fear
i feel like i have to walk real carefully so it wont get shaken and just all shatter and break	fear
i miss home so bad and im very confused of my feeling now something uncertain which i cannot deliver what is inside my heart now	fear
i later but i am feeling abit reluctant to go for some reasons	fear
i hated feeling unprotected and alone	fear
i feel a little frightened and out of sorts	fear
i feel uncomfortable theres a good chance i shouldnt be where i am	fear
i was on the treadmill for about minutes when i started feeling more uncomfortable	fear
i feel like things need to be shaken up	fear
i was fired from one job due to my speech and the condition of my voice made me feel very insecure at other jobs	fear
i honestly think im feeling so uncertain because shes so darn young	fear
i never make them feel unconforable or doubtful and do you know why	fear
i feel distressed by the pressure on women to take the life of a child so they can have a better one	fear
i was feeling extremely insecure and i have not yet fully gotten past feeling a bit insecure	fear
i wish i could fully explain exactly how this tour made us feel confused mostly to be sure	fear
i am hoping we will all feel slightly less threatened	fear
im ok with that it feels a little weird	fear
im also aware that changes like this have probably happened countless times in the past of art ed and the only way to deal with them is to stay updated and do what youve gotta do when they tell you to but i just feel so unsure all the time and that scares me	fear
i woke up feeling apprehensive for the first time about the task that lay ahead of me	fear
i feel overwhelmed by the world	fear
i look around my house scattered with lights and decorations half done i feel a little overwhelmed can i get it together	fear
ill admit this i was really scared to board in an airplane o o i was having this ghastly feeling that it might fall i dont know why i am always afraid of falling	fear
im paying now is around a good more per month but i feel that its worth it especially now with mobilicitys uncertain future after the recent telus buyout	fear
i leave in days and it still feels as uncertain as it did a year ago when i began planning this adventure	fear
i what i wanted to feel was confused and shattered	fear
i have just feel overwhelmed	fear
i feel like im running out of steam and i dont know what to do with myself when i get into this frantic state	fear
i find that when i m feeling most vulnerable to things like anxiety is when i m stressed sommo said	fear
i woke up feeling like deaths door and distraught at the thought of all those happy people partying on in glasgow after im gone to middle englandshire	fear
i was beginning to feel frantic because i wanted to yell but i was in the library	fear
im feeling genuinely distraught right now	fear
i felt incomplete without her presence and i feel inhibited in showing my weakness as well as my strengths without fear of judgment in both negative nor overly positive light	fear
i still feel weird though	fear
i tend to retreat to quietness when im feeling vulnerable or sad	fear
i did feel apprehensive about what i would have to face considering past experiences i knew that often life takes control of our fate and all we can do is deal with the fall out	fear
im pissed off that i couldnt get a refund on the drinks tokens but ive just learnt that i can get one tomorrow so i feel slightly less agitated although annoyed that i couldnt get one on the night	fear
i feel not to be terrified for my exams	fear
i can just feel the presense of too many tortured souls in that spot	fear
i would feel anxious everyday leading up to a shift even though the work was not too full on	fear
i am filled with emotions feeling absolutely terrified and on the verge of a panic attack	fear
i feel restless trying to rest but i know i really need too	fear
i understand that white authors and illustrators feel threatened by my advocacy but my advocacy is for native children who deserve the same affirmations white kids get all the time	fear
i don t think i m ugly on the outside but i feel like i can still relate because there are other things i m unsure of	fear
i found myself feeling a bit distressed	fear
i feel like just throwing a tortured character off a cliff would be doing everybody a favor i also feel like the whole point of suffering is endurance and the point of endurance is that you get somewhere from point a to b	fear
i feel so reluctant to go right now idk whyyy	fear
i have that good fortune again but i m feeling doubtful	fear
i feel so weird about that	fear
im lost or feeling uncertain in metro manila and in most of the cities i had been to taxis serve as my safety net	fear
im feeling a little nervous about it is in my mind an even better reason to do it	fear
i want to give her the most secure groundwork i can so that if she ever does feel loss or confused she can come to me and share	fear
i feel somewhat apprehensive about him	fear
i drain down the first i feel less afraid and my thoughts turn to all of the memories we made so many have not even begun to fade your face and your voice they remain with me still i can only imagine what we had yet to fill	fear
ive only worked on a canvas close to this size once before so right now i feel a bit intimidated that is why im taking it slow and working out the details ahead of time	fear
i am beginning to feel frightened because this is definitely not a police station	fear
i must mention at this point that i was unfortunate enough to have agreed to attend a charismatic protestant event at the weekend and was feeling a little shaken and unsettled by it much more so than i would have thought as well	fear
im not dying and im feeling restless	fear
i attribute to men feeling threatened by the idea of female empowerment	fear
i kwok a hospitality professional still feeling reluctant to adopt a social media strategy	fear
i think im feeling weird	fear
i feel it i believe i am no longer scared	fear
i had been feeling a bit intimidated because i had added	fear
the only event i can remember is having a nightmare when i was very young years old i dreamt about a machine which was going to crush me	fear
i feel intimidated any time i start writing a new story she said but this was a special situation given that gay marriage whatever your view is an issue that affects a huge number of people in the united states and elsewhere	fear
i am unable to put in my cents into it makes me feel pretty agitated	fear
i feel her shaky breath against my chest and know she has something on her mind	fear
i feel overwhelmed by something life s catapult hurls at me i m going to rephrase my response	fear
i didnt feel the feeling but saying those words i felt shy	fear
i am feeling so pressured to take back control of our finances	fear
im still feeling shaky and unsettled over the events of last week	fear
i couldnt i do remember feeling uncharacteristically confused about it	fear
i feel less intimidated and burdensome on stage thanks to the girls	fear
i didn t feel too scared until i started to get suited up and was told i would have to run towards the cliff and jump off with the instructor	fear
i love pairing pink and red as i find that although they feel strange to combine they compliment each other so well	fear
i dont know how to get my blog out there but also because i always feel strange inserting my opinions or thoughts onto someone elses space even though i know it makes my day when someone comments on a review ive written whether they agree or disagree	fear
i feel like someone has just taken my world and shaken it really really hard	fear
i will be honest you start to feel paranoid of all the germs that might be lurking in your body waiting to infect your loved one without your knowledge if you get too close	fear
i am feeling lead up a garden path with nothing more than confusion and my frantic mind jumping from stone to stone	fear
i am feeling very shaky without it	fear
i feel hesitant about criticizing how people parent their children but most parents in the usa could and should take lessons from the icelandic parents	fear
i remember feeling confused about what had just happened	fear
i am very excited while at the same time feeling a little apprehensive with what lies ahead	fear
i started feeling more paranoid and having more brain fog again around march or maybe a little bit before that	fear
im feeling frightened by unnamed and unknowable worries	fear
i would eventually feel distressed as i reloaded it with different timing procedures as if i were invading its right to privacy	fear
i started going to yoga a lot mostly because i was feeling very uptight about the fact that i couldn t bend more than a couple of degrees in any direction	fear
i kinda like feeling overwhelmed when you get close to me im not a dainty thing you know im not use to this sort of thing being swept up thrown and handled like i barely weigh a thing	fear
i am feeling insecure and off my game and thinking that mom will have the emotional upper hand and voila	fear
i have here at uni is going to feel very strange	fear
i know that my sweet client would have welcomed my girls but i didnt want them to make anyone feel nervous or distracted	fear
i feel restless but i cannot move	fear
i have been doing this and told god why i wasnt able and now i feel such conviction to be completely vulnerable and to share it	fear
i feel as if someone has shaken me and my head is this odd snow globe only filled with too many thoughts and worries rather than the swirl of artificial snow that will eventually settle to the bottom of the little glass globe	fear
i remind him to tell a camp counselor if he feels uncomfortable participating in a specific activity they wont have potato sack races at music camp will they	fear
i love how you always know what to say when im feeling doubtful	fear
i should be in bed but instead i m wide awake and feeling extremely agitated	fear
i feel i have put on weight which makes me paranoid is it a bump	fear
im not sure what it is lately but i have been feeling restless	fear
im feeling a tad insecure about my book launch for november	fear
i really believe that what i do not only gives practical cooking skills and budgeting advice but it gives encouragement to people who are feeling vulnerable or disenfranchised from a wider community because they have a smaller income	fear
i feels pressured that yuya is in front of him but when he heard him talking about elementary it seems like his spirit comes back to him	fear
i feel insecure because i feel like i am supposed to	fear
i zone out or i feel agitated and need to leave	fear
i love camping and we haven t been in far too long so i m excited but i m feeling a little anxious about doing the whole ordeal with hunter	fear
i was feeling frantic untangled me when i was confused and encouraged me when i felt ineffective	fear
i started to feel nervous	fear
i described how i was feeling the feeling of being out of control and completely restless the fear of what could still happen my obsession with trying to do it all and the fact that it was just not working	fear
ive developed a few strategies for times when im feeling especially shy	fear
i remember the day i woke up with the tube down my throat feeling like i was being suffocated and terrified and waking up to the man that had done this to me	fear
i feel agitated and i dont know what to do	fear
i did was to feel for our pockets cause he looked suspicious	fear
i woke up feeling kind of overwhelmed	fear
i guess i blog when i m feeling insecure or really	fear
i feel like hes agitated	fear
i feel about dean so if i m going to be that distressed by the episode well i was freaked out	fear
i feel so overwhelmed at times	fear
i feel like a bashful little girl when i think about the home ive made here how much i love and truly care for the people i know and how i dont want this one to slip away like they always do	fear
ive been dealing with feeling very insecure lately	fear
