text	emotions
i feel all yelly and grouchy and impatient	anger
when i was about to clean the draining board and saw it looked underneath the sink i live in a students hostel	anger
i feel that this is a recipe that is going to generate some derision and will probably be utterly hated by at least half of the people reading this but stay with me on this	anger
im in a hurry or feeling irritable for any number of reasons i then skip to the shirt needs to be picked up	anger
i knew their facebook was a highly glamorized version of their real life i couldnt find a way to feel less envious of their life and more satisfied with my own	anger
i write this i feel like i should be more angered or empowered to fight back and yet i hardly hold enough motivation to get off the couch for a glass of water or bathroom break	anger
i feel that sometimes i become stressed	anger
i feel rude if i bbm non stop	anger
i was not feeling angry	anger
i was thinking at am how interesting it is to me that i almost feel more stressed this month than i did about the house nightmare	anger
i feel jealous paperback	anger
i very selfishly feel wronged in some way	anger
i said about my feeling about your company it offended your self esteem maybe	anger
i am feeling stressed i know that a cup will put me at ease	anger
i admit it i am feeling really grumpy this morning	anger
i did see some things that i would never have done myself for the movie adaption but feel that if i did not read the book it would not have bothered me	anger
i never feel at all irritated by traffic with rose s theme humming the speakers	anger
being slandered by friends	anger
i would feel like he s being greedy cheap or insensitive	anger
i secretly like the gratification of appealing to the opposite sex but at the same time i often feel offended or disgusted by being judged like a piece of meat	anger
i will give no comment from now on i knew if i ask you to continue to study and you may hate me if you feel so wronged after you went to shanghai	anger
i was feeling so pissed in the evening and decided to just go out to de stress	anger
i start to feel all angry and emotional	anger
i always want to help people out but it often comes at my own expense and i wind up feeling resentful	anger
i feel like i hated them when we argue	anger
i feel rather petty and stupid	anger
i feel jealous i m that creepy creature that seeks for attention all the fucking time	anger
im feeling really pissy and bitchy antm	anger
im starting to think that it might be those times when i feel deeply and personally offended	anger
a friend of mine was telling jokes which i felt to be very disgusting	anger
i feel like its nothing but im jealous	anger
i was just sitting with the feelings and noticing that i was waffling between anger and sadness and feeling frustrated because maggie drove me nuts and i also love her	anger
i feel stressed because you are somewhat tensed up amp unconsciously or not venting it out on me	anger
i get the feeling that you would be just as hostile to this particular candidate even if hed tried to start out by running for precinct chair or something	anger
i feel selfish in a good way i can focus on myself my dreams and my health because those are the most important person in my life right now	anger
i have the feeling that im going to be stubborn about it	anger
i should post an image of my new tattoo which i got done in kavos whilst feeling rebellious	anger
i wanted a pair and frankly i feel pretty annoyed about this still	anger
i was thinking today about blogging not unlike i do every day and i said to some girlfriends i feel like a bit of a tortured writer	anger
id still like to have more to go on than this feels greedy	anger
i am feeling very aggravated depressed fustrated depressed annoyed depressed irritated ad depressed right now	anger
im already feeling less grouchy	anger
i feel that telling others directly what their mistakes weaknesses are do not work with rebellious teenagers	anger
im grabbing a minute to post i feel greedy wrong	anger
i feel bitter about many of my relationships	anger
i kept feeling distracted knowing that he wasn t really gay roos told me	anger
i cant help it but feel cold in me	anger
i feel so insulted and wronged i cried lo wtf is this	anger
i feel angered that he s still in akld that he s got something to smile about that his self esteem is relatively in tact	anger
i feel little envious with my friend who was accepted in another	anger
i said it feels rushed	anger
i even feel more disgusted when talking wif them	anger
i was feeling a little frustrated and kept having urges to eat things i shouldn t eat	anger
i feel not even trying to be a child not trying to be greedy or selfish	anger
i have a feeling some people may have been a little annoyed at me winning all the prizes	anger
i did spend week feeling very angry	anger
i know i probably sound really judgmental but im just saying how i feel something that has really bothered me recently is when the yw pres said that everyone had to help with new beginnings	anger
i feel stubborn and want to hold on to my anger	anger
i feel tortured a href http wolfen	anger
i finished the thing on the shore feeling irritated	anger
i feel like being violent and abusive but i cant	anger
im feeling quite impatient though as i want to meet the little one so badly but im hoping november will roll round real fast this year	anger
i feel aggravated maybe its because im tired	anger
i feel envious of couples	anger
i remember feeling a little irritated	anger
i no longer tread with mud on my shoes because i choose to wear no shoes i choose to wear no feeling of love in the day where you hated me	anger
i just wish the essays hasnt left me feeling oddly violent for the midnight hour wanting to shake him and yell elaborate	anger
i am feeling very bitchy	anger
i feel like being petty and childish	anger
i still get the feeling that she is annoyed with me on some level but i still can t figure out what it might be about	anger
i probably will take my knitting and go down into the basement and watch nascar there even in the summer the basement feels too cold for bill especially now that summer isnt really here	anger
i feel impatient because i cant seem to win the worldstage tickets ugh shit i forgot to press some shit on the website so now i have to wait hours again for the tickets	anger
i feel greed greed greed greedy greedy i want to inhale him i want to mold myself into him i want to talk with him about everything	anger
i also love animals so much every time i see meat i feel disgusted	anger
i feel selfish lol i know i am to blame for it but its not like im not trying	anger
i can get oddly creative when i am really feeling stubborn	anger
i hate feeling that i am dissatisfied with my current job	anger
i want work i don t feel vile hatred towards each morning when i wake up	anger
i just wish i didnt feel so grumpy right now	anger
i just cant help but feel extremely jealous of them because theyve been together for a year and half and luke and i have been together for and a half and i have nothing	anger
i said when are we all going to get tired of feeling outraged	anger
im actually is feeling quite irritated	anger
i was feeling a bit grumpy and felt i needed to respond	anger
ive only lost lbs and inches in a week motherfuckers and ive just been feeling way bitchy this week	anger
i forgive myself that i have accepted and allowed myself to judge myself as bad and nasty when i feel agitated within me not realizing self judgement is not the answer rather just breathe through it	anger
i feel frustrated when my social options are limited because i m a female	anger
i feel like ive started to say something dangerous so let me back up	anger
i look at her i still feel that greedy selfish need to keep her all to myself	anger
i feel very insulted	anger
i was feeling in a vicious mood and fought a little harder	anger
i accepted more or less my situation and just try to improve my life but yes if i feel jealous it is because i realize that i never can have my dream come true	anger
i felt so exhausted by my feelings that they are like violent tides yes of the kind portrayed in dreams	anger
i just come of my cushion i can feel a bit grumpy or dissatisfied for a minute or so again no big enlightenment experience	anger
i attend an exercise class which i love and feel really works but during the rest of the week i just cant seem to be bothered	anger
a drunk man attacked his wife and wanted to humiliate her by insulting her then he turned violent and started to beat her in front of her child she left it happen without saying a word in order not to make things worse i watched the scene and tried to calm the man	anger
i feel like i ve been more irritable fake with people than i used to be and that s not me	anger
i feel a little obnoxious reporting my weight every few days this is something i am working my butt o	anger
i am feeling selfish because of my choice to cry in the bathroom of another country on thanksgiving day	anger
i feel so despised like she has contempt for me	anger
i do know the next time im having a glass of red wine im tossing a big ol ice cube in it and if im feeling really rebellious i may not even swirl the glass or sniff it and i recommend you try the same thing	anger
i feel furious at the world for causing me this affliction	anger
i have a tummy issue and i am feeling very angry about the ongoing hurt with all that is happening tantrum when god smiles on me and gives me something beautiful that shows me	anger
i really don t want to hurt my relatives feelings or appear rude especially at a funeral	anger
i already feel offended or not taken seriously however i can turn very fierce emotional and unforgiving	anger
i dont really object to it and neither do i feel insulted	anger
i feel extremely irritable and im getting annoyed at really stupid things and i hate it cause it makes me feel like suchhhh a bitch	anger
i make a choice either to be a prick or to be sensible and whichever direction i choose inevitably has a receiving party who has all the right in the world to feel wronged	anger
i do love this picture and feel envious of the stret	anger
i also feel like ladywithab as far as being disgusted to think that its normal for our men to look around dream	anger
im feeling something between furious and asleep like ive just woken up and stepped in a bear trap but some kind of hangover prevents me from feeling anything but extreme aggravation at just having walked into an arbitrary bear trap	anger
i feel sort of fucked	anger
i couldn t help but feel angry about my loneliness and jealous of all the time and attention jude got and i couldn t help but pin all my problems on him	anger
i still feel slightly angered at how unfair things are on other people	anger
i feel really impatient right now	anger
ive hardly been off campus in at least a week but today i went into town for a few errands and though i started out my excursion feeling irritated by the city and everyone around me i met more than a few nice people along the way who brightened my day and reminded me why im going to miss ghana	anger
ive had perfectly polite people knock on my door to talk to me about god and though i try to be polite back i find myself feeling annoyed	anger
i nikki i get the feeling that yuno is really pissed	anger
i feel its rude for the other individual to respond to voice or text messages	anger
i feel irritated annoyed tired and just plain pissed off	anger
at an undeserved attitude toward a man	anger
ill update more another time cuz im feeling really bitchy right now	anger
i just feel irate and frustrated	anger
a friend started to shout at me he called me an old frump	anger
im feeling cranky that the damned gents make me lug all that food up and down the hill because they cant be bothered to come up to the barn i remember that this was the life i dreamed of as a little girl in brooklyn where there were no green fields full of horses	anger
ive been realizing that this girl of mine after many many months of trying is just not getting there with night weaning shes and since its been a full decade since ive slept through the night ive been feeling a little impatient	anger
i feel selfish when rushing around trying to do something knowing he cant be speedy any more	anger
im starting to feel a little stressed out mostly because of scheduling conflicts and general disorganization from nomen	anger
i am feeling so grouchy such in a bad mood that i told pieter to call his parents and ask them if they can have dinner at their house tonight instead of ours as planned	anger
ive actually tried to cultivate it as in i only write in this post when i feel really really annoyed by something	anger
i feel like the judges really bothered about the costuming process	anger
i look at some friends and i can t help feeling envious	anger
i disagree with my folks on and feel quite enraged about when it comes to attire or demeanour	anger
im really feel so fucked up	anger
i feel like hes going to get annoyed with me really soon and thats not even my pessimism speaking	anger
im feeling frustrated at the moment	anger
i look at them and i cant help but feel envious which is something i have tried to cut out of my life	anger
im feeling hostile and possessive and inadequate	anger
i feel like im constantly getting offended	anger
i started to feel so jealous	anger
i do it ends in a catatonic fit of depression or feeling resentful at people who are just trying to make sure im the best person i can be	anger
i feel bitchy saying it but i think that next saturday i just want to be alone	anger
ive just recounted one of the biggest regrets of my life to someone and am feeling really agitated now i just do not feel at peace i am so bitter i cant believe how much more i could have done with my life should the circumstances have been changed just that little bit	anger
i feel easily pissed off whenever they talk to me or ask me questions	anger
i feel kind of bitchy for not really hanging out with friends at school but really i wanted an isolated break	anger
im kissing all the boys and the girls alongside im not myself tonight feels insincere and appropriating	anger
im feeling extremely bothered that i cant edit any of my photos at the moment	anger
i travel quite a bit around from one place to another but it doesn t feel rushed or stressful	anger
i feel too distracted with any blasting music nowadays	anger
i am feeling more and more annoyed with the comfortableness of our culture of the material security that in all reality is false	anger
i feel hateful to myself and to god	anger
i found myself actually feeling insulted for being irishman for the first time in my life	anger
i give him what he needs i feel the demon inside me caged and furious wanting to claim what belongs to me	anger
i feel about him too i ve never hated to love someone as much as i do him	anger
i feel bitter to the ones who compare me to the people even if they know that i did better	anger
i would apologize for all the cursing in this post but that s how i feel i m still really irritable and mad and want to tell the world to fuck off	anger
i feel physically and mentally tortured the whole week	anger
i have a bad feeling that i am going to get very aggravated again tomorrow	anger
i feel like the mad hatter in alice in wonderland	anger
i sat in my office feeling pissed off for a while	anger
i was feeling enraged	anger
i am in this situation where i feel like i have somehow wronged ryan	anger
i feel more rushed	anger
i couldnt quite figure it out but i was feeling grumpy like i was stuck in such a rut of work pick up monkey go home make something b o r i n g for dinner clean up go to bed	anger
i also feel really greedy and inconsiderate of others when i ask to be trained on anything	anger
im lying in bed and its noisy outside i feel agitated and i start to imagine things and when i fall half asleep i get nightmares i cant escape from	anger
i feel fucked	anger
i feel so rushed to establish myself as an adult or prove myself despite my own detriment	anger
i was feeling a trifle grumpy after my unsatisfying meal at chopstix and i demanded a dessert	anger
i am years young and i feel that in my years i have never met a person so stubborn when they are wrong on several issues	anger
i wanted to mention a few of them as well but please forgive me there are just too many to mention them all and i don t want anyone to feel offended when i should forget to mention him or her	anger
i was sitting in our room with the door closed putting on some make up when i start feeling this cold draft	anger
disgust of drunkers and of blood	anger
i am swaddled and i dont know how i feel about this my parents are my vile oppressors	anger
i can feel an impatient line growing so i start planning my course of action	anger
i feel like lately ive been losing myself in my petty attempts at worrying about everyone around me	anger
i feel too stubborn to tell	anger
i feel myself starting to grow impatient	anger
i named my blog conversations at the bar because often the bar is the first place we head to when were feeling stressed depressed or repressed	anger
i didn t say you shouldn t feel outraged by it but i was gt gt referring to people who d only feel outraged by this and not by let s gt gt say a person being thrown off that cliff or shot in the face	anger
i feel the whether how distracted i get by other things during the week	anger
i get in my head when ive had a little too much time on my hands and im feeling rebellious and dont want to be edited	anger
i look at old people and i feel jealous	anger
i feel like a grumpy old bum but i dont mean to be but the essence of what i want to pass on is to communicate with one another as this is what the group is all about	anger
i feel like im the one whos hated	anger
i could crank out pages even when my muse was feeling grumpy	anger
i used to think this feeling very selfish and not of god but the more i think about it the more i realize that we are made in gods image and because of that it brings us joy to love one another the same way it brings god joy to love us	anger
i think the bill would have been less but i was feeling bitchy so i had apple tinis	anger
i feel disgusted and ashamed to have been part of such a sickening crime that robs these kids of their innocence and affects them negatively for their entire lifetime	anger
i really feel like i majorly fucked up and i m pretty pissed at myself about it	anger
i think its a feeling most people get when they think about doc savage dan fortune captain hazzard et al	anger
im also feeling annoyed	anger
i am feeling a bit envious about this guy so i am going to share with you my deepest thoughts about him and perhap	anger
i might feel envious of maybe smarter people of maybe a co worker who is doing better than me at work of someone who is better in studies than me etc	anger
i decided then that i was about to curl back to sleep feeling more annoyed with kenny than ever	anger
ive been feeling very irritated which i wish i could take back my actions	anger
i understand their anger at feeling duped and am just as outraged by this brazen incident as they are the backlash their reactions are having on indie and small press authors is significant	anger
i islam and preachers of pan arabism whose feelings are roused only when it is arabs who are wronged	anger
i no more was feeling greedy we was able to stick to the exclusive nited kingdom problem as encouraged	anger
i don t feel quite so agitated thinking about it that way	anger
i can think of a million after the fact but right when theyre asking me i feel like its so rude if i dont give it to them	anger
im always sneaking peeks at instagram while at work on saturday and sunday mornings and feeling a bit envious of others weekend morning posts	anger
i feel frustrated or overwhelmed my arms throb and feel tired and heavy as if i m carrying a big load	anger
i allow myself to feel a little insulted by claims that all i do is guess market direction	anger
im sure were all well aware of this its sometimes hard to not feel a little envious of that blogger with the designer wardrobe time to cook cupcakes every night and a seemingly perfect job	anger
i genuinely got the feeling that carter and cameron just despised him and were using him like a packhorse that you have to whip to make go faster	anger
i was tossing turning and feeling extremely agitated	anger
i know now makes me feel outraged	anger
i am having the pms and feeling very grouchy and cynical and woebegone	anger
i came early so i didnt feel rushed as i venerated the icons	anger
i feel escapes to cabinesque places help me to forget but the rude awakening monday morning is almost too much to handle on some days	anger
i am always in motion it feels and for the most part i never feel frustrated by it	anger
i am feeling agitated and disjointed tonight	anger
i am way behind with my work on the fantasy novel and i feel very frustrated	anger
i should never take care of my kids because sometimes i feel resentful too	anger
i painted a few more little canvases last week that left me feeling dissatisfied ok	anger
id have to get to the class for eight dance for an hour nine get home ten if im lucky eat i cant eat before a class as dancing when full makes me feel vile sit around digesting etc ish then get to bed and try to sleep before getting up unnaturally early	anger
i feel for vets the animals whose lives they save are always going to be hostile	anger
i have suggested in other posts that this feeling of certainty can be dangerous as it allows blind acceptance of things not true	anger
i feel like its a vicious cycle	anger
i wanted him to feel i was pissed at pete and had no idea who this joker was but decided that taking my annoyance out on him even in a non verbal way would give me a jolt of adrenaline	anger
i always hear that i m so beautiful but yet it doesn t even matter i don t even take it as a compliment anymore because i feel like inside i m fucked up	anger
i feel that i have had this in my body for all those years that the doctors were calling it ibs and never bothered to run a ct scan but instead gave me a myriad of pills to minimize the symptoms rather than trying to figure out what the real cause was	anger
i have the feeling that fury wont be bothered by my saying this	anger
i feel that this is a dangerous path to take as a user i know that i am not alone in disliking the feeling that i am been harassed by a website that i have visited once whilst i am researching a particular purchase	anger
i feel rebellious against the standard and its a secret great thrilling drive that few know or is closed minded to	anger
i feel petty thinking about how we only get a week for christmas this year while an innocent senior girl is having to deal with adult problems	anger
i know what it is like to feel hated to be miserable to stay awake at night fretting over the next encounter	anger
i have a friend or family member there i always feel rushed because i know they arent as interested in the products as i am and probably dont want to spend their entire day at sephora	anger
im now wondering whether the reason why we always read about these brilliant but tortured artistic souls is because they feel the need to be permanently pissed and at war with the world in order to create	anger
i feel like i m always stressed worried or upset about something	anger
i feel like erm rebellious cos mummy always says please dont eat mcd anymore pleaaase	anger
someone not responding to my criticism	anger
im not sure if i should feel offended or not but everyone assures me that its very cute	anger
i was tired or feeling a cold come on i d ignore all symptoms and head out for a late night with friends or the more popular term rally	anger
this emotion has never been an intense one	anger
i also feel things that would have bothered me before don t anymore	anger
im not making any progress and feel extremely distracted	anger
i feel could have been avoided with some blazes markers or cairns i was very annoyed at this point	anger
i might be getting sick and im feeling grumpy and bitchy and the whining may or may not be related to that or the sleep study	anger
i was writing and feeling frustrated experiencing a lot of tedium in the process when i remembered to write down what i was actually thinking rather than what i thought i should be writing about and thinking about	anger
i am tired of cringing when otherwise nice people thoughtlessly use the word tired of feeling outraged when it is employed with the cruelty of hate speech	anger
i wanted to bring out the fun in him with color but represent some of his maturation and higher self esteem by adding some refinement pastels and darks to make the brights pop and feel less obnoxious as though he carefully considered every outfit and palette	anger
i feel it pulling amp i feel a ferocious passion amp intense strength that allows me to protect it amp to protect them	anger
i reached the bus stop and realized that i had forgotten my bus pass	anger
i dont know why but i can feel myself becoming increasingly irritable and bad tempered as the day goes on	anger
i feel cranky inside because i want to get to a yoga or dance class and there isn t time	anger
i know this is technical but to me it was interesting and it helped me to feel less stressed about the process	anger
im feeling stressed i get outside and stomp it off	anger
i said feel annoyed	anger
im blocked i could at least be doing something constructive my room needs a major cleaning for instance but i feel agitated if im not at least doing research for this story it does require a lot of research	anger
i can feel so petty towards her	anger
i feel annoyed by myself for being so useless	anger
ive just got out the shower and i feel absoultely repulsed and disgusted at my body	anger
i feel agitated ativan for those who need to know but im home im healthy baby is good and akiva is already adjusting	anger
i was feeling so impatient and again my faith was being stretched	anger
i cant stand having to live a life for me i feel selfish working for money i feel the reason i dont think ill ever love what i do is because i have to make money in order to want to do it	anger
when my fathers new fiancee treats me like a child she does not trust me and constantly misunderstands me i get particularly angry when she says nasty things about my boyfriend with whom she works	anger
im not feeling emo just aggravated at myself	anger
i adds though shige feels that tegoshi hardly remembers the other since taka was only around for one song and it s probably his most hated song to date	anger
i feel completely agitated praying whoever it is please don t let him choose me please don t let him choose me please don t let him choose me	anger
i feel distracted when there is a lot going on instead of just being able to focus on the lord	anger
i am feeling insulted	anger
i do feel disgusted towards your act	anger
i feel individuals can similarly get distracted by an interface with too many functions	anger
i did feel that the ending was fairly rushed and didnt provide the closure i was looking for but regardless this was historical fiction at its finest	anger
i wish for free time yet when i get it i feel dissatisfied like im wasting time	anger
i feel so petty and dumb for getting mad at something or someone thats out of my control	anger
i didn t feel frustrated or lost	anger
i could feel his eye twitch in annoyance he hated when humans got snippy with him	anger
i close my eyes and feel the sensation of the cold smooth skin that glides along the tongue and softly lodges itself into a comfortably warm position next to your inner cheek	anger
i am feeling truly impatient or angry when she is really struggling with her behavior when brayden is having a bad day we pray	anger
i also cant sleep because all my life feels totally totally fucked and it makes no sense at all on one level i am sober and therefore all should be well but i have been living in so much self centered self willed thought and action and iam in such a world of pain right now	anger
i went stash diving the other day to get inspired for a new project i couldnt help but feel a little frustrated dont get me wrong i love the yarns ive bought or been gifted over the years but it can be tough to find patterns for a mere yards of this or yards of that	anger
i think im feeling grumpy after all of this i know i shouldnt because after all they couldnt be home and im grateful that at least i could be home but after all that excitement i am just plain tired	anger
im feeling kind of dissatisfied	anger
i see he laugh with that girl i feel jealous amp sad at the same time	anger
ive dealt with them for about six or seven months now and i can tell you from first hand experience that they are one of the most ungrateful hellish seemingly unfeeling most hostile work environments you could ever place yourself in	anger
i can kinda ignore it i think its been about since my blood started doing this the problem is when i can feel my blood and its doing some rather impolite things	anger
i look forward to those questions that ask me why i feel the need to be so violent and do i ever feel that i ve gone too far	anger
im tired of feeling tortured	anger
i feel so fucked up right now not having anybody to talk to or with	anger
i feel like i was being tortured	anger
i feel soo completely outraged and pissed that i want to go and kick his ass myself	anger
i feel like keeping my distance from you when youre mad stressed because no matter what i do it just makes you more angry at me	anger
i feel like a total bitch these days and im do easily annoyed	anger
i began to reflexively agree with her but couldn t long suppress the look of puzzlement that generally assaults my face when i feel vaguely insulted	anger
i feel impatient to do something like i have this always buzzing driving need to get going and like i ve done nothing	anger
i confess i feel like i am going to contract some vicious disease just walking past the boys bathroom	anger
i have never been terminated before and it just feels bitter	anger
i know its silly but i still feel pissed off	anger
i need to take my own advice and the advice of many many writers who i admire get the butt in the chair every day even if youre feeling distracted or stressed or whatever	anger
i want to tell him what i think and how i feel that even when i hated him i loved him and now that i like him i love him even more	anger
i am feeling really annoyed and angry yet really relaxed alright then	anger
im so tired again i feel like im being tortured having to stay awake	anger
i am probably leaving many out so please do not feel offended if yours goes unmentioned	anger
i told my sister that it had to stop it was getting to the point that every time her kids addressed me i was feeling angry	anger
i dont argue very much but if i do its because its something i feel very strongly about and probably will be too stubborn to give in	anger
i viewed the emphasis on feelings as dangerous	anger
i think im feeling this grumpy because i need to purchase comics and i cant	anger
i feel really furious even now at that little sth that could speak japanese but me	anger
i feel distracted and derailed	anger
i go when i get bored or stop feelin bitchy	anger
i went down feeling irritable and my mom asked me to eat something	anger
i change so that it doesnt make me feel violent	anger
i feel cranky and out of sorts i would like to make a plea for old rules rather than his recurring take on new rules	anger
i was still feeling grumpy about the room but her cheerful greeting and sweet smile saved the day	anger
i feel hated there but had to remind my selfish self that none of this was about me	anger
i feel like a frustrated voyeur only seeing half the story	anger
i am so impulsive about speaking up restraining myself makes me feel enraged and invisible	anger
i was feeling grumpy and even more not myself	anger
i also feel as though this assumption is rude as soon as they are informed they are married the next question follows do you have kids	anger
i feel like im so furious	anger
i would just want to hang out with just the two of us but then we end up inviting other people and i would feel bitter towards them like they just ruined everything but i would keep it to myself and just try to be nice about it	anger
i hate feeling jealous i really honestly do	anger
i enjoy snow and i feel envious whenever i hear of a faraway blizzard	anger
i felt some embarrassment for not even making it to the interview process then as time went on i started feeling insulted	anger
im feeling heartless	anger
i feel highly aggravated much like my nether regions and i m almost not in the mood for writing	anger
i feel some bitter mouth you you really willing to dov	anger
i actually decide to hole up at a hotel for a few days where i have sex with a stranger and feel more pissed	anger
i feel george was as wronged as any of those he unintentionally hurt and i am still forgiving them	anger
i feel so angry i want to scream at him to kick and to claw at him to get this rage out	anger
i cant look at certain pictures without feeling hateful and for no particular reason	anger
i just creep back to normal after i feel like ive tortured myself enough i guess	anger
i have been feeling really resentful that is the only way to describe it	anger
i just feel so stubborn and rebellious that even though i know writing them is about integrity of my self care i still skip them	anger
when my chief accused me of an error that i hadnt made	anger
i feel like i can sift through what may seem feel a petty or cheapened understanding of faith and i can see the depth in the folks still	anger
i feel like i am being obnoxious by posting every three seconds	anger
i ought to get up straight away but i snooze the alarm just once it feels cold in the bedroom and its so coccoon like in bed	anger
im wondering what would motivate a person to hold onto hate toward another when feeling and being hateful feels so distressing	anger
i feel envious and a little mystified	anger
i feel petty and small in saying that to you though	anger
i complaining getting myself feel so annoyed at his detached behaviour	anger
i was suddenly feeling a little bothered that her bonding time was being interrupted	anger
i am constitutionally allergic to ecclesiastical interiors probably because of my radical protestant roots and pagan inclinations i feel positively repelled by that cold damp sepulchral force field emanating from most churches	anger
i feel heartless when i make fun of someone in order to get other people to laugh	anger
i say all this and i am excited but i also feel like a greedy little pig	anger
i feel really petty and mean bitching about work so i made my last post private	anger
im tired of feeling hateful	anger
i do remember feeling a bit distracted toward the end of the film though	anger
i do hope the weather brightens this afternoon as i would love to go over the fields with the mutts feeling a little jealous as bear is becoming more daddys boy than mammys why because he takes him out everyday	anger
i thanked her again for helping me i think she feels just as frustrated that this is still going on	anger
i want them to feel insulted	anger
i try not to show that i feel jealous	anger
i mean it should probably go without saying but today im feeling more resentful than down	anger
i whimper feeling like a stubborn child	anger
i feel as though men do tend to be more violent especially towards women	anger
i was feeling so spiteful i brought it up and i saw the hurt in his face	anger
i woke up feeling icily cold as if the a c was on and set way too low	anger
i feel more sarcastic more hardened more realistic	anger
i both understand and feel furious about	anger
i realize that when i m feeling irritable i mentally tag that as something to change	anger
i do that to focus on my own success makes me feel selfish	anger
i feel that i am in quite a vicious exacting mood with my books at the moment and if it s not in my mind right i ll spend the whole time whinging mentally whilst reading and picking holes in it	anger
i need to stop feeling frustrated by my body and just accept this is how it works	anger
im feeling greedy	anger
i feel irritated with the spray class digg title digg this	anger
i dress to express personal pride the more pride i feel and there s nothing vicious about that circle	anger
i feel like the smartest person around everyone im with day after day i just become so aggravated with anyone around me	anger
i really feel wronged i dont let go of it	anger
i hate the false feeling of hope that the rom com tries to give you its not real you will never be that fucked up girl that the amazing babe falls in love with that will never be you	anger
im not feeling so hostile toward my own people	anger
i never really thought i d feel angry at you of all people but i do now	anger
i reread for comfort the familiarity of a book whose plot i already know is easier to deal with when im feeling stressed than a new to me book with all its unknowns	anger
i feel like most of my life people have translated that to you can walk over her she cant be offended she has no opinion will always be loyal	anger
i hate it when people pat people on the back or promote charities or thank crowds or talk about the importance of voting or awareness of causes or supporting the troops and other such goodness that almost always feels and sounds insincere	anger
i would like to make my books feel dangerous but the clincher is not making them frustratingly dangerous or boring once the player realises that they can do anything and not die	anger
i feel i want to write something how dangerous is that	anger
i feel dissatisfied with the idea of having such little faith in my life	anger
i decided that instead of focusing on the things i wanted to let go of id think of the things i wanted to hang onto the very same things that came about as a result of the time i was feeling so grumpy about	anger
i just don t like that feeling when you re jealous	anger
im feeling impatient	anger
i feel offended for religious people	anger
i have so many things going through my mind and im feeling so distracted	anger
ive been feeling pretty fucked	anger
i have to say i feel a little offended that our town is in turmoil and you sat back and didnt tell us until we decided to act selectmen geoffrey haworth told developers gordon deane and sumul shah who were also at the meeting	anger
i hate the way i put all of my trust in fate cos know im pissed off because fate didnt give me the answer i was looking for and i feel all stubborn and im looking for a reason to be pissed off at the pisee off er	anger
i never feel rushed when im there and im always welcome to stop by if im in the area and need to use the facilities	anger
i probably wouldnt feel this irritated	anger
i never knew i could be so weak i couldnt even fight what i was feeling i knew i hated to feel that way yet i just let the emotions run free i acted waaay childishly like a child deprived of candies	anger
i get dear sirs i immediately feel that the author hasn t bothered to do her homework and question how ready she is to be published	anger
i was feeling a bit grumpy already but the sight of the predicted monsoon didnt cheer me up any	anger
i put out the wrong vibe to him which made him feel as if i was hateful	anger
i can only do so much before i feel myself getting so aggravated i barely know how to cope with it	anger
i often feel quite frustrated about the poor synchronicity between my physical capacity to do things my opportunities to leave the house and the weather	anger
i dont know why but i feel that i have rushed him or my	anger
i look back and i re read what has been written and i m simply unclear on a lot of things and i feel like i was wronged on such a large scale and i don t understand why	anger
i feel kind of like a bitch but i have a feeling the obnoxious ones wont be working there much longer	anger
i have gotten kitchen related gifts over the last few years without feeling offended	anger
i feel less petty more friendly less shy more understanding less concerned with unimportant things and more concerned with critical things	anger
i should feel is insulted patrick grumbles his eyes narrowing into slits	anger
i am so wiped out i can only imagine how she is feeling but my sleep is all fucked up due to recent depression after work tonite i felt like i was going to pass out	anger
i woke up feeling cranky because as i pictured the day ahead i couldn t fit everything in i wanted or needed to do	anger
i feel still kind of mad but kind of getting there where the playing pulls all that shit out and you feel limp limp but cleaner	anger
south korea winning more gold medals in the asian olympic more than china	anger
i just feel annoyed with the world again i promise ill try to be more optimistic next time	anger
i didnt feel anything but of course now im bothered because i cant seem to get my skin to calm down	anger
i buy something i go out and look at what else i didnt buy and then after a bit of comparison here and there i suddenly feel dissatisfied with my purchase	anger
im talking about the feeling you get when you know youve been wronged or you see someone else being wronged	anger
i hear a car honk and instead of feeling aggravated i just notice the sound and carry on	anger
i feel it gnawing at me wanting to give voice to the violent push and pull that happens sometimes during transition	anger
i is very considerate of the air she creates and how other people around her feel though she might look a bit like a selfish person from the first view	anger
i feel so fucked up by projects	anger
i feel like shes just in love more like petty lust with this bastard because he confessed his undying feelings for her and thats just a new experiance for her	anger
i have to be completely honest and tell you that i have been feeling really annoyed	anger
i feel particularly bitter towards the ground and transfer desk personnel but my overnight stay in naia made me learn a lot of things about myself one of which is that i really am my father s daughter	anger
i dont know i dont feel any hostile feelings towards him even we all knew that he almost viciously killed me	anger
i feel moss is selfish and has his mind on one thing being rich by any means he deems necessary in pursuit of this goal	anger
i feel more like being a pest rather than if i should be furious with him	anger
i have sore dry eyes a fuzzy head am feeling easily irritable and having problems holding onto ideas concepts	anger
i also feel stressed out sure lets not get crazy here	anger
i rarely get worked up about something as inconsequential as a dental appointment but today i have a feeling i will be absolutely vicious with the girl	anger
i was just feeling selfish	anger
im feeling so cranky today	anger
i just feel so impatient with everything and almost everyone	anger
i just feel agitated for no real reason the chest pains are still coming and going	anger
i feel really bitter because i can t tell anyone or convince anyone of what i saw	anger
i will even drop my own issue for which i feel they should apologize and apologize for how i have wronged them without bringing my issue again to the surface	anger
