text	emotions
i have are making me really feel dangerous about myself	love
i was starting to feel frustrated and impatient	love
ive been feeling disgusted with myself about my weight and how i look since i was	love
i didn t feel i had anything to submit to an art show that prides itself on showcasing how fucked up all us mental patients are	love
im angry at delphine and camille a lot especially delphine though because i feel like theyre little stubborn creatures but i love them and always will no matter what	love
i am unhappy feels selfish bratty stupid	love
i have been presented with difficult times or huge challenges instead of feeling bitter or angry i have always told myself there must be something i need to learn from this ordeal about my personal inner strength which always proved to be a very empowering stance	love
i feel insulted by the lack of depth this movie possessed	love
i look at haunted faces body piercings tattoos ear buds and dumbfones i feel i need to fill my role as a grumpy oldster and advise the young to listen to a different drummer take the road through the wood not the mall to a destination less hyped	love
i feel offended sometimes	love
i hope your feelings for me wont go towards hateful all you could say on the phone was wow and i can feel the after affects of it right now baby please dont hate me in the end grant me the privilege of being your friend i promise i wont ever hurt you again	love
i left immediately after feeling as disgusted and defiled as i would had i woken up in a brothel after a wild night of drinking and debauchery	love
im feeling kind of sarcastic	love
i dont know but i feel kinda insincere when i read through my entries sometimes	love
i am again feeling fucked	love
the day i went to eat dinner in the dinning hall and found a dead fly in my gravy	love
i am ok with myself feeling frustrated nervous doubtful angry sad etc and i dont need family around me and give me those judgments to my negative emotions	love
i like an inspirational talk and i heard a really good one but now i feel petty and bad	love
i feel so wronged by them i dont even think i could forgive them enough to speak with them	love
i still am in love with it when im feeling rebellious i plan my rewrites on it when im supposed to be focusing on my current work in progress	love
im feeling a bit agitated due largely to the fact that i have spent too many hours this week exploring other artists blog sites	love
i feel frustrated about that because as much as nothing has changed at the same time everything has changed	love
i guess its just everything lately i feel like mom is still mad at me from not going to that graduation party last week i feel like dad is annoyed with me because i wont tell him how much he will have to pay for fall semester to be fair i dont know	love
i feel very selfish because the reasons are my own	love
i am merely writing this because i feel frustrated by what i have read on what seems to be the hot cultural topic of the moment	love
im feeling distracted and like wise attracted to all the things that you let me know all the things that you cant let go youre waiting for friction	love
i need that warmth to remind me hes there when life feels cold and empty	love
i feel hostile like shit	love
i feel that im not to grumpy or angry and when i am its not a lasting emotion even when i really want to be mad	love
i feel so selfish saying that in the midst of this storm	love
i hated the feeling that i might fall out and i hated the feeling of my stomach going up to my throat	love
i took on this battle which i feel sometimes drives me completely mad	love
i know wedding thursday just doesn t have the same ring but i m feeling a little rebellious these days	love
i don t feel that irritated	love
im funny about what i drink my tea from its all in my head but i hate drinking from cups with advertisements i feel my mind distracted but that might sound cook coo	love
i usually only do the two at once because there are only machines i feel greedy	love
ive been feeling since we got back from belfast wasnt there and when i messed up i wasnt getting so annoyed at myself	love
id feel that you really really offended me if you ever talked negatively about my parents	love
im feeling selfish enough to start this lovely scarf for myself	love
i haven t talked to you in a while but please don t let me be responsible for taking this i m spinning sinking no longer feel so cold	love
i feel it seems petty at times to bring it up	love
im feeling stressed out or overwhelmed i tend to shut people out especially those closest to me	love
i feel jealous hahaha	love
i don t feel quite so impatient snarky whiny desperate	love
im with her the feeling of being mad goes away	love
i feel so stressed yet i feel so happy theres honestly no where ill rather be or anything else ill rather do	love
i feel so disgusted with everything	love
i checked it was writhing around in agony nearing death i couldnt watch because it made me feel like a heartless murderer	love
i go to town to do shopping i feel selfish in that i can do that and he cant any more	love
i feel a bit distracted by the blurry flower in the lower left corner	love
i also feel like i fucked around in college	love
i hope that when you feel dissatisfied with who you are and compare yourself you then can remember that god loves you just for you and doesnt care who you are or who you will become he loves you just for who you are	love
a man was unfair to a girlfriend of mine	love
i feel i shouldnt have to worry about someone elses feelings if im telling them that they have wronged me	love
i often feel that we all are so fucked up	love
i feel spontaneously irritable and spontaneously sad like crying	love
i said yes before i realized what i was saying and then spent the next two days feeling grouchy when i thought about it	love
i feel less petty and less calculating	love
i asked judy and ceren if they would mind writing it down for me as i always feel rude writing when im being spoken to and so here is what they wrote down for me	love
i haven t posted a blog in awhile because lately i ve been feeling extremely irritable worn out easily annoyed fatigued judgmental exhausted somewhat cynical sleepy sad frustrated apathetic jaded angry did i mention tired	love
i am feeling selfish and petty today	love
i am sorry you feel hated but rest assured not everyone hates jws	love
i have to put up with everything as cheerfully as i can but because i am a rather selfish person i feel resentful about it	love
i was texting my close friend and as usual we started to argue banter back and forth i thought it was just like usual but im getting the feeling hes actually pretty pissed at me and im not sure exactly why	love
i feel cranky a href http worldaccordingtomom	love
im feeling cranky and fuzzled could be that i started watching the last winter when i got in bed last night past midnight and it scared me awake until ish	love
i don t feel stressed because over the years i ve developed efficient stress relieving techniques of which the favorite i ll share with you in this post	love
i feel fucked side is slower and sludgier from the off	love
i start feeling a little resentful	love
im feeling grumpy because well i just am ok	love
i am aware at times you re feeling so annoyed since it can seem very difficult to really make real cash online	love
i never feel too badly when violent career criminals go to jail for a long time	love
i have no such feeling for a long time could not help the distracted them	love
i feel like ive been vry greedy	love
i feel almost insulted that were being compared to them	love
i feel grumpy img src http blog	love
i wanted to stop feeling these cold symptoms and i was hoping to get a prescription to knock them out	love
i feel so distracted by this music	love
i am feeling obnoxious	love
i am about this update i cant stop feeling a little irritated about the amount of time it has taken for it to come out	love
i truly do not feel like i am being greedy by wanting to have another baby	love
i felt at feeling like i was hated by you two	love
during my last exam	love
i even have released some weird feelings toward a be hated one	love
i had been setting myself the goal of words a day then feeling frustrated when the targets werent reached	love
i have hated feeling like this hated myself down and depressed the majority of the time	love
i really feel fucked	love
i feel pissed to be honest	love
i am still reading the bible and still feeling frustrated	love
i didnt see anything but that feeling bothered me	love
i am feeling rather irritable	love
i want to remind myself about why i love them when i start feeling impatient or unhappy about something in our relationship	love
i feel as though as rude as you are i should be honest with everyone	love
i hate feeling mad at a baby so i then get guilty and hate myself	love
i have noise sensitivity especially when i feel stressed and otherwise at various times	love
i was feeling bitchy for the blonde haired guy wearing the tie is drawing a pretty picture	love
i was really feeling quite aggravated about men and their status those days	love
my father called me behind my mothers back and told me that my mother disapproved my behavior in the weekend however	love
i leaned back and wiggled my hands down into the cushions for that comfy warm chair hug feeling i felt something cold and slimy	love
im still feeling fucked up over a few things	love
i feel this is a dangerous plan unless you truly do know what you are carrying out with earning persons giggle	love
i feel like a total bitchy person today yay	love
i barely talked to him somehow i feel like its my fault and that to me seems kind of selfish cause here i am once again just thinking about me	love
i was feeling stressed we were all like coiled springs and it wasnt going to end well	love
i will feel insulted	love
im feeling grumpy about something i want him to do without me asking of course	love
i somtimes wonder why i feel this way im not a very violent person	love
i made a christmas list but it made me feel like a greedy bitch	love
some boys boasting about their ability to tell dirty jokes	love
i can only imagine how my mom would feel if one day my brother or i calls to tell her that were deploying for almost a year to iraq or some other hostile area	love
i feel kind of petty but i cant help it i dont have that in common with them and id rather talk about something else but they dont seem to do that	love
i feel agitated which is quite a lot lately with the pressure and dateline piling up	love
i left there depressed with a long list of what i did not like and wondering why it is that feel so hostile	love
i feel really bitchy and pathetic saying this but i said it to ronni and it felt like the in the words of steven colbert truthiest thing i had said in quite some time	love
i feel bitter about me being like this but then i really am not	love
i feel wronged amp annoyed that i want to leave this establishment	love
i do want to stay home i feel rude by not going out	love
i also finished watching to the ends of the earth which left me feeling vaguely dissatisfied	love
i no longer have the feeling that i could be insulted any second when im out in town and i dont sit at fast food restaurants looking around to see if im about to get insulted	love
i couldn t stop feel that i were wronged	love
i felt like i am just left somewhere with the tons of information i did not know what to do with or maybe they just dictate you what to do or sometimes have fun with your eating habits and you feel insulted and hopeless	love
i feel like a savage and am trying to figure out what my problem is	love
i woke up feeling frustrated for a semi dumb reason	love
i says pressing his torso against siwons and bringing their faces close enough that he can feel siwons agitated breath	love
i feel so so so greedy lately	love
i mean we are similar in some aspects so maybe that is why i feel annoyed at her for some reasons	love
i feel aggravated about someone or something i will try to let compassion rule instead of anger or self pity	love
i do have genuine hunger and it can leave me feeling impatient to eat	love
i was upset or anything i can confide to you whatever that happened and you always give me useful comments to help me cool down especially when im feeling very very angry at times	love
i always get paid earlier than everyone else so last week i was feeling like i hated everything in my wardrobe and needed some new bits	love
i feel extremely bothered	love
i feel cranky in my response to sayers pressured to finish this chapter when i didnt feel like it really	love
i woke up feeling like id been pounded to near death by a herd of enraged bison and headed for londons shaftesbury theatre where the final leg of the britains got talent auditions are being filmed	love
i feel selfish for wanting to talk to someone but i have no one	love
i feel like the writers and sera and all those people have fucked with him and i don t think that any of this shit should have happened in the first place but since i can t change or fix what the writers have quite rudely broken	love
i stop feeling like a bitchy whinefestering complainathon	love
i flew out of tasmania late one afternoon into a sunset alone and life had to begin again with almost nothing in melbourne i tried not to feel bitter from time to time i add to my blog a href http zanzibarsonglines	love
i just feel cranky whenever things remind me of your past and perhaps current relationship with those women	love
i really do feel envious of you	love
im feeling even more impatient for spring and summer to come round	love
i find now that remaining silent when the going gets tough feels insincere	love
i want to break out of the learned helplessness that the murderers have trained me to feel they have tortured me constantly every day so that i can no longer even try to fight back	love
i was feeling impatient and went with it	love
i feel the earth in fear it trembles the sky begins to bleed w violent spasm i clutch my chest lungs filled w labored breath my eyes turn to white yet i still see your eyes in another time you smile	love
i feel quite disgusted that i am that messy	love
i can do but i feel like she owes me more than the cold detached response she s given me	love
i feel like i was a little bitchy but hey this is my soon to be livlihood here from my lips to gods ears	love
i feel selfish for that	love
i know deep down you feel me but youre too stubborn to let it show	love
i have them but like many guys say theres always one day of the month where you feel cranky i kinda agree but unfortunately not everyone is like so boliao and go blog these kind of things	love
i feel a little stressed as well as sad	love
i just feel cold and drained all the time im either hungry or tired or cold at the moment and it sort of sucks	love
i turned around to continue the conversation because i didnt feel i could be rude to a state trooper to tell me hed done and in hawaii	love
i forgive myself for accepting and allowing myself to feel jealous and envious of the ones whose lives are apparently working because my life is not and i am not sure what living is yet except for what i defined living as which is go to work make money work hard and play hard	love
i read a recent harris poll that said of my age group has a tattoo of those say it makes them feel rebellious and say it makes them feel sexy	love
i feel that my husband and mad at god and i am alone fighting this battle	love
when i came for the lesson	love
i don t oblige or they get hurt over it i start to feel agitated and then i start to get pissed	love
ive come a long way i feel i hated being angry all the time angry with myself angry with god angry with couples who got pregnant so quickly angry with everyone	love
im feeling selfish and want them to stay here	love
i feel it is dangerous to put yourself in a certain thought process because you dont want to end up resurfacing any past emotions that arent very happy	love
i do still feel grumpy	love
i just didn t really buy the romance between tucker and cass and the main reason why is because i feel like it was really rushed	love
i feel in step with the zeitgeist here not appalled by it like i do with the us	love
i feel like im running out of time thats always on auto anyway cause im impatient but when i focus on things i need to they move and i feel i have complete control in that area	love
ive been feeling outraged ever since i logged on to the golden horse awards gha website earlier on this evening to check out the list of nominees and discovered with increasing dismay that jays the rooftop was nowhere to be found	love
i find myself in most cases feeling as though i have to in some way shape or form show them how rude and incorrect they are and how right i am	love
i really shouldnt be writing anything past am but im feeling really cold	love
i feel disgusted to even be associated with this woman by my race and nationality	love
i feel like that was because my mom said are you mad	love
i feel completely obnoxious and have a raging desire to do something ridiculous	love
i would still be able to sleep buy i would wake up from time to time feeling cold	love
i had a bad day at work today and i am feeling very irritated	love
i feel as if i am the stage five clinger who cares way too much one day then the next day im the heartless girl that i usually hate	love
i feel like as a society people are more rude and more obnoxious than ever	love
i feel slightly disgusted	love
i have said here just makes me look small and petty but right now i am feeling rather petty	love
i had a boob job this year because i wanted to leave behind the feelings of insecurity that had tortured me since i was a teenager	love
i feel hopelessly envious of her	love
i am feeling especially grouchy i ll write off a debt as coffin expenses for my debtor	love
i often feel distracted and forget what i was doing	love
i know that my family doesnt say anything about this but i can see i can feel that they know im fucked up	love
ive been called unfeeling sarcastic non emo my fav hard headed disrepsectful etc	love
i feel distracted by one of the other participants	love
i cant help feeling mad	love
i feel like life is a see saw of fucked or get fucked	love
i wove my bestfriendnamedhaleyziggyd she makes me feel less hated and less retarded d my job interview at walgreens pretty much bombed the guy kept referring me as the little girl can you please show the little girl the way out	love
i feel above petty highschool stuff and think ive got enough confidence in myself to breeze through it if i had to go again	love
i have to admit that i was feeling distracted by the fact that i was blocking traffic	love
i can and will hold a grudge when i feel i have been wronged	love
im just feeling bitchy and disgusted right now	love
i feel like im being completely fucked over	love
i have posted elsewhere and perhaps here as well that i feel we are going back to being a savage primitive people	love
i try to make changes where i feel an urge to or happen to be particularly disgusted with what has happened to the food when it was processed for me	love
im tired of yelling im tired of breaking up bickering matches over insignificant things im tired of feeling frustrated by my every day experiences	love
ive always been this way and i never feel that i should forgive anyone when i think theyve wronged me	love
i feel conflicted and annoyed i loved the season overall but i feel like the rug was pulled out from under me with that ending	love
i already feel disgusted and sick by the taste of those	love
i feel so angered that this isnt taken more seriously	love
i just feel like im constantly being tortured	love
i feel the winds of cold omission and hateration for mine	love
i just feel enraged that this planet sucks so much	love
i feel like i dont have feelings or i feel like i act that way but i guess im just really really sarcastic and cynical and really really introverted	love
i do feel mad though	love
i am happy with the news comeback i am feeling agitated with some fangirls	love
i would feel so pissed off	love
i know what it is to feel frustrated discouraged sad at your core	love
i feel annoyed a href http dasbloggen	love
i feel greedy now thinking about myself in my own world where it s all me	love
at an examination i got a bad mark just because of a small mistake when i went to the lector and wanted to talk about that	love
i with her presence on the th but on the other hand i m feeling so jealous for the time left here knowing its so precious and will be gone in a flash	love
i feel irritable especially thinking of how much more fun toronto would be on a day like this	love
i feel especially tortured	love
i wish the disease would just run its course and finish me off then sometimes i feel stubborn enough to live to fight it	love
i think i m hiding it because i like to feel rebellious without actually being rebellious	love
i wonder why i feel so aggravated	love
ive been feeling quite agitated and ive put it down to stress of exams and being unwell but i think there are other things playing on my mind	love
i don t see why they should feel insulted	love
i feel myself constantly getting distracted and need to do something on my phone all the time	love
i believe him but the theme that i detect is more like an infection and now i feel hateful energy coming out of his letters	love
i lose my head i feel unkind i lose the thread pete townshend funny how the poem you wrote above seems to describe your relationship with so many people whose lives youve changed	love
im begining to think that she has feelings for me and i most certainly do not reciprocate those feelings and so i think thats why shes bitchy slash mean	love
ive recently been feeling increasingly stressed about making this huge decision about where to go what to study	love
i have more than two thoughts i need to remember or prepare for i feel agitated and stressed unless i put it down on a list	love
ive been feeling so tortured about the dara and chanyeol ship	love
i could feel the vicious stares from some giant anthropoid unbeknown to me	love
i hesitate to say busy because life does not feel particularly rushed it just seems full	love
i felt a feeling a spiteful satisfaction as i saw it stain their jeans	love
im not sure twomblys inclusion particularly added anything but i suppose there will be others who will feel i am just a snobbish philistine	love
i wish i never met you because then i wouldnt feel like committing a most violent act of murder upon your person	love
i feel frustrated and call my dad	love
i will probably just be lazy and lounge around the house and possibly go down to the pool depends how im feeling and what i can be bothered to do its my last day off before i go back to work so yeah	love
i feel bitchy	love
i still feel like making him wait but can t be bothered	love
i feel so envious of anne lamott and david sedaris	love
i feel a vicious cycle indeed	love
i feel like it s just rude not to mention it	love
i did beat up on my siblings and i still feel shame about that today and have since asked them for forgiveness but the idea that i was just naturally violent some bad seed is so incredibly offensive	love
i feel kind of heartless when my classmates are saddened by a particular situation and i am not	love
i have been feeling pretty grumpy lately	love
i feel violent for whatever reason although it is a strong feeling i don t have to express it	love
i was feeling kind of rude sitting in the middle of the isle trying to get the perfect picture	love
i cant help but feeling bothered by actually having to say it again	love
i i feel offended	love
i become bound by fear of someday becoming like mom i feel impatient with her weaknesses and inclined to blame her for behaviors she cant help	love
i decided to just change the subject but i was feeling bothered	love
ive been in some mishaps lately i feel like re enacting some of the violent scenes in the video	love
i feel really envious of my mother because she doesnt keep in contact with the people of her past and thus she also does away with the need to respond to humans apart from my family members	love
i woke up feeling grouchy not sure why	love
ive been feeling lately like my therapist is annoyed with me like she thinks im stupid or lazy or just some whiny girl who doesnt want to lift a finger to save herself	love
i feel envious of pretty girls week ago	love
i feel angry so i state this	love
i am saying i feel frustrated sad and hopeless because my desire for connection is not being met	love
im feeling greedy thought id mix in other stuff instead of clothes	love
i felt so bad and i got a feeling that he was offended	love
i woke up late and i feel as if theyve tortured me with simple plan	love
i feel rude saying chick but girl isn t appropriate and she s not too much older than me so lady doesn t seem quite right either	love
i reached my turn around point i was extremely frustrated by my speed how shitty i was physically feeling on the run and how cold i was how my body was failing me how i just wanted to have a good run the list went on and on	love
i feel like one savage	love
i want at least as much time for these things as my husband has which seeing as he s unemployed and therefore has his days free means i wind up feeling grouchy unappreciated and always behind	love
i feel frustrated about said situation i shall walk	love
i can never again enjoy without feeling angry	love
i feel mad that at this point in my life age i still have to deal with friend drama that i consider to be somewhat juvenile	love
i understood what she was feeling but i still hated watching derek as he was basically forgotten in the midst of it all	love
we were starting a student project	love
i feel the guilt though feeling selfish	love
i still like to make an effort and look nice for my hubby not wearing any make up does make me feel like i couldnt be bothered my own opinion my own thoughts not meant to be judgemental about anyone else	love
im way more than feeling like im tortured	love
i could turn away and let people do whatever they want and minded my own business but would feel ive wronged someone if i could have helped potentially	love
i thought it went very well and while it was received wonderfully by some i feel it was hated by others	love
i had possibility and promise so why feel stressed	love
i could feel a ferocious control energy bubbling up in her	love
i am feeling a little bit less stressed however due to the fact that my bridesmaids dress fits now	love
i feel like my bitter heart is holding me back	love
i feel disgusted because of all the pain i bear	love
i know how it feels to hate and be hated	love
ive been feeling grouchy lately anyway though im finally in a place where i can relax since the worst of the winter heating bills are over and ive got a garden ahead	love
i have decided to begin my morning with meditation because i was found myself leaving the house feeling way too rushed and hectic as you will read about shortly	love
i feel like he regrets the most is the impression he left of being stressed out type a difficult and somewhat stern	love
i feel disgusted when i see people typing know as noe	love
i worry that i cant find a spot in the part of the library that ive gotten used to i feel very agitated when i have to sit in another part of the library which is why i dont book a space online the bookable places are not located in the part of the library that i like	love
i even feel irritated when one of you guys did something etc	love
i am probably being dumb but i just feel a little bit bothered because it feels like the people not affected by the hurricane are going on with their lives as if its no big deal maybe thats me just being to critical but thats how it feels	love
ive never been one of those women who looks at friends having kids and feels jealous	love
im starting to feel a little petty over it right now	love
im feeling impatient for my hair to return to its original length again henceforth i vow not to chop it off again d just a post to begin my th year of being me xoxo clarissa	love
ive also started to feel irritable every days	love
im dreaming of zombie apocalypses alien dragons with breathing tubes attacking the earth and feeling cranky	love
i cant shake that feeling of i somehow fucked up but dont know exactly how or where	love
i don t so much feel so angered by the other fucktards but the guy who hit pissed me off the most for obvious reasons	love
the serving lady in the students dining hall shouting at studennts	love
i used to be creeped out by them and at times that creeped out feeling would veer into annoyed especially at the dude who always calls me darling honey sweetie	love
i know you re out there lashing at the coastline and feeling rather furious but i m starting to feel a bit furious too	love
i feel like the mad scientist researcher i always wanted to be but didnt want to be when i found out research meant waiting for nothing to happen then understanding why nothing happened and most terrifyingly explaining to others why nothing happened	love
im feeling a little frustrated along with the excitement is that yesterday i posted a whole bunch of songs on a href https www	love
i remember i was feeling rather cranky as i was hungry and sticky as well	love
i know they cant help it but i feel so resentful and so cheated	love
i am feeling quite irritable after my run tonight i left the house to run to the club feeling sore and tight in the legs and then decided to run with my n	love
i am huge now and feel as if i am going to explode soon she must be stubborn	love
i feel really distracted with chinese and also english	love
i almost feel like a rebellious teenager	love
i feel that with summer here everyone forgets how dangerous those glowing rays can truly be	love
i feel rebellious im going to tag every single person on my flist who hasnt done this yet	love
i was feeling bitchy	love
i feel towards all those bitchy people in the industry or those who keep trying to bring me down via scrap smack itll never work so they can just fuck off i mean as much as i hate myself personally i at least know im better than them lol thanks for looking and now go join our challenges	love
i feel really annoyed with her because deep down she knows she is in love with only one of the princes but acts as if she loves the other one	love
i feel disgusted about monsanto s actions	love
i feel so stubborn and silly	love
i feel insulted a href http godotshere	love
i will always be here to help u and guide u through ur times of misery and the times u feel hated	love
i feel so mad gt merlin was from slytherin too ok	love
i catch sight of it on the shelf i feel violent	love
ive been feeling more and more dissatisfied with my job	love
im in the small town of faben and i automatically feel the sketchiness from being mile away from the city of juarez mx which had over murders just last year and is deemed the most dangerous city in the world	love
i cant help feeling a little irritated	love
i still feel very agitated about etcetra for some reason	love
i feel rushed and disorganized	love
i let the energy rush out through my fingers but for some reason i still feel enraged like an angry lion	love
i may be feeling a tad cranky today	love
i really feel the grumpy me there are so many more days where i feel the sunshine and the laughter and the love it is a vibrant alive real feeling	love
i did feel bitter hurt sad angry annoyed burst out crying out of nowhere	love
i just feel im at this point in my life where i need to be very selfish and self centered	love
i noticed it too because we were talking and i didnt feel the urge to argue like i always do she was giving me advice and i wasnt getting aggravated i was just taking it and saying ive got everything taken care of	love
i feel like im presenting myself in a less hostile manner now when i am dragged to an event or gathering full of stupid fake people	love
i always find to be the perfect number of tales for an anthology any more and things start to feel rushed as with a href http shocktoberfest	love
i just didnt want this one to feel jealous of all the attention the other side got	love
i certainly feel fulham are now more dangerous and likely to pick up away wins than they have been in the past	love
i feel deeply deeply i could feel if i did not despise these people who use such words so much i could feel offended	love
im feeling cranky today so dont dont dont step on my toes	love
i feel like i should read this but i m too distracted by the piles of shoujo manga i need to read to invest the time in it	love
i am justified in feeling wronged	love
i personally feel there s a dangerous new form of quasi religious superstition running rampant in our collective wisdom	love
to loose friends because of them overestimating themselves	love
i realize that mana is currently getting more cuddles and i realize that youre feeling a bit insulted about this but trust me when i say the reason for this is purely practical	love
i feel im a greedy person	love
i was doing some writing when i got home from work and started struggling with it and feeling pretty grumpy	love
i couldent help feeling annoyed	love
i apologize right up front if you actually read this post to the end and feel offended	love
i usually only feel the need to write when im mad about something	love
i dont know why but i just have the feeling bek is now being as openly hostile towards me as she can without being really open	love
i feel so angry that those things stripped him of his ability to be a kid and enjoy life	love
i struggle with this because i feel like i m being rebellious and talking about drugs and obviously for me the evening was more awkward because i didn t actually know the people	love
i can control how i choose to deal with feelings of being wronged i cannot control the act in others	love
i suppressed those feelings and went about my day feeling a little pissed off and out of sorts i guess	love
i always wonder why i feel like i care more and i cant understand how some people can be so heartless	love
ive been feeling thoroughly annoyed disappointed frustrated and fed up for the last few weeks for a host of different reasons	love
i feel so fucked up after he gave me that reply yknow	love
i actually thought i would feel bothered being their since ehb and the other woman ow spent quite a bit of time together there but i didnt feel much of anything	love
i asked feeling frustrated in ways i could not describe	love
i feel the need to go to each and every place or else the city appears hostile to me	love
i get the feeling of she just dont want to see me or something else that one i dont know and i cannot be bothered anymore	love
im feeling so unfriendly that i dont even feel like planning meetups dinners with the girls	love
i wouldnt wish these feelings on someone i hated	love
i have to admit to feeling a bit grumpy just lately and even things that i usually enjoy havent cheered me up	love
i really feel petty for being upset about this but i cant help it	love
ive decided to write this is because he was feeling a little dissatisfied with life last night as was i	love
i was supposed to feel insulted or honoured or both	love
i started to feel very agitated and was unsure whether i should bash her on the head or do something else thats equally violent	love
i climatic holiday season has passed and i will now feel a little dissatisfied until may for no reason	love
i have such strong feelings of love for someone i hated so much just a year ago	love
i never liked him as a player feeling particularly appalled at the events that surrounded his last appearance at a super bowl	love
im feeling irritated and angry towards people and how they perceive me	love
i have a feeling that i probably annoyed him just as much as he annoyed me hence why we were not right for one another	love
i feel petty oh so petty	love
my superior blamed me for some neglects at work in front of others in fact	love
i was feeling grouchy and tense on tuesday and wednesday but it seriously went to hell in a handbasket today	love
i feel its rude to take someone s photo but rather that i feel awkward asking to take the photo	love
i feel outraged that people of faith would treat this world which is not our world but gods world with such callousness	love
i cant really put my finger on it but i am feeling vaguely dissatisfied with history and science in our homeschooling	love
i was starting to feel kind of irritable thinking that they had covered just about all the seniors and i was just being left out	love
i feel jealous when i see my friends with their significant others	love
i feel jealous and struggle to find contentment i will remember that the lord is my rock amp he s all that i need	love
i feel like these are all dangerous reasons	love
i feel pretty bitchy now	love
i put weight on end up feeling disgusted with myself disappointed unfit unhealthy	love
i never really liked it all that much i was just feeling a little bit rebellious and angsty myself hell i was	love
i wish i could go to work and just chill collect a check for being there and not feel bothered by the fact that i didn t do what i was there to be paid to do	love
i had studied for almost one week for my physicsexamination with difficulty i passed the examn i was angry about the teacher and also about myself because i had not remembered enough during the examn and because the time that i spent studying was wasted	love
i feel wronged i lose any childhood desire to follow after the lord i should have taken advantage of my freedom as a single person and pursued god with my whole heart i worry about nothing i think everything will work out happily ever after i dream of being famous i was lost	love
i wana know how it feels like to be heartless and evil	love
id spend all this energy trying to be better than the next then feel resentful that nobody it	love
a friends boyfriend treated her very badly	love
i really feel greedy and it infuriates me i feel as if i constantly want more than what i have and i want to beat that habit out of me with a large loaf of stale olive bread ahhh whiney whiney whiney in other exciting news i want to get back into photography	love
im warning you hes feeling cranky this morning	love
i was warm until the heaters went off i slowly started to feel the cold	love
i just feel rude doing so now	love
i feel myself getting pissed off at the tiniest things all the time	love
ive been thinking and i am trying to decide if how i feel about things makes me a heartless person or that ive just been able to rationalize things into perspective	love
im really pissed off and feeling kind of hostile	love
i feel so wronged	love
i also have a feeling that he s going to be too stubborn to go to see his mom so he s not going end up patching anything up	love
i really feel like im this heartless or am i really just that or is this all alright im just caring too much i traded with the hospital for endless possibilities and all i want is to be warm and smiling and maybe tell him its alright one more time	love
i started to feel angry at her lack of submission	love
i can still feel the hated passivity that rose in my the inability to fight against him	love
ive only started to take it for a couple of days but im feeling extremely agitated and spaced out	love
i often feel very hostile at work christmas music starts before halloween	love
i just feel dissatisfied and sickish	love
i needed not to distract myself but to be able to feel for my mother without being distracted	love
i started feeling this stressed since last night when i was told that well be having our entrepreneurship test tomorrow night this is the very hard subject and another test which is the malay subject on the next night	love
i didn t want to feel selfish and hurt	love
quarreling with classmates	love
i feel bothered and distracted and couldnt keep my focus well on things	love
i feel tricked and outraged	love
i feel the blocks under my body as it finally starts the violent jerking	love
i have had two huge arguments in the span of hours and its left us both feeling agitated and frustrated with life in general	love
i am quite exhausted feeling a bit irritable	love
i feel like i don t matter to him a lot i love him and i try to understand in these situations and i feel like im being greedy if i even get upset about it	love
i consciously enjoyed feeling cold since i knew the heat that was ahead	love
i don t feel bitchy i don t feel like a bitch	love
i feel the bitter part of the bittersweet i am just so sad that i did not get a chance to say goodbye properly and waking up this morning my thoughts immediately go to israel our tour guide raffi and the group that i just spent days with	love
im feeling mad that time though	love
i feel i m still pissed about it to my failures of friends please don t because you don t see yourself the way that i see you please cheer up	love
i feel so mad over everything which confuses me cuz it only happen when im on my period and i am not in my period right now	love
i learned something from the way i feel i know you think im being insincere from the way im treating you	love
i feel so pissed off over an old friend and some friends	love
i grow from it im not going to turn to girls as a partner which wouldnt be bad because they have the same feelings as you ha ha or become a bitchy anti man person	love
i feel outraged when i hear about thousands of crores of my country s money being looted by those filthy politicians	love
i could just go through and defriend everyone who didnt friend me back but i cant help but feel that seems a bit petty especially as i never demanded it in the first place	love
i feel like you feel this is a mistake but time is fucked up sleep won t take	love
i think that s exactly what she was trying to get at and i ended up feeling very aggravated that i was doing crappy film analysis instead of enjoying myself	love
i hit a patch where i find myself feeling irritated by to noise	love
i never know how to react to death im not a person who drowns myself in sorrow for someone who i know isnt hurting anymore i have never hurt inside like this i will not tell you to your face how i feel petty displays of weakness seem unfashionable to me	love
i need more joy in my life or i m feeling really agitated and unsettled about the work i m doing i need to get clear on my goals and make some changes	love
i feel jealous of my dad	love
i feel disgusted at myself all the time and it just seems to be a never ending cycle now	love
i can feel the cold warning of winter approaching	love
a story i heard recently about a baby dying after sexual abuse	love
i feel stressed i will tell you	love
i left feeling frustrated because i was convinced id finally cracked it and that itd be a bit of a chat usual questions and checks and id be on my way	love
i must have been feeling violent	love
i feel hated helping prevent gay teen suicide class stumbleupon title stumbled upon something good	love
i wish i could help everyone who has ever helped me but i guess i am feeling a little bit greedy since i have never had this sort of opportunity before	love
i feel that the emphasis on blogs and blogging have taken dangerous heights	love
i can catch up so i just end up feeling frustrated	love
i wasnt going to post anything about his death because i made me feel mad and shitty	love
im also feeling kind of cranky lately	love
i sometimes feel angry bcos she disturbs my sleep but when i thought about it i feel pity for her bcos shes lonely	love
i continue to stand firm against hypnotism and abduction cases as i feel it is extremely dangerous to the victims and think of it as just a continued form of abuse brought to them by those who have no right or skill to do so	love
i feel so violent when you look at me like i am a monster	love
