text	emotions
i am having a hard time finding a flow with my comp and sometimes i feel like he is grumpy but that might be cuz he doesnt talk much	anger
i feel grumpy weeks ago	anger
i feel overly stressed and like im running to and fro to get it all in	anger
i finished with words of my sekrit projekt which i am tempted to name but wont because i feel like being stubborn about it	anger
i visited friends and did what i wanted to do and didnt feel the least bit selfish	anger
i felt relaxed and happy to go back to my messy apartment where i usually feel agitated and alone i started to cry	anger
i kinda bored hate and feel disgusted with all those weird and kinky activities that we had	anger
i said feeling a little bit distracted	anger
i think it just elevated my dopamine levels too high and thats what made me feel so out of control and agitated today	anger
i think its healthy out of sight out of mind yeah people might feel outraged and shocked and thats perfectly fine but i dont want to hear about it and if people are honest with themselves i believe most would agree they dont want to hear about it either	anger
ive been feeling irritable lately quietly losing my patience with my family my dogs news articles not being able to find the shoes i want to wear alarm clocks conservative high school classmates writing stupid shit on their facebook statuses	anger
im feeling cold and alone i guess im lucky i smile a lot but sometimes i wish for more then i go	anger
i feel like todd is getting too stressed or tired with caleb i will take him because i dont want caleb to feel that frustration	anger
i was without internet and feeling grouchy yesterday i started rearranging furniture	anger
when a very near person got into an awkward situation but showed only helplessness and indecision	anger
i would imagine why they feel outraged by it and betrayed	anger
i think that compromising on space may end up making me feel very dissatisfied	anger
i feel i have to breathe through my mouth or i shall go mad	anger
i feel like have wronged me or simply got under my skin	anger
i used to follow what my heart feels but after all those bitter experiences im being more strict and use my brain more to make a great combination with my heart because my heart could be blind sometimes	anger
i was feeling grumpy until	anger
i know some people drive a long ways to get to their jobs and i feel like im being a little greedy here looking for another position	anger
im starting to feel quite agitated	anger
i am feeling pretty hateful right now	anger
i was stuck in a negative rut or just feeling bitchy for a little bit its definitely something i want to continue doing for myself throughout my life	anger
i swing between feeling resentful that i can t concentrate and feeling guilty that i m neglecting him	anger
i am very down and depressed is not feeling hated as such but simply not being liked	anger
i have a feeling im going to be annoyed by him far more often than im entertained by him	anger
i appreciate them beyond measure i still carry that guilt that feeling of pissed off ed ness at my body for not doing what it should have be able to do	anger
i groaned around darran sucking him harder from the feeling of being so throughly fucked	anger
i feel dissatisfied with the words of our politicians	anger
ive been having cramps all evening im feeling so cranky right now	anger
i have not shook his hand for i feel him impolite	anger
i just like his music but also because his vocals have this really warm earthy quality that wraps around my brain and makes me smile even when i m feeling kind of bitchy and anti social	anger
i had accepted that i was going to feel sadness for the rest of my life and i could either be bitter about it or go on living	anger
we were at school	anger
i don t really go to them and when i do go i feel bothered more than soothed	anger
i could feel myself getting pissed off at him	anger
i feeling dissatisfied by this trend	anger
i came across a woman in town who was very drunk she was swearing at everyone and carried on drinking even though she could hardly stand	anger
ive struggled with feeling rude if i turn down hospitality as it is an integral part of society and the roles of host and guest are very important	anger
i feel heartless bottomless and lost	anger
i kid you not they would sit there and talk about me making up the biggest lies ever sue they were all meant to make me seem godly untouchable and what have you but it made me feel very bothered	anger
i immediately feel irritated and my skin starts to itch all over	anger
i feel resentful and irritable	anger
i am starting to think that maybe i was a little naive to think that i could just set my mind to it and forgive all of the people that i feel wronged me in one way or another	anger
i will go back and read older entries when i am feeling frustrated which gives me perspective on how far i have come and how much i have truly accomplished	anger
i feel ferocious about her and all of our kids right now	anger
im feeling pretty hateful toward certain individuals my house is trashed and smells like beer i have a big ol fine to worry about rent is due in a few weeks bibs broke my high e string im started two jobs but the thing is that	anger
i cant even go anywhere online without feeling offended or slandered because of my race and im pretty thick skinned so it takes a lot to get me steamed	anger
i have been having these terrible dreams where i wear wide legged flannel trousers and smoke too much and my inner life is filled with dreariness and catholicism and then i wake up and feel dissatisfied with everything particularly well never mind	anger
i still feel like i have been completely fucked over	anger
im already feeling cranky and its only been a few days	anger
i guess i need to provide more kid related hilarity until i either feel bitchy again or learn to fake it but do i want to fake bitchy	anger
i begged my husband to drop me off at a goodwill so i can just walk there for as much as i wanted without feeling rushed	anger
i still feel such bitter sweet emotion in my heart	anger
i feel stressed out	anger
i didnt know whether to feel offended for being intimidated into taking food from this guy but then its chocolate so i dont mind	anger
im feeling sarcastic enough to write something relatively dramatic today so i think i can make it through the day without dying	anger
i legitimately came up with on my own feels selfish or egocentric	anger
i found myself feeling insulted halfway through when they started showing this actual footage	anger
i feel wronged i have a strong tendency to steal think pubs and stadiums i watch those obese shows to laugh at fat people blame their fathers death or divorce as the reason for them being lbs	anger
i feel angry afraid trapped hopeless	anger
i feel greedy about my work img height src http forums	anger
i could feel the essence of me start to rupture how about the one about my tortured soul or the one about my head bleeding like falling rain man those are some great poems now if i could just remember them long enough to write them down	anger
i feel like a despised boss is finally quitting the company that i work for	anger
i feel slightly more agitated	anger
i don t even feel jealous though	anger
i felt like i needed to keep to myself except when i would feel especially aggravated and then harsh kat s mellow by complaining about them	anger
i keep telling her it wasn t that important but she has the idea i went out and got into trouble because you made me feel rebellious	anger
im feeling cranky tonight so im going to go ahead and point out that the world at large id say at least is comprised of big fat failure turtles who are undoubtedly making one of the mistakes listed below at this very moment	anger
i feel when i am called a misfit cold odd or even old	anger
i wish i could fully describe my feelings here b c during this little fist fight i was so enraged that i wanted to punch her til she was unconcious	anger
i might feel annoyed	anger
i am feeling irritable kids crunching cereal talking breathing about ready to go sit in my room and shut the door trust hmmm	anger
i will say that my sense is that challenging corporate power has given john edwards some inkling of how it feels to be despised and powerless	anger
i had with it feel almost unfathomably grumpy at this distance from sitting there watching it but there they were	anger
i am going on years and if i keep feeling like i am i will be just as grumpy and bitter	anger
i wont feel cold and i miss you everytime i think of you this scarf that i knit for you im holding it alone tonight if there were an eternally falling snow this feeling i have for you could i hide it	anger
i cant help but feel enraged as i even just walk into the class room	anger
i want to hang out with monica but you never really know when she is going to be available so i feel obnoxious for calling her i tried to talk to himothy today and that was really stooooopid	anger
i feel at times agitated hot flush my right pelvic area aches nagging sort of ache headaches	anger
i also want to mention another little tip that helps with feeling jealous of something that you want to have	anger
i see no reason for feeling insulted or offended because a few illiterate idiots in the community wish to smear their faces with grease to cavort clown and dance up broad street	anger
i feel like people get mad at that but i mean you really have to look at how high schools are these days colfer said	anger
i felt wrong about putting ghost up here i feel like a lot of people look and see stuff like this and think oh it s just some stubborn old guy who s happy to see another old band put out a new record	anger
im feeling sarcastic and bitter	anger
i shall allow you to feel disgusted and physically sick although perhaps you may be mildly impressed	anger
i feel totally ashamedly resentful	anger
i feel emo after that bitchy little suicide post	anger
i maybe jealous coz im not really sure if this is jealousy because i feel like being selfish and i want to talk to him more longer	anger
i know my friends love me and dusty and my family but i feel like im hated way to much even if im not	anger
i feel like rubbish yes i m being sarcastic that s what us norwegians do when we feel genuinely baffled	anger
i am feeling rather envious of the freshers who have three years at rac ahead of them	anger
i feel as though i should apologise to ms godliman not just for being inadvertently rude but also for failing to notice her boss eyedness earlier	anger
i am getting divorced and instantly being transported back to feeling like a fucked kid	anger
i do feel insulted when you say that im male though my name tag has a feminine name and i have long hair	anger
im rigid inflexible organized this is one they actually admire except when it puts them at a disadvantage or makes them feel jealous stuck up snobby and just plain odd	anger
i want to start off by saying i feel a bit rude normally i dont just chat it up with someone i dont know but id like to tell u my story so maybe u can feel a bit relatable to someone you have never met but might get to know a bit better	anger
i feel spiteful and think i m not going to call him this sunday	anger
when i was charmed by my relatives	anger
i feel so bitchy lol	anger
ive been feeling bothered by smth these days	anger
i am sat here feeling irked because all the psychologists she was working with will now be fucked over because after this little cock up she wont trust another one ever	anger
i felt insecure when she gets too close to zizheng or liwei rather than hate its just this fuzzy feeling which is not envy nor jealous	anger
i was feeling so stubborn about it that on monday i went to school in skinny jeans and my a href http www	anger
i was sharing with some friends that i feel frustrated that i m not taking advantage of this time	anger
i eat seems afterwards wholly unnecessary and makes me feel greedy and out of control	anger
i feel as though ive wronged my best friend and i dont know how i can forgive myself or make it up to her	anger
im using just the morning dose to start with but it doesnt make me feel agitated or excitable	anger
i am angry with the world and feeling bitter about life just trying to put on a happy face	anger
i felt jealous and i allowed myself to feel jealous and i loved myself for feeling jealous and i acknowledged with a smile how that as soon as some jealousy was activated within me i was in alignment with jealousy and more of it showed up	anger
i feel like i cant break this vicious cycle i need a really really good kick up the arse some awesome motivation pep talk because other wise ill be fat forever	anger
i am feeling selfish and moody to put up with me and still show me such unconditional love its this kind of love that is a rare find in that i know you will always love me	anger
i was just there not really a bond something always in the middle or walking ahead feeling annoyed to even take a photograph	anger
i feel very wronged and treated through a very unfair jury	anger
i just feel very impatient	anger
i feel like i was just doing it to be greedy	anger
i feel like i have just been wronged	anger
i was interested in how didis feeling of having been wronged by her husband transforms into an obsession with her beautiful step son	anger
i just say the things that i want without even thinking what the person would feel its rude right	anger
i started feeling irritable	anger
i feel so annoyed sometime	anger
i feel rage hate sorrow anger mad lost wondering confused racing bloodtaste hunger twitchy anxiety fightful fear afraid darkness	anger
i feel so angered	anger
i cant help feeling that any gleefully hateful attitude is wrong whether it feels justified or not	anger
i was feeling particularly grumpy yesterday	anger
i feel dissatisfied burdened grieved for my wicked and wayward heart and life the very feeling marks the existence of life	anger
i feel almost enraged when the words addiction and masterbation or fantasy are used in the same sentence	anger
i try not to give in i feel irritated and uncomfortable so i just give in to it	anger
i feel impatient about every piece because it means that we ll spend our time discovering the natural scenery and outdoors near portland	anger
i have to admit that i am very sick of the feeling of being offended	anger
i tell you this honoring the feelings that are inside you letting them be what they are even with as hateful or petty as they may get sometimes is the most enlightened thing a soul can ever do	anger
i feel neither compulsion nor compunction in rescuing the greedy and the stupid	anger
i feel more redemption for fucking them but i fucked myself too	anger
i know i have told this story before but i still feel enraged twenty six years on	anger
i wonder how genentech feel about a hostile takeover by its global partner	anger
i am feeling quite disorganised and distracted and i wish i could answer some of the questions i seem to be unable to block out or forget or answer with logical answers uuuugh	anger
i woke up feeling a little grumpy	anger
i dont know what the fuck i have done wrong these past few weeks but you have succeeded in making me feel completely hated and like my breathing offends you	anger
i am sorry that you feel i was being sarcastic but i really did not mean to come off like that	anger
i often feel jealous of those who are weak	anger
i feel almost like that character from the hitchhikers guide who had decided that on his spiteful quest to insult every being in the universe he was going to do it in alphabetical order	anger
when i saw our computer teacher	anger
i consider turning the radio on but feel it might seem rude and opt to leave it off	anger
i feel and how stressed i am	anger
i didnt go today either b c i feel like poo remember abby has a cold too and the dr	anger
i really do not feel up to another game of cat and mouse with a horde of heartless	anger
i feel disgusted by her two faced unprofessionalism	anger
i think those authors wrote for the joy of writing but didnt feel like they should be bothered with the idea of a plot	anger
im feeling disgusted	anger
im definitely starting to feel agitated	anger
i feel bitter angry disappointed that it didn t work sad that i ll be alone and frightened that i won t have that support come the end of the month	anger
i get bloated and feel cranky	anger
ive been feeling very impatient and somewhat short tempered	anger
im not going to list it because i feel kind of greedy even though i didnt ask for it	anger
i will feel angry with my husband	anger
i feel like a greedy little traitor i m looking looking among these covers hey little snotface take me	anger
id done that though it kind of did a on me and i found myself sympathizing with the demons as the church called them and feeling more disgusted with the people who were supposed to be trying to fight them off	anger
i know we still have a long way to come but i cant deny the way i feel sometimes i do wish she would appreciate me for what i am but i guess i cant get greedy	anger
i also know that if i forget for a period of time it would cause tension or a feeling of unease that maybe i am mad at him	anger
im still wondering how he found out that im feeling cold in the cinema	anger
i dunno i feel that since ive been in art college ive become snobbish in terms of art	anger
the stories about the way my grandmother treated my mother	anger
i often feel frustrated that what the author bruce goebel discusses is irrelevant to my needs	anger
i dont know but i feel it and i am tortured	anger
i had experienced odd moments one time when a patient came into the ward in which i was working the patient was badly burnt in the right side of her body i was very nervous at the sight	anger
with the nz rugby union wanting to send the all blacks to south africa	anger
i don t mind if name badges are abolished as long as the staff don t talk to me because when they do i feel very impolite not knowing their name	anger
when i was accused by my brother of having stolen a kwatcha note from my mothers bag i was beaten up for this	anger
i feel suddenly more selfish occasionally feeling a bit like i am being self indulgent to spend my time attending to my own interests rather than those of other people but quite enjoying it nonetheless	anger
i must confess to feeling irritated and discouraged by that number	anger
i feel dangerous to these folks since you will not often be honestly satisfied plus in control of your way of life	anger
i feel grumpy shine when i feel sad shine when i feel hopeless shine when i feel lost shine when i feel like god doesn t hear shine when i feel alone shine when i feel defeated shine regardless of how we feel those emotions will pass but the light we give will last	anger
i forgive myself that ive accepted and allowed myself to feel bitter about having teachers who beat me down and made me into an example to the rest of the class	anger
i have also somewhat explored my reasoning for it i feel out of control of a situation and i feel the only control i have over it is to eat or i am angry at how i handled something or i am angry at how someone is treating me so i eat to punish myself	anger
id furrow my eyebrows and feel incredibly annoyed with myself for being so dumb	anger
i feel rushed to try and help him find a good girl that will show him that there are other good and honest women out in this world	anger
i feel very jealous towards my friends	anger
i hear auggie talking bout his classmates and all ill feel jealous	anger
i didn t feel the hate desperation and anger that jericho felt when someone talked to me and i didn t feel the violent jealousy that he felt when someone got too close	anger
i feel is hostile kinship or mounting nausea did you know that back means the binding itself	anger
i wasted hours of my life looking at facebook photos and status updates that at times make me question or feel dissatisfied with my own life	anger
i experience all my normal moods feel annoyed when my year old whines or my baby wants to be held while im making dinner but i no longer feel consumed by these emotions	anger
i was a little pacified by seeing a few people saying it was seconds it wasnt disrupting anything but that feeling went away after seeing replies like that was still rude it was an awards ceremony so shut it not a lot of people said this either	anger
i always tell taka i feel so jealous seeing random couples on the street or in restaurants	anger
i feel like ive come back to a life i hated and i cant wait to get out of here	anger
ive even had suicidal thoughts at times as the depression i go through is quite severe and i feel agitated a lot	anger
i feel like i ve gotten to know the bitter cranks that live in those songs	anger
i feel offended i mean if i were going to blow myself up i wouldnt bother wearing nice clothing would i	anger
i don t really care about your money because its yours and it s up to you how you wanna spend it but i feel offended when you did what you did to me	anger
i am just feeling slightly jealous with just what the male versions reached take	anger
i feel selfish that richard is at school so much and i am getting to see all the cute things our kids are doing	anger
i played along and even asked jackie to hold my hand but now that i think about it i kind of feel offended at the mockery they created over the mess they made	anger
im not totally screwed but i dont have all the reading for it done yet and i am not in the best mood to begin with today so now i feel like a grouchy screw up and every thing is getting on my nerves	anger
i feel insulted by the assertion that his ignorance is equal to my research	anger
i did feel like moore rushed through the novel	anger
i feel annoyed with myself for not writing as much about what i saw throughout my time here but i still want to get it down	anger
i have been feeling vaguely dissatisfied in the csi fandom	anger
i was made to feel so disgusted and self aware about myself sexually that i repressed it for as long as i could	anger
i was angered by a classmate who poured soup on to my clothes he was trying to use a shortcut method in getting his supper coming behind my back	anger
i feel particularly irritable on sundays	anger
i feel totally dissatisfied with life at this moment but it could be worse i could be dead	anger
i am not seeking revenge i see no point attacking those who i feel have wronged me	anger
i feel like in pretty little liars everybody loves hanna s character shes sarcastic and witty	anger
i feel like i need to be some tortured soul in order to create words or whatever	anger
im thinking as my feeling husband expresses concern that he might have offended someone with a decision hes made	anger
i feel a bit irritated talking to them and i dont know why	anger
a typical family argument	anger
i must not feel such petty emotions	anger
i left feeling very irritated and i just want to make note of that because it also makes me feel better so i rush to walgreens to pick up the prescriptions	anger
i feel sort of aggravated with my busy schedule but i put myself through it anyways	anger
i feel distracted and nervous	anger
i feel so dangerous	anger
i can t begin to imagine how they feel now after such a vicious and inaccurate media feeding frenzy	anger
i feel a little offended by all the unintentional stabs you just took at me but i am too tired so yea let s go end of stream of consciousness	anger
i feel as if i ask for too much and it makes me feel greedy	anger
i can see even more bad things make you feel so mad and you are just the loser in the memory	anger
i loved was that it didnt feel rushed or quickly thrown together there was thought put into it and it showed	anger
i feel like i have wronged you terribly	anger
i really did feel like i hated him then	anger
i dont even attempt an activity i love or need because it is too difficult for me to stop midway without feeling resentful or annoyed	anger
i can only close my eyes and remember what it would feel like to tuck that stubborn strand of hair behind her ear or ease that crease between her eyebrows away with the pad of my thumb	anger
im just feeling bothered by the whole system	anger
i swear i feel so fucked up right now	anger
i have more than one way to express how i feel when i am furious	anger
i hope not if you feel annoyed or jealous about my desire to change the direction of my life at the drop of a hat maybe instead you can be inspired	anger
i see some people complain about their work i feel quite annoyed	anger
i went swimming to a friend s swimming pool last wednesday i feel disgusted looking at myself because the other part of my body looks skinny but my belly is looking so bloated hahaha	anger
i can say no and not feel tortured about it i know i must be ahead of the game	anger
i got the feeling he was distracted but still	anger
i would feel as though im only saying that for selfish reasons believing that we will no longer be friends if you get back together with her	anger
i feel jealous the way i feel books cornelia spelman	anger
i think i would like the lists more if i was actually seeing them as opposed to having them read to me and sometimes the words she defines are so obvious and common that i almost feel insulted that she is defining it to me	anger
i feel more outraged when a a href http nomediakings	anger
i don t know whether to feel offended or dengerously roguish	anger
i cant feel anything and it hasnt bothered me until now	anger
i always feel my writing reads like the ravings of a mad person because one could very easily argue that is what they are but what do you know	anger
i tried to pray and just kept feeling distracted by discouraging thoughts about myself	anger
i just feel like maybe things were rushed like maybe some days i wish they hadnt been	anger
i feel impatient and have difficulty listening i know that it is time for me to take care of replenishing my own reserves	anger
i feel terribly insulted	anger
i am finally feeling as though my cold will end	anger
i cant help feel a bit envious	anger
im already feeling stressed two weeks before thanksgiving	anger
i feel outraged that it can cost that much to repair a cracked screen	anger
i feel the desire to be sarcastic and rude	anger
i also hate feeling like an ass because i hate my presents and feel ridiculously greedy	anger
i used to get the worthless feeling like i said previously my gear was going on ebay but now catch or not i m not bothered it is all about having a go i think a little more when fish are thin on the ground but not dejected or angry	anger
i feel annoyed because i d like recognition for the efforts i have made	anger
i know that i set up to pay in full for this statement period for i also requested my rewards check which made me feel annoyed with chase they dont send receipts to email when you make payment	anger
i have been feeling a little jealous of friends who have kids that have been raised around real guns and learned how to be safe around them from a very early age	anger
i thought i would feel rushed through my meal because of the line but the waitresses were experts at making one feel at home and comfortable	anger
i fnish the meal i feel so mad at myself for not eating vegetables instead	anger
i have no idea i just feel too aggravated with it	anger
i say the more fucked up i feel and im so pissed	anger
i feel dissatisfied with myself as if	anger
i feel embarassed and pissed of myself	anger
i feel more irritated with her indifferent attitude	anger
im feeling grumpy because i put stupid pressure on myself to post on here entertaining and value added posts and i end up not posting at all	anger
i feel so annoyed by people who i thought were my friends	anger
when i was accused of having refused to do some hostel work while i was at school actually i had not been allocated any work	anger
i have used elemis eye serum for many years i feel i am starting to need something more moisturising and i have recently had problems with some eye products that has left me with a stubborn dry patch under my right eye	anger
i am feeling irritated anxious which is often then i dont even like my kids touching me	anger
i should just because i feel like a stubborn little kid	anger
ive been feeling very cranky today its evidenced in my multiple calls to my sister for therapeutic conversation and the excessive sarcasm running through my brain	anger
i feel distracted in a lost kind of way	anger
i ignored it and continued with science lesson feeling quite bitter	anger
i know this is stupid and i feel mad sad right now	anger
i started to feel that irritated feeling	anger
i don t like to complain about asthma i feel like such a cranky little baby when i do	anger
i feel jealous for anyone in your class next year	anger
im just feeling grumpy and impatient and im ready to get things moving	anger
i do not mean to insult or offend anyone so if you feel offended insulted in any way please send me your reason and i will send back an apology	anger
i start to feel enraged	anger
i feel as if that last post was a little rushed	anger
i remember sitting in science class afterwards wishing i could dissect my feelings too wishing i could figure out why it bothered me so much	anger
i feel the need to quote rudyard kipling s savage couplet on politicians who send others to war	anger
i try to be quick to forgive and to not hold grudges against anyone when i feel like ive been wronged	anger
i definitely feel grumpy and jumpy	anger
i have a lot to do today but it all seemed very time consuming and it made me feel impatient	anger
in a public swimming hall i saw a very aggressive man who practically attacked the children who got in his way when he was swimming	anger
i feel when youre not around how jealous i am when youre with someone else that i swear i could hurt anybody tell you that whenever you look into my eyes my whole body shivers how every time we talk i forgot what to say because im nervous	anger
i called my therapist and said i feel like i am being selfish but i am not happy and i think i need some space	anger
i was tired and feeling a bit grouchy	anger
i know we didn t know each other and to be honest with you i didn t really feel the feeling that i was told you would get when you meet the girl you were meant to be with but it was the circumstances more than anything that bothered me	anger
ive gotten the feeling lately that people are getting annoyed with my constant statuses tweets and verbal reports about orphans	anger
i have a feeling that if you are violent dictator you plan to meet future challenges with similar trigger happy zeal	anger
i feel it wasnt a bitchy aim at anyone and this isnt having a go at person because several people read this	anger
i feel like that will come as a surprise to some people but unfortunately i have to admit i can be quite vicious	anger
i remember feeling really rebellious and wondering if i was just making up in my voices in my head and thinking fine	anger
i feel dissatisfied and irked keeping them to myself	anger
i started my daily ramblings feeling kind of like someone who cant be bothered doing anything	anger
i am feeling so pissed off with myself for breaking this promise to myself	anger
i started feeling pretty irritated about some things	anger
i have the feeling that it is not as dissatisfied as my guy was back in december	anger
i rarely put in more than the minimum effort for preparation because i feel that my players will turn up and not be too bothered anyway	anger
i was building with angie i m feeling profoundly betrayed and very angry	anger
i go to mcdonald s or any other similar fast food chain i feel some very violent urges towards the idiot high school kids who are endlessly talking some nonsense loudly or playing some crap music	anger
i feel that it is patently dangerous to have anakin and ventress together in the same house let alone the same room especially since said anakin reminds me so much of his anabasis incarnation but for now they appear to have called a truce in favor of threatening me to make me write more fic	anger
i saw him with yesterdays t shirt of course i asked him didnt he feel cold last night he said everything was okay to him	anger
i feel stressed i used to drink	anger
i am feeling that way and i feel the hanger start to creep in for those of you who dont know about hanger its when you start getting angry out of hunger jesse unfortunately is very familiar with this side of me	anger
i was feeling rather cranky and sorry for myself	anger
i feel as though im being rude in front of my friends talking on the phone while spending time with them	anger
i feel tortured by this	anger
i may feel less bitter about it	anger
i feel like being obnoxious gus answered	anger
i was even starting to feel resentful	anger
i didnt feel conway had spideys voice here or if he did he had a very grumpy unpleasant spidey peter	anger
i feel his vile breath hes come to take me far away and not to final death	anger
i have discovered my free floating hostility has nothing to do with whatever i am feeling hostile towards it is a cover up a smokescreen hiding something else entirely	anger
i feel he would get mad	anger
i feel bitchy in a way nwadays	anger
i check my emails quickly and infrequently in france partly because england feels so far away like my troubles and i don t want to be distracted from the sun the wine the cheese the meadow and all the pleasures of this bit of the dordogne	anger
i am of algerian origin and i am moslem and i feel insulted completely	anger
i use this if my skin is feeling a little angry or if i feel a breakout coming	anger
i didnt usually feel quite so hated at this hour of the morning	anger
i could feel the bitter cold so we skijored past the summit and a little ways down the backside until we found a group of trees to huddle next to	anger
i came up on miles i was starting to bonk out a bit and me left knee was starting to feel a bit aggravated	anger
i feel kinda irritated with my body system right now	anger
i feel fucked which does a much better job of conveying what the band are capable of	anger
i got all of these things in but in retrospect i feel i rushed the session and would have been better off doing it as a parter	anger
i feel hated by the ones i love most an	anger
i feel absolutely vile and keep hacking out bloody yellow and brown crap from my sinuses	anger
i feel so angered by all the violence against women	anger
i said i wasnt blogging today but fortified by diet coke and aspirin feel sufficiently outraged to report that brown is now considering wait for it capping trade union donations and changing the political levy system	anger
i decided that i would only drop her off and would not participate in this group photo pete wants i was talking it out with keith trying to figure out why i was feeling so agitated and pissed off	anger
i can feel you rushing me but only i know these things cant be rushed	anger
i always feel inconvenienced by them and irritated by how they act	anger
i can t help but not feel bitter ya know	anger
i was feeling increasingly more violent with every no talent hack that was winning performing	anger
i am feeling offended here	anger
i can make me feel agitated in seconds flat	anger
im feeling less hateful of fandom	anger
i am feeling cranky and old so i pulled on some jeans and trudged off to do some shopping	anger
i do not think she is plain bad for you unless you choose to feel offended at everything she says rather than maybe seeing it constructive criticism amp accept the fact that as you get older you do age amp yes hormones between can have the effect of changing your rate of ageing	anger
i was planning on pulling over and having blaine drive if i had another zap but at the time i didnt really feel anything but obnoxious pain so i thought i was fine to drive	anger
i am feeling damn irritated and agitated	anger
i feel for you makes couples all over the world jealous	anger
i was feeling particularly frustrated and one of my most trusted volunteers was able to help me take a step back and take a deep breath and keep going	anger
when i saw a woman subjugated by money and not being able to hide how she hated herself for not having the will power to get out of such a situation because it was convenient	anger
i had feelings of being mentally tortured	anger
i feel like this episode was way too rushed and had too many things happen off screen when the writers should have shown them	anger
ive been feeling somewhat stressed about the fact that breadcrumb could really come any day now	anger
i feel sort of fucked but i think that s part of the process	anger
i feel stressed and digressive when i do not put as much effort into making my life as i can	anger
i told about it tell me that ill look gaunt if i lose that weight but id honestly rather feel disgusted at myself for looking skeletal than repulsively fat	anger
i was really excited to get my iphone a couple years ago to start instagramming and filtering away but i noticed especially after having hazel that i started feeling frustrated artistically because i couldnt capture life the way i saw it through my iphone camera	anger
i feel annoyed at myself that that happened	anger
i was starting to feel really rebellious	anger
im hoping that w the diet change i wont feel so annoyed or overwhelmed at times that i will feel more balanced	anger
i feel really frustrated	anger
i am feeling so irritated now bec i was thinking bout sch	anger
i had no idea when this all began that i would feel the way that i do and even at this moment i am angered and surprised that i let myself create a situation that is going to hurt me so badly	anger
i do have to mention that dylan feels that daiya is the only way to go and he is pissed that i chose teese over daiya so please take that into consideration when you make your choice	anger
i just feel so heartless then	anger
i feel a sinfully envious joy they are beyond the pain and suffering of this world and they sit at his feet now	anger
im feeling rather tortured and out of sorts right now and i cant fully explain it	anger
i am feeling so impatient to be well	anger
i feel as thought i m more often impatient than not more often letting her think that she s failing to meet our standard than not	anger
i do not know these people since they are not a resident of this room and for them to treat me in such a way that i feel angered	anger
i have a feeling hell get the reference and the sarcastic idiotness of it and heed to call me it all year	anger
i wont say im particularly happy that im hormonally reliant on external sources there have been multiple times that ive been feeling grumpy and he simply and kindly says hun go have some chocolate youll feel better	anger
i was feeling stressed or discouraged she was always there to pick me up	anger
i want to say that i feel very greedy knowing that alot of people are suffering in the world and theres me going oh life is unfair and then theres those unfortunate people whose life is like x worse	anger
i feel as though i am almost resentful of certain aspects of the hierophant card	anger
i only saw about minutes of this nancy grace but that was enough for me to feel utterly hateful towards our world today	anger
i feel disgusted with myself and angry at myself for not exercising right now	anger
im feeling rather impatient at the moment and certainly time would help more than anything except perhaps sleep	anger
i feel so fucking angry	anger
i have a bad feeling that wont be last i see of that now very cranky dragon	anger
i seem to have a difficult time implementing all the good advice im being given even making those who really care about me feel like attackers because im so damn stubborn when it comes to me	anger
i feel a little bit envious with our seniors	anger
i feel up in the air fucked up our life all of the laws ive broken loves that ive sacrificed is this the end	anger
i love having my children over and enjoy their company but feel very stressed after they have gone because now i have to put everything back in its place	anger
i can be deeply hurt but the closer i draw to christ the safer i feel i can give in to my violent urges but the closer i draw to christ the more i understand peace	anger
i didnt do too bad however i am feeling grumpy today and want to eat everything bad i can find	anger
i only ever played diablo ii single player and i remember feeling really irritated that they couldn t have drops that were a little more focused towards being useful but in different ways	anger
i found myself feeling rather irritated with grasshopper today	anger
i feel rebellious just looking at these photos	anger
i feel agitated with babies being pushed around constantly in car seat stroller combinations vs	anger
i dont forget and i feel annoyed and vulnerable	anger
i had an argument with my mother because i criticized the rules she imposes at home	anger
i can add that i am feeling mad and insignificant	anger
i feel like if i was here long enough i would have my emotions back b c i could either be so stressed out by the people that i cant hide my emotions or that i would have my support back and feeling would be safe again esp without uw school work	anger
i have wanted soo many times this past week or so to update on here but i could never find the time to full heartedly write a post without feeling rushed or viewing it as a procrastination tactic ha	anger
i feel discriminated against hated and deprived of everything i had ever dreamed of	anger
i feel selfish saying this like i want all the accoutrements when the important thing is the baby the family that we will have and not the ruched tops and shooting merchandise with a laser gun	anger
i feel kind of heartless for being okay with it	anger
im feeling unbelievably irritable because i know that the only person with whom i could have these sorts of experiences and thoughts and feelings and evaluations is not here anymore leaves for california in a month and it hurts	anger
im not going to lie i also live in the hope that becoming more focused and organized will help go more smoothly and be more successful that which while not tragic had some rough spots found me facing some demons and feeling more distracted and out of sync than i have in a long time	anger
i have no energy and everything feels too much effort at times i just think i cant be bothered and at others i literally feel like i could lay down on the pavement and sleep	anger
i turned fifty eight years ago suddenly i felt hot not a normal hot its that sweaty hot sticky hot horrible hot that makes one feel disgusted about life	anger
ive been cleaning the apartment trying to get life back in order after vacation and holiday mayhem and instead of feeling grumpy about it like i usually would i am feeling overwhelmingly blessed	anger
i didnt get the feeling you hated each other or that it was a messy split	anger
i think it fair to say that when a person feels that they have been wronged with the utmost excitement of their passions the principle of public utility is often raised primarily as a pacifying force	anger
im stressed that im not feeling stressed up enough for the exams	anger
i am numb to every feeling and stubborn ears will hear no sound	anger
im secretly feeling hated and rejected and its making me very depressed	anger
