text	emotions
i have too many things in the way and feel too intimidated to even get started because i am not going to like where i have to go to get this done	fear
i think i just feel really shaken up	fear
i suppose when im feeling agitated and thirsty maybe i just need to drink more frequently to be happy d well i was not able to download derek webbs latest album mockingbird from his website	fear
i can tell you the things i don t feel that maybe i should be feeling but i can t really put my finger on the cause of my being shaken	fear
i feel as uncertain and dishevelled as my country appears today	fear
i started feeling anxious to meet my baby	fear
i feel really wimpy	fear
i feel shy but yeah it s all good	fear
i also feel a little terrified of this idea for the same reasons	fear
i get down sometimes and i feel so indecisive so useless i don t know what i want	fear
i dont know if it is just because i am in a mini panic because i am falling back in love not that i ever fell out of love with her with someone she also says she still loves me and all of a sudden feel completely vulnerable again or what but this has me all upside down	fear
i can feel it begin to happen like im a really wimpy version of the incredible hulk	fear
i feel like i should probably explain why i m so petrified of falling into the infertility black hole again	fear
i am past the official half of pregnancy and sometimes feel my restless belly telling me she is moving	fear
i feel distressed about the page paper due monday page count being	fear
i want to illustrate how i feel about haiyan but have been wildly unsure how to do that because my feelings are tumultuous and complicated	fear
i feel less afraid to make new friendships	fear
i withstood it i learned to fight back and now i can enjoy my sisters as people with independent choices and lifestyles without feeling unduly pressured to be something other than who i am	fear
ive posted recently about being stuck in revisions and feeling reluctant about bringing my characters to face the world via publication	fear
i feel weird this few days i dont know how to describe the weird feeling im feeling this few days	fear
i was feeling extremely threatened about the feelings and anxious about what the social worker might make of my background when we do home study but am starting to relax about it a bit more and remember that they just want to be able to match us with the right child for us	fear
fear from the unknown i felt fear when i sat for the entrance examinations	fear
i step back and look at what i am actually responding to when i am feeling frightened or upset in this infancy of this relationship that i am hesitatingly moving into	fear
i feel a bit intimidated so i thought i would practise and print my own that can be downloaded from my website	fear
i dont any inside baseball stuff but i get the feeling that the studio pressured director marc webb to add more humor to the movie in the form of electro	fear
i feel reluctant to write now i know it helps me detox yet its a struggle to let myself succumb to writing about them	fear
i almost feel pressured to find the lesson in this whole thing and to think about a way that i can do something for the cause	fear
i cant stay long here makes me feel doubtful	fear
i dont know but i am open to know feel a bit nervous though and open this space to and for sharing	fear
i felt sad and apprehensive and angry that i d had vertigo and that it had left me feeling uncertain	fear
i am still content and centered although i feel a bit apprehensive	fear
the day i was nearly stabbed to death by ruffians who wanted to take my money i refused to give them any money and they started running after me	fear
i expect my spouse to be considerate of my feelings and to show concern if im distraught	fear
i have mixed feelings about her kreatuv i cant decide if i want her to be horribly tortured or die kreatuv emotions are so confusing	fear
i continue to hear more and more of the same kinds of negative narratives i cant help feeling fearful and judged all the same	fear
im not a big fan of poetry and feel intimidated by it	fear
i was feeling completely overwhelmed and just tired	fear
i recommend that if feelings come up you figure out a way to get them safely out of your energy field and don t be afraid if they are really intense in their expression	fear
i don t do any of those things without at some point feeling anxious about giving it my best and my responsibility to others	fear
i love my gray hair and even more i love the money i save not frequently covering my roots so you in society don t have to feel insecure about getting older by looking at me	fear
i feel like there are butterflies in my stomach like something or someone somewhere is going to do something to me and that i should be afraid	fear
i have this feeling he s confused about what was expected of him after that last email	fear
i do feel pressured to like the book and to finish it quickly	fear
i feel really unsure	fear
i feel like everyone including myself should be skeptical about this decision	fear
i feel intimidated by the tasks you feel overwhelmed by huge and complicated tasks	fear
i feel like i can take on the world and even if it says no to me i wont be afraid and will not be discouraged	fear
i feel when my kids do something i knew they could do all along but were afraid to try	fear
im looking into the parts of me that are judgmental im examining why i feel threatened or insulted by certain ideas	fear
in an aeroplane	fear
i feel like a neurotic nut case	fear
i dont feel as frantic anymore and am becoming increasingly excited for the future	fear
i feel more anxious and down at home cos of bad memories but i was so excited to see my family it just never came	fear
i told him that i am feeling unsure about our relationship and whether its right for me and i can tell that hes going to go with the im not ready for a relationship argument	fear
i feel very restless right now	fear
i feel pressured to turn out a good manuscript within a certain time frame always trying for each to be successively better than the last	fear
i am feeling nervous and my heart is pounding	fear
i definitely feel apprehensive and sad i dont feel any fear	fear
i sit here at my desk looking at the redundant yet spectacular sea of skyscrapers and the blue sky i cant help but feel a little distressed at the fact that im leaving	fear
i was electrified that i let myself be and feel unprotected and defenseless	fear
i have the right to feel scared and say im afraid	fear
i did the first four papers without a tiny bit feeling of nervous nor afraid	fear
im feeling apprehensive about this	fear
riding through a bush fire on an island of australia on a pushbike as a little boy all alone	fear
i wish could wait but they dont and i feel uncertain of what i did with my day when the dust finally settles	fear
im being paranoid about this but i cant help feeling distressed about it nonetheless	fear
i was feeling pretty wimpy on our minute hike through the outskirts of the city minutes downhill minutes back up especially since richard is maybe a few years older than i am	fear
i feel more vulnerable too	fear
i hate this about myself i feel kind of neurotic	fear
im just also feeling more and more neurotic	fear
i still feel pressured into going and doing things in a certain priority regardless of whether i find them fun in order to keep up with raiding	fear
im starting to feel alarmed	fear
i hadnt eaten and had been up for nearly four hours and was feeling shaky and the pms is in full swing	fear
i feel as if im being tortured	fear
im really not and feeling pretty uptight about the visit	fear
i have a very full feeling and almost feel like there is some weird movement like stretching	fear
i began my walk feeling uncertain and tentative like my feet weren t supported on the ground	fear
i feel like screaming it from the world im indecisive yet now i have support in what i have wanted to do since i was young	fear
i think a big part of the unreal feeling is that lots of things are still uncertain	fear
i walked around i could feel the instability in my knee as it threatened to pop out backwards and left from time to time	fear
im feeling awfully suspicious of hawaii	fear
i feel like i cant talk to anybody because they might be suspicious but fuck you fakers i will show you	fear
i feel hesitant to share something i know and have experienced personally that can offer hope amp eternal life	fear
i wish i were more excited about it all but i just feel a bit reluctant about full time work again	fear
i mean i can walk but i feel so shy	fear
i still need to drop some seriously unhealthy fat amp i am feeling restless	fear
i feel shaken awkward triumphant and yet very scared	fear
i feel intimidated and theres nowhere to park	fear
i reckon so that when you are lucky enough to get hired you do not feel too frightened by the prospect	fear
im feeling like a paranoid parrot about someone judging my tummy cause she he once judged ailins haha	fear
i used to feel really threatened by beautiful girls amp sometimes i still am	fear
im feeling distressed i abandoned the majority of my restraint and allowed the tears to silently flow down my cheeks among intermittent croons of with patience bear thy cross of grief or pain and when disappointment grief and fear are gone	fear
i feel a little terrified about coming	fear
my mother did not come home till late at night ages ago anyway if i dont know where my parents are and when theyll be back i start thinking that perhaps they have had an accident and are perhaps dead	fear
i feel nervous leaving hometown	fear
i feel restless it s then that i get inspired	fear
i feel hesitant criticizing the award winning author but i cant imagine a middle school boy reading this book unless he had to because nothing much really happens	fear
i feel shaky i know to dig a little deeper	fear
i feel like eddie murphy in coming to america where hes fearful of revealing who is he because then hell be unable to know the difference between love and greed	fear
i was deprived of my liberty not because i had broken a law but because i had made board members and senior administrators feel uncomfortable	fear
i feel so reluctant at the first place	fear
i almost feel i should whisper as i admit this i have never been afraid to write	fear
i certainly remember being and rather upset about getting on the minibus to come home from a particularly exciting youth camp even having just turned and feeling reluctant to fly home from a hot and sunny girls holiday	fear
i agreed that we need to make sure he doesnt feel threatened like that again when we are starting him under saddle	fear
i looks down to the floor feeling a little bashful	fear
i go haywire and panic like crazy i feel scared	fear
i remember feeling terrified to take her far away from the doctors who knew her when she was getting sick so often	fear
i may also be a victim of this natural disaster i m still lucky over these people though trauma from the catastrophe is already in me feeling always shaken by the quake	fear
i am feeling overwhelmed and frustrated i feel gods hand in this whole experience	fear
i should somehow feel hesitant about that	fear
i stood in front of a lot of people i didn t know but far enough away not to feel intimidated	fear
i feel agitated again	fear
i folded i began to feel agitated	fear
i am feeling afraid	fear
i only read about half of this thread but i cant imagine why you should feel hesitant about traveling alone due to your age	fear
i suppose we are not the only beings entering into the season with full energy to get growing and moving but it does feel uncomfortable at times to be living outdoors in it all	fear
one camping night	fear
i dont feel inhibited or limited at all other than people assuming that i cant do shit for myself	fear
im feeling shaken and stirred like a martini	fear
i made the decision to further myself from emma when i got the feeling that she felt threatened by the relationship myself and sarah was forming	fear
i used to feel insecure all the damn time	fear
i feel hesitant as though something s changed	fear
i do this when my security feels threatened even in the smallest measure	fear
i was happy to share the experience with my best friend and her husband but i didnt feel pressured	fear
i have my bag i feel more paranoid	fear
i feel terribly helpless sometimes but even with the limited spiritual awareness that i have i am able to find the answers as i know the end is not the outcome of my decision i ll be able to move on readjust pick up the pieces re centre myself or enjoy my decision	fear
once at midnight	fear
ive always been hesitant to use these sorts of training aids so im feeling a little reluctant to run out and purchase something without fully investigating	fear
i woke up feeling a bit anxious this morning but even my anxiety level felt lower than other mornings	fear
im feeling a little bit scared	fear
i was so thankful even though i hadn t passed out i could feel that my legs were a bit shaky under me	fear
i feel so frantic lost in my own mind	fear
i hear the words flu epidemic and i feel paranoid that the kids will bring something home from school that will be dangerous for her	fear
i don t want to be a person who makes others feel insecure or less appreciated or less special when they are around me simply because i am being who i am	fear
i have already explained i did not trust him and it made me feel uncomfortable	fear
i hadnt planned to feel reluctant to leave when i left but right now im pretty glad ive left though i miss home like crazy	fear
i was not feeling afraid as i met his gaze and answered calmly okay sir it will not happen again sir	fear
i didnt know a tv show was capable of making me feel my emotions ran the gamut of terrified to devastated to hopeful and then back to terrified	fear
i whip this book out whenever i feel the anxieties of the uncertain coming on	fear
i feel uncertain and unsure and undeniably unresolved	fear
i transfer to the hospital but i don t see that happening and i feel like the longer i have to wait the more anxious i m going to feel about the whole thing	fear
i feel like this has been something god has been talking about taking the moments where i feel out of my element and do something with them do something that timid old adam wouldn t normally do	fear
i value others opinions and feelings more than my own and am afraid to express differing opinions and feelings of my own	fear
i feel afraid or do i feel uncomfortable	fear
i feel genuinely terrified by the fact of not having any choices left and having no control or autonomy over my life	fear
i realize in this exact moment i cant do this anymore im sick of crying and feeling scared	fear
before the first examn	fear
i gonna feel always a little bit unsure	fear
i m feeling a little apprehensive today but actually anything is okay	fear
i constantly feel frightened around h m	fear
i have had such a rough time in weeks gone by that now every negative feeling will make me paranoid that i m slipping back	fear
i can see myself falling for so long anticipating to hit the ground feeling terrified within that moment but never seeming to ever reach the ground and just keep falling and falling with no end in sight	fear
i got to feeling frightened thinking that there might not actually be a life after god by douglas coupland a href http tomomi	fear
i started feeling very uncomfortable and the fear of labor was slowly creeping back	fear
i remember feeling very frightened because i thought the floor would disappear under me and i d just be falling through the sky through the night	fear
i have been living a fairly monotonous life post college of work sleep work sleep but i feel like my world has been shaken or stirred by my visit to israel	fear
i don t know what to do i don t know how to feel im apprehensive about what s to come but am trying my best to apply all my efforts into soaking up all of these moments	fear
i was still rushing and feeling agitated about the huge hour and a half slip in my schedule	fear
im feeling so terrified already because mid year is approaching	fear
i am quite thin and bony although strong he thought feeling suddenly bashful	fear
i guess im just left feeling confused	fear
i did grow to like her but she did make me feel very uncomfortable at first but after a while i began to empathise with her enough to want to carry on reading and to read the sequel	fear
i was feeling anxious	fear
i feel as if americans get nervous around international students and i wish they would not	fear
im wishing i wouldnt have googled him im feeling a bit intimidated	fear
i am still feeling goooood i keep getting little things that im paranoid about though like if i accidently knock my jaw my last post	fear
i don t hate that it feels weird to slap that onto the show or sing it in the main title	fear
im not sure will have to ask her but i tend to over read and over read situations to be completely positive of something before i do it the last thing id want to do is make someone feel uncomfortable with something they didnt really want	fear
i start to feel sort of frantic about soaking up the remaining sunshine bigger better happy light only at the green home products store	fear
i feel time squeezed out of me like a mildewed sponge and my brain way more frantic than i let it get in the past year	fear
i feel very i dont know distressed	fear
ive been working in my company now or almost years i still feel insecure whenever i meet my colleagues	fear
i called my sister when she told me to go outside i got a similar feeling to what i have now and when i did i felt terrified and endangered	fear
i understand that feeling i understand being afraid of yourself	fear
i feel vulnerable and i want to care for him or care for something instead of being okay with my apathy	fear
i left the clinic feeling really unsure about my interactions with ms	fear
i want to feel some kind of connection to the characters i want to laugh cry be frightened entertained and fascinated i want to experience something out of reach for me something out of the ordinary and see how good stories are being told	fear
i know you may feel afraid to be hurt to be wounded to be misunderstood i fear the same so i remained quiet	fear
i whispered feeling more than a little alarmed	fear
i sometimes feel shy and awkward with mixed ages and genders	fear
i feel insecure im not sure why i do though but i do	fear
i feel a strange kind of envious tonight there s a decided lack of necessity in the air which though enjoyable which inturn is itself a limp pastime o	fear
i feel all uncomfortable being in a new place i hate new things and being the new chick who is clearly clueless as to how to move the seats and adjust the weight and start the treadmill	fear
im feeling anxious about saying goodbye and feeling homesick but im super excited about the prospect of living somewhere completely different and beautiful and settling for a few years in a career that i want to be in	fear
i feel really uncomfortable with sharing my desperate and needy tweets but i know deep inside that the way i judge myself is harsh and wrong	fear
i was starting to feel unsure if it was actually roscoe	fear
i doesn t understand that be several people leave the view of that personnel from inside in blue sky public baths in zhang hong xi this just feel suspicious of ask a way	fear
i feel as though i need to seize these opportunities as they come along and not be timid	fear
i feel tortured a href http lawrencewashington	fear
i will see hear feel and taste every tortured moment of it	fear
i cried mostly because i remember feeling so insecure and it made me sad because i was so young and had such a future ahead of me but i wasted a large portion of my youth scarred from this relationship	fear
i felt still feel apprehensive saying im doing better	fear
i was feeling unsure about the mark twain and henry james lecture i was due to give yesterday the class turned out beautifully	fear
i think i feel out of control and scared and having a neat house makes me feel less out of control	fear
i feel much less indecisive than previously mentioned	fear
i feel uptight confused insecure and most awfully crazy	fear
i sat in the grocery store parking lot feeling confused and very tragic	fear
i am feeling very hesitant about adopting out my four foster kittens if i even find adopters	fear
i was feeling restless by late morning and talked my cousin into giving me a lift to a local target store	fear
i forgive myself that i have accepted and allowed myself to feel insecure and less than others if i do not have some form of power over them	fear
i feel really vulnerable and hearing what people actually think instead of what i think they think is really helpful	fear
i feel surges of strength when i am threatened	fear
i couldn t help but feel overwhelmed with gratitude for that moment	fear
i personally feel that the almost five years of frantic activity from federer resulted in weakening of his immunity	fear
i had been feeling a little apprehensive but tried to focus on the positives which were mainly that i could leave george in a relaxed situation knowing exactly what was happening rather than any last minute dashes to hospital	fear
i dont know which of them i feel more terrified by	fear
i resorted to yesterday the post peak day of illness when i was still housebound but feeling agitated and peckish for brew a href http pics	fear
i have been feeling very apprehensive to the fact that i was using a name i thought could create a trademark infringement	fear
i honestly feel a bit pressured she just made a post on a photo stating she wanted to have giant beers soon and i dont even know what to say	fear
i was really feeling about that skeptical	fear
i have this big list of dreams for our home and no money to do it with was literally making me feel physically anxious	fear
i feel a bit intimidated by	fear
i feel really nervous about hearing someone else read my work out loud	fear
i feel like we re being taken advantage of sometimes but i m like my dad i m just being suspicious by nature	fear
i didnt post anything for a long while was mainly me feeling unsure about all this	fear
i havent used it since we got married in large part because i was pregnant for about half of it lol but i still feel hesitant to sell it	fear
im hoping baby is not feeling shy and im hoping that its a girl i love my boys but we gotta get some more estrogen in this household	fear
im not sure if im that cute that guys feel intimidated by me or if its because im too friendly but im glad i brought keith and dan with me	fear
i knew how movie stars feel when assaulted by papparazzi	fear
i cant help feeling a little doubtful when it comes to things like religion i guess this is the part where i am condemned i am not trying to say ive lost faith but its just	fear
im still feeling a little unsure about throwing my hat in the ring for this scholarship	fear
ive been in my own little corner struggling feeling overwhelmed and under prepared for the work that im doing or lack there of because i feel as if i am constantly playing catch up and only able to half do everything on my to do list	fear
i know some people who struggle with marriage family abused bullying that cause us to feel insecure and question ourselves	fear
i had been feeling so pressured to be a particular kind of person to get so many extra things done and not realizing that the true priorities my family are actually suffering because of this delusion	fear
i find when i look at things in this way i deal with the situation better and do not feel as agitated	fear
im feeling pretty nervous	fear
i stayed up until am the night of the release of diablo iii watching the game slowly download onto my computer and feeling a nervous celebratory brand of glee	fear
i just cant explain how im feeling and he makes me feel so confused	fear
i eat i cant feel the roof of my mouth which is really uncomfortable and annoying	fear
i can see he feel helpless	fear
im feeling nothing shy of stupidly optimistic	fear
i feel incredibly unsure	fear
i feel somewhat hesitant	fear
i started to feel so overwhelmed	fear
i feel like we are part of alice in wonderland when all the strange animals are running circles around the pelican on the beach and the water is rising and nobody pays any attention and they all get swept away by the ocean but they never stop dancing and singing and running in circles	fear
i feel a little intimidated but i havent given up on this idea completely yet	fear
im feeling a bit shy awkward even	fear
i in a yellow stops at her in front the man who drive takes an aureate mask and has a liking for a warrior who seem remote antiquity and makes people feeling very strange very uncomfortable	fear
im such a noob at styling hair i might just end up getting it done outside lol as for the dress im feeling so uncertain about wearing it	fear
id only care about doing a good job because the business belonged to me but because id be comfortable in my surroundings enough to do things exactly the way ive always wanted to and not to feel pressured to live up to someone elses standards and try to fit into the way they want things done	fear
im feeling a little apprehensive about this whole thing below all of the national pride and excitement	fear
i was never ashamed to be around my husband has suddenly made me feel extremely bashful and ashamed	fear
i guess its been over two years though feels strange	fear
im feeling a little more pain today so dont be alarmed by my occasional mid sentence moans	fear
i feel like im tortured everyday but i still not try to give up because im afraid to die	fear
im feeling really paranoid i think that he just wants me to fail because im single and he doesnt approve	fear
i sat down in my garden with my notebook trying to put down all the thoughts and feelings in my ever restless soul	fear
i was feeling very apprehensive about taking moms toyota corolla across the many fords on the way back i told the hunters this approximately every minutes	fear
i feel scared that i would perhaps never develop the courage to reject that which does not deserve me just because i am too afraid of losing	fear
i do feel threatened	fear
i feel very hesitant	fear
i left feeling very distressed	fear
i try i can not feel emotion i do not love family or friends and i get agitated and a href http www	fear
im feeling less nervous about the swim now although having over people around me will obviously be a little different	fear
i was frightened and feeling insecure about my french	fear
i was excited amp have the enthusiasm to attend this iv but at the same time im feeling damn nervous	fear
i know this is just the beginning and i am beginning to feel very frightened	fear
i feel most vulnerable and i want to crawl in a hole and shut my eyes and hope no one wants anything from me	fear
i feel scared or overwhelmingly sad	fear
i could feel yep frightened me	fear
i guess i m feeling overwhelmed with work amp school	fear
i suppose i feel suspicious	fear
i am not feeling it at all and i find myself apologizing to god in my prayers because i just do not understand what our world is truly coming to and i am very fearful for my children and on that conclusion i must say amen	fear
i feel shaky and just horrible all over	fear
i have changed lanes to this exit hundreds of times but for a second i feel frightened like woody allen when christopher walken confesses in annie hall his urge to drive straight into oncoming traffic	fear
i felt i could do for izzy as her mommy when everything else was out of my control leaving me feel so helpless	fear
i know his mom is feeling a little apprehensive that itll continue in kindergarten	fear
i remember feeling helpless and angry and frustrated	fear
i remember standing behind the couch feeling a little bit shy with this packed room of people and seeing the response of everyone and then everything changed so fast because it was such a hit so quickly	fear
i felt myself grabbing my stomach and feeling fearful someone would bump me	fear
i recognised that his reasons for not going made me feel agitated and for personal reasons i felt that i needed to get this child to school	fear
i actually started to feel a little anxious at that point the wedding jitters were starting to set in so i was really happy when people decided to talk amongst themselves and help themselves to food and not pay too much attention to me while i opened presents	fear
i feel overwhelmed by my inadequacies	fear
i started feeling scared but kept reading and it said something like the one who is being called by god knows it in his heart	fear
i i feel completely overwhelmed imagining the chaotic last moments of innocent people making desperate attempts for survival against an unexpected unrelenting enemy	fear
i react if i feel threatened and i also react when i feel smothered	fear
i generally refrain from putting friends bands up here mostly because i feel pretty goddamn weird about it but fuck it	fear
i can start bouncing off ideas about areas in my life where i feel petrified	fear
im currently feeling i just feel the strange need to make a big deal out of friday because thats what the bandwagon says we have to do	fear
i feel another overhaul of diana coming on a self confrontation that makes me step back and say yeah maybe i am indecisive	fear
i am supposed to feel scared all the time	fear
when i was to sit for my first entrance exam i had fear of a possible failure	fear
i was feeling a little fearful if he could pull it off	fear
i spent the morning one day making little movies about how awesome she is so that she can watch them if shes feeling insecure	fear
i feel reluctant to chime in b c my baby died and so really should i be giving anyone advice	fear
i feel a bit hesitant about sending it to her	fear
i have days when i feel agitated and disconnected	fear
i feel like im not doing enough and i also am so apprehensive about dictating things that its not even funny	fear
i think moviegoers are going to feel a lot of emotion between the lead characters hardwicke promises about the connection between pattinson who plays tortured vamp edward cullen and stewart who portrays ordinary mortal girl bella swan	fear
i kept feeling it unsure what to do	fear
i have been made to look like im an albino and toned to the point of turning grey and feeling a little more skeptical each time i go to get my hairdresser	fear
i feel very uncomfortable writing this	fear
i feel frightened by you to fall in love equals weakness am i ready to be foolish and let you be the reason for my happiness sadness or anger	fear
im feeling emotionally shaky i make up for it in food	fear
i feel the frantic need to run around like a giant chicken without a head	fear
i also feel so uncertain	fear
i was really feeling more frightened than excited	fear
i this to you in your waiting with god when you have done all you know how to do and you still feel shaky or un ease go before him and stay there until you get your breakthrough	fear
i felt stupid because i was swallowing back tears as i spoke so that made me feel even more vulnerable than i normally would have	fear
i subconsciously feel a little bashful at the display of nakedness in front of me while watching the maid wipe windows on the outside of the room actually its just her shadow behind the drawn curtains	fear
i feel like this is their paranoid android	fear
i feel pressured to put myself out there and make all new friends	fear
i feel that just for a bit the frantic stuff recedes a bit	fear
i am with my stall all frocked up and ready to go feeling slightly apprehensive	fear
i feel more vulnerable and exposed to everything but in this state there is also a weird peace and freedom that is beginning to take hold	fear
i am feeling somewhat apprehensive at this moment in time for many reasons but mainly because i can t prepare myself totally for what s to come	fear
i feel quite as doubtful as you could be my dearest fanny as to when my letter may be finished	fear
i explained my stranged phobeas and the fact that i feel completaly and underly unprotected in a home where my attacker lives under the same roof	fear
i feel completely overwhelmed with gratitude and this is one of those times	fear
i feel less inhibited to speak my mind because i dont particularly care about how certain people think of me	fear
i believe that it conveyed the message that all the characters in this section were feeling doubtful of charles escape	fear
i feel so afraid of being rejected or left out for having diabetes	fear
i find myself repeating it in my head any time i feel uncomfortable with my body	fear
i was told that ruth was the lecturer for fm in summer school and i started feeling doubtful on whether i should have attended all her lectures or not	fear
i went with my mum and im sure well go again later in the year but i was feeling restless yesterday afternoon and needed something to occupy myself	fear
im putting my true feelings out there i have a sense of freedom of my shy personaliy	fear
i were both feeling pretty anxious about the egg retrieval	fear
i have a ton of friends but i feel like there is nobody i can be completely neurotic with	fear
i feel overwhelmed with feelings of being powerless or inept i am tempted to run to food to numb the pain like the rat pack to a bar or a soccer mom to a shoe sale	fear
i was feeling paranoid and numb both at the same time	fear
i have to say just before i went in i was feeling really apprehensive and a little scared	fear
i feel like this too id be shy in front of others	fear
i dont trust a random stranger like the samaritans or childline and i dont want to tell my friends because im feeling paranoid right now and both of those last options would in my head end up telling dad or some other authority figure which is somehow bad	fear
i feel slightly intimidated as the example i looked at was impressive but i feel that with enough practice and tinkering i would be able to grasp this resource and use it effectively in my classroom	fear
i went over my feelings she said i am very fearful and conflicted	fear
i started to feel a little hesitant about the process	fear
im feeling nervous already this months piece is a little bit about me and how i got into crafting	fear
i feel like i m running in circles and i m terrified	fear
i feel i must try and do something but i am reluctant without a gt firm reassurance of what will be published and when	fear
i feel so strange a href http complicatedkelly	fear
i was feeling pretty nervous and out of place	fear
i came out of the session an hour and later feeling a little shaken but seriously happy to uncover a death wish	fear
i feel like i have shaken the hand of death here	fear
i feel intimidated because only selected students can pass the up exams so i am thinking of many nerdy students roaming around if only i tried to take the exams when i was studying then i will know if i can call myself one of the exceptional student hehehe	fear
i have reached the limit of some pattern and feel helpless to change	fear
i feel anxious and scared and lonely and fearful of rejection	fear
i was at a crowded bar surrounded by friends so i didnt feel intimidated	fear
im feeling a little unsure about the trend	fear
i feel strange when i don t write	fear
i feel tortured a href http posterous	fear
i feel so overwhelmed my heart beats hard i m going as fast as i can and when my husband calls to see how i m doing i crack	fear
i also feel slightly uncomfortable with the bachelor i dunno does anyone else feel like its a little sexist and that it portrays the stereotype of a player having several girls to pick from instead of the other way round	fear
i feel so helpless that there is nothing i can do to help ease the trauma of this insane blow	fear
i am starting to feel a little hesitant about delving into a new project before getting feedback on the previous ones	fear
i leave class feeling more confused every week	fear
i feel myself hesitant but remind myself that the days of hesitancy are over	fear
i started to feel intensely anxious shakey and incredibly uncomfortable	fear
i feel anxious to keep plodding along i m actually signed up for a couple of summer courses	fear
i feel like because im so fearful of what he will do that i will always answer it	fear
i opened my laptop still feeling uncertain of my answer	fear
i feel that you are a pussy wimpy namby pamby	fear
i have heard so many times that being there is enough but when it is someone who is so close to you you cannot help but feel helpless	fear
i feel everyday i must push myself and go and do and live because im fearful the past several years of feeling not like myself will return and i dont want that to ever happen	fear
i feel more hesitant to give out my phone number than i do my myspace info	fear
i feel weird typing that	fear
i hope that feelings and actions of compassion will help to alleviate my fearful emotions and keep my dream under control	fear
i didn t really feel threatened or scared	fear
i agree as description if not as evaluation that the story does not get any further than feeling very slightly strange i dont think it wants to i think petto has wholly misjudged the role of the frame	fear
i stand there clutching my arm and feeling helpless	fear
i have some ideas about things that could help but i am feeling too shy to tell susan	fear
im taking it easy today and i feel weird not writing anything	fear
i was feeling hesitant and a little self wallowing	fear
i feel it was just yesterday i am in the second grade and feel intimidated by the eighth graders	fear
i wanted to disagree but i didnt want ammi to feel suspicious	fear
i realized this was no longer any fear and feel less vulnerable and defenseless	fear
i do think like the article suggested that people feel less reluctant to claim their lack of religion	fear
i feel so uncertain about the rest of my life	fear
i remember feeling scared and embarrassed whenever we went out	fear
i feel tortured img src http acneadvocate	fear
i feel a strange connection that is laying in the background	fear
i feel so insecure i know that i just need you like ive never done before	fear
i did a quick check feeling rather hesitant to type vagina emoticon into a search engine though it might make a rather arresting name for an emo band	fear
i didn t feel intimidated or patronised by the older women	fear
i always feel weird out at events without him now especially when i see all the other couples around me	fear
im feeling much less anxious about having a baby and starting to accept it and look forward to it	fear
i said that the reason why is mostly because i feel so vulnerable how when i play music i m opening myself up to others and that i have a really hard time taking criticism when i do that	fear
i feeling scared	fear
i was feeling pretty anxious though and wanted to have isaac with me	fear
i paused still feeling unsure but said that would be fine	fear
i can see how lucky i am i m completely convinced that it s a love that only i can feel but why do i keep getting nervous	fear
i usually feel slightly verbally assaulted like they are checking to see if i am good enough	fear
i cant say im not afraid of some certain feelings i bet everyone is afraid of getting heart broken but honestly its kind of inevitable	fear
i feel a little apprehensive this morning	fear
i think id rather be that way than like the people that prepare really well and do terrifically and leave the test feeling frantic	fear
my mother had not come home at midnight she had forgotten to tell me about it i was very young and all alone at home	fear
i am feeling very overwhelmed	fear
i often feel assaulted on ad heavy blogs it s just too much visual information	fear
i feel ideologically intellectually threatened by the idea that because those conversations are likely to offend they are therefore fruitless and a hassle and not worth the bother	fear
i started feeling like i was gunna throw up and went all shaky	fear
i feel kind of weird referring to myself in the third person up top there but there was really no other way to introduce this	fear
i feel terrified when it comes my way	fear
im back home again alone and that feels strange	fear
i is a hindu and show me hand with the sutra and then feel a lil weird after because that is the ultimate con thing right fuh put on de trappings and den use de trapping fuh prove	fear
i was going through these emotions and feeling very unsure of how to proceed my cousin karen posted something on facebook	fear
im tired of feeling afraid of a blank piece of paper	fear
i created my how to paint an owl e course with the intention of sharing the simple shape templates that i use to start my own owls so that others could easily create their own and not feel afraid to start on a blank canvas	fear
i can t up understand anything anyone is saying either the vietnamese or the chinese mutterings and i know it s nothing about me but you can t help but feel somewhat paranoid	fear
i feel very distressed	fear
i read that told me i wasn t alone feeling doubtful and in the dark	fear
i can t fight this feeling any longer and yet i m still afraid to let it flow what started out as friendship has grown stronger i only wish i had the strength to let it show	fear
i can feel it and i am not afraid of it anymore	fear
i am already feeling apprehensive about the future	fear
im feeling a little bit confused and	fear
i said part of me feels scared and worried about this	fear
i honestly enjoy interviews and was feeling a lot less nervous in the waiting room compared to how i felt on the recruitment day	fear
i still have three days left and i feel like im getting agitated	fear
i feel shaky and faint	fear
i feel a little reluctant to leave here but it s best to keep moving	fear
i woke up feeling very anxious that i still did not have my luggage	fear
i find myself feeling uncertain so it seems safe	fear
i still recall being approached by a toddler back then refusing to give money then feeling distraught when i saw his mother beating him for returning from the street caf without cash	fear
i feel that im too into my comfort zone im too reluctant to change and i often come up with loads of excuses to reject the change	fear
ive spent way too much time feeling pain to the point that im frightened to leave myself open to it	fear
i am going to be thankful every day for the life i lead that i will remember god in all that i do that i will seek peace and hope among my family and friends when i m feeling scared and above all i will remember to love to the fullest of my hearts extent	fear
i feel shaken by grief and rage and powerlessness and yes i feel unsafe	fear
i am definitely feeling a little restless and on edge	fear
i feel like i m so paranoid about the internet now	fear
i feel it borders on being neurotic at times but then what can i do really	fear
i felt the above condition when i took my brothers bicycle to a market and unfortunately the bicycle was stolen and i didnt know how i could tell the owner about the stolen bicycle	fear
